#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2466 9.6352E-04 4.9045E-04  -1.55   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE=13.500 EEPS=266
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  13  0.107311  3.5300  5.3404 -2.7982 16.3963 14.0692 12.5187 11.5775 11.2145 11.1090
  14  0.118991  3.5366  5.2879 -2.6743 15.9503 13.6561 12.1218 11.2620 10.9152 10.8106
  15  0.132446  3.5437  5.2359 -2.5478 15.4893 13.2374 11.7232 10.9404 10.6092 10.5058
  16  0.147617  3.5505  5.1902 -2.4274 15.0468 12.8404 11.3492 10.6337 10.3170 10.2152
  17  0.163456  3.5568  5.1548 -2.3225 14.6589 12.4955 11.0280 10.3663 10.0619  9.9621
  18  0.178505  3.5622  5.1270 -2.2354 14.3409 12.2131 10.7672 10.1444  9.8498  9.7518
  19  0.192861  3.5664  5.1029 -2.1610 14.0752 11.9770 10.5500  9.9553  9.6681  9.5715
  20  0.207655  3.5699  5.0800 -2.0918 13.8344 11.7627 10.3528  9.7800  9.4989  9.4036
  21  0.224095  3.5733  5.0576 -2.0229 13.5990 11.5528 10.1600  9.6061  9.3305  9.2364
  22  0.241206  3.5763  5.0373 -1.9586 13.3806 11.3581  9.9816  9.4435  9.1729  9.0800
  23  0.257588  3.5789  5.0203 -1.9027 13.1908 11.1893  9.8277  9.3024  9.0358  8.9439
  24  0.273359  3.5812  5.0061 -1.8534 13.0238 11.0410  9.6928  9.1779  8.9149  8.8240
  25  0.287398  3.5831  4.9942 -1.8120 12.8826 10.9161  9.5803  9.0735  8.8135  8.7233
  26  0.298877  3.5846  4.9850 -1.7796 12.7720 10.8184  9.4925  8.9919  8.7343  8.6447
  27  0.307583  3.5857  4.9786 -1.7566 12.6931 10.7486  9.4298  8.9335  8.6775  8.5884
  28  0.313862  3.5864  4.9745 -1.7407 12.6396 10.7011  9.3871  8.8937  8.6389  8.5500
  29  0.318431  3.5870  4.9715 -1.7293 12.6008 10.6667  9.3562  8.8649  8.6109  8.5222
  30  0.322005  3.5875  4.9693 -1.7204 12.5699 10.6394  9.3318  8.8423  8.5890  8.5005
  31  0.325089  3.5879  4.9672 -1.7125 12.5423 10.6150  9.3104  8.8223  8.5696  8.4813
  32  0.327900  3.5882  4.9649 -1.7050 12.5162 10.5920  9.2898  8.8032  8.5511  8.4630
  33  0.330977  3.5886  4.9625 -1.6968 12.4881 10.5672  9.2678  8.7827  8.5312  8.4433
  34  0.334136  3.5891  4.9596 -1.6882 12.4587 10.5412  9.2446  8.7609  8.5101  8.4224
  35  0.337826  3.5895  4.9561 -1.6783 12.4256 10.5116  9.2179  8.7358  8.4856  8.3981
  36  0.342193  3.5898  4.9516 -1.6665 12.3878 10.4775  9.1869  8.7064  8.4567  8.3694
  37  0.346202  3.5901  4.9472 -1.6560 12.3547 10.4486  9.1612  8.6801  8.4305  8.3432
  38  0.362495  3.5921  4.9295 -1.6104 12.2023 10.3125  9.0391  8.5653  8.3187  8.2322
  39  0.398470  3.5998  4.8861 -1.4954 11.7791  9.9428  8.7213  8.2734  8.0387  7.9558
  40  0.413423  3.6035  4.8660 -1.4442 11.5868  9.7757  8.5804  8.1435  7.9143  7.8333
  41  0.425558  3.6069  4.8486 -1.4007 11.4235  9.6327  8.4598  8.0327  7.8085  7.7291
  42  0.436679  3.6104  4.8324 -1.3590 11.2657  9.4942  8.3444  7.9268  7.7077  7.6300
  43  0.447280  3.6143  4.8170 -1.3182 11.1084  9.3558  8.2303  7.8228  7.6090  7.5332
  44  0.457530  3.6183  4.8026 -1.2775 10.9488  9.2151  8.1158  7.7191  7.5111  7.4373
  45  0.467647  3.6230  4.7887 -1.2356 10.7809  9.0670  7.9971  7.6124  7.4112  7.3396
  46  0.477509  3.6280  4.7760 -1.1937 10.6080  8.9139  7.8766  7.5058  7.3122  7.2429
  47  0.486994  3.6332  4.7645 -1.1528 10.4339  8.7598  7.7576  7.4018  7.2165  7.1499
  48  0.496012  3.6385  4.7546 -1.1139 10.2629  8.6097  7.6432  7.3026  7.1258  7.0619
  49  0.504401  3.6437  4.7461 -1.0774 10.0977  8.4669  7.5355  7.2099  7.0415  6.9802
  50  0.512357  3.6491  4.7394 -1.0421  9.9292  8.3262  7.4309  7.1204  6.9603  6.9018
  51  0.520171  3.6548  4.7335 -1.0069  9.7535  8.1846  7.3262  7.0308  6.8794  6.8238
  52  0.524848  3.6583  4.7304 -0.9857  9.6449  8.0993  7.2632  6.9769  6.8308  6.7771
  53  0.529421  3.6618  4.7273 -0.9648  9.5370  8.0160  7.2017  6.9240  6.7831  6.7311
  54  0.533917  3.6653  4.7244 -0.9443  9.4290  7.9346  7.1414  6.8719  6.7360  6.6859
  55  0.538371  3.6687  4.7214 -0.9241  9.3206  7.8551  7.0822  6.8203  6.6893  6.6411
  56  0.542820  3.6721  4.7185 -0.9039  9.2122  7.7769  7.0235  6.7690  6.6426  6.5963
  57  0.547305  3.6755  4.7152 -0.8837  9.1042  7.6998  6.9652  6.7176  6.5958  6.5514
  58  0.551829  3.6788  4.7118 -0.8633  8.9965  7.6238  6.9072  6.6661  6.5488  6.5063
  59  0.556349  3.6822  4.7083 -0.8430  8.8894  7.5487  6.8496  6.6150  6.5019  6.4613
  60  0.560862  3.6855  4.7048 -0.8226  8.7841  7.4751  6.7924  6.5640  6.4553  6.4165
  61  0.565366  3.6888  4.7013 -0.8024  8.6801  7.4027  6.7357  6.5134  6.4088  6.3720
  62  0.569854  3.6921  4.6977 -0.7822  8.5773  7.3314  6.6797  6.4631  6.3627  6.3277
  63  0.574324  3.6953  4.6939 -0.7621  8.4763  7.2615  6.6243  6.4133  6.3170  6.2838
  64  0.578762  3.6986  4.6901 -0.7420  8.3771  7.1930  6.5697  6.3643  6.2718  6.2404
  65  0.583159  3.7017  4.6862 -0.7222  8.2805  7.1261  6.5160  6.3159  6.2273  6.1975
  66  0.587501  3.7048  4.6822 -0.7027  8.1870  7.0608  6.4634  6.2683  6.1833  6.1554
  67  0.591783  3.7078  4.6781 -0.6834  8.0961  6.9972  6.4119  6.2217  6.1403  6.1139
  68  0.595987  3.7107  4.6739 -0.6645  8.0081  6.9356  6.3616  6.1761  6.0981  6.0733
  69  0.600110  3.7136  4.6697 -0.6458  7.9228  6.8755  6.3126  6.1316  6.0568  6.0337
  70  0.604155  3.7164  4.6654 -0.6275  7.8399  6.8171  6.2647  6.0881  6.0165  5.9947
  71  0.608125  3.7191  4.6611 -0.6095  7.7594  6.7601  6.2179  6.0455  5.9769  5.9566
  72  0.612029  3.7216  4.6566 -0.5918  7.6814  6.7044  6.1721  6.0037  5.9381  5.9192
  73  0.615856  3.7242  4.6522 -0.5744  7.6055  6.6501  6.1273  5.9629  5.9001  5.8825
  74  0.619607  3.7267  4.6476 -0.5572  7.5321  6.5972  6.0836  5.9228  5.8628  5.8465
  75  0.623294  3.7292  4.6431 -0.5403  7.4608  6.5456  6.0407  5.8836  5.8262  5.8112
  76  0.626907  3.7315  4.6384 -0.5237  7.3919  6.4951  5.9987  5.8451  5.7904  5.7764
  77  0.630461  3.7338  4.6336 -0.5073  7.3252  6.4458  5.9575  5.8073  5.7550  5.7423
  78  0.633949  3.7360  4.6286 -0.4912  7.2606  6.3977  5.9171  5.7702  5.7202  5.7085
  79  0.637373  3.7382  4.6237 -0.4754  7.1977  6.3504  5.8775  5.7338  5.6861  5.6754
  80  0.640737  3.7403  4.6187 -0.4597  7.1368  6.3043  5.8385  5.6978  5.6524  5.6428
  81  0.644043  3.7423  4.6136 -0.4443  7.0773  6.2590  5.8003  5.6626  5.6193  5.6106
  82  0.648676  3.7451  4.6061 -0.4225  6.9951  6.1955  5.7467  5.6132  5.5726  5.5654
  83  0.653291  3.7477  4.5981 -0.4008  6.9148  6.1327  5.6932  5.5637  5.5258  5.5198
  84  0.657877  3.7503  4.5899 -0.3790  6.8356  6.0703  5.6400  5.5142  5.4791  5.4742
  85  0.662427  3.7529  4.5814 -0.3572  6.7578  6.0084  5.5868  5.4648  5.4321  5.4285
  86  0.666934  3.7553  4.5725 -0.3355  6.6816  5.9471  5.5338  5.4154  5.3852  5.3826
  87  0.671392  3.7578  4.5632 -0.3138  6.6068  5.8863  5.4810  5.3660  5.3382  5.3367
  88  0.675792  3.7601  4.5536 -0.2922  6.5333  5.8260  5.4285  5.3169  5.2913  5.2908
  89  0.680126  3.7623  4.5438 -0.2706  6.4610  5.7662  5.3762  5.2679  5.2445  5.2450
  90  0.684387  3.7645  4.5338 -0.2491  6.3901  5.7070  5.3242  5.2190  5.1978  5.1992
  91  0.688568  3.7666  4.5235 -0.2278  6.3203  5.6483  5.2726  5.1706  5.1513  5.1536
  92  0.692660  3.7687  4.5131 -0.2066  6.2517  5.5902  5.2214  5.1223  5.1050  5.1082
  93  0.696657  3.7706  4.5026 -0.1855  6.1841  5.5326  5.1706  5.0745  5.0591  5.0632
  94  0.700550  3.7726  4.4919 -0.1647  6.1179  5.4759  5.1204  5.0270  5.0134  5.0183
  95  0.704319  3.7745  4.4812 -0.1441  6.0531  5.4200  5.0706  4.9801  4.9682  4.9740
