#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2462 7.1815E-04 3.6555E-04  -1.66   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE=13.400 EEPS=266
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  13  0.107175  3.5323  5.3444 -2.7936 16.3794 14.0189 12.4571 11.5571 11.2062 11.1030
  14  0.118525  3.5391  5.2929 -2.6710 15.9330 13.6095 12.0665 11.2463 10.9107 10.8080
  15  0.131558  3.5463  5.2417 -2.5459 15.4733 13.1949 11.6745 10.9289 10.6081 10.5065
  16  0.146224  3.5532  5.1963 -2.4267 15.0326 12.8027 11.3076 10.6260 10.3187 10.2189
  17  0.161514  3.5595  5.1611 -2.3231 14.6480 12.4636 10.9942 10.3627 10.0667  9.9688
  18  0.176031  3.5648  5.1337 -2.2374 14.3325 12.1857 10.7399 10.1445  9.8577  9.7615
  19  0.189839  3.5691  5.1100 -2.1641 14.0680 11.9531 10.5279  9.9587  9.6789  9.5842
  20  0.204004  3.5727  5.0878 -2.0964 13.8283 11.7420 10.3358  9.7871  9.5131  9.4195
  21  0.219549  3.5761  5.0660 -2.0295 13.5959 11.5369 10.1495  9.6181  9.3494  9.2571
  22  0.235897  3.5790  5.0459 -1.9660 13.3765 11.3439  9.9746  9.4579  9.1939  9.1027
  23  0.252073  3.5818  5.0285 -1.9088 13.1785 11.1703  9.8182  9.3137  9.0537  8.9635
  24  0.267997  3.5843  5.0135 -1.8571 12.9988 11.0137  9.6778  9.1833  8.9270  8.8378
  25  0.283649  3.5866  4.9999 -1.8094 12.8306 10.8688  9.5494  9.0634  8.8105  8.7221
  26  0.296971  3.5885  4.9893 -1.7713 12.6955 10.7528  9.4469  8.9675  8.7172  8.6294
  27  0.306701  3.5898  4.9822 -1.7451 12.6032 10.6733  9.3767  8.9017  8.6531  8.5659
  28  0.313459  3.5906  4.9779 -1.7281 12.5438 10.6217  9.3311  8.8588  8.6114  8.5246
