#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2453 1.9663E-04 1.0009E-04  -2.31   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE= 6.500 EEPS=270
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  10  0.106795  3.5442  5.3668 -2.7702 16.2298 13.7420 12.1701 11.4400 11.1317 11.0352
  11  0.116388  3.5523  5.3230 -2.6566 15.7683 13.3626 11.8277 11.1632 10.8648 10.7680
  12  0.127498  3.5608  5.2779 -2.5379 15.2847 12.9692 11.4787 10.8712 10.5829 10.4869
  13  0.141813  3.5700  5.2315 -2.4085 14.7605 12.5411 11.1067 10.5493 10.2725 10.1783
  14  0.160142  3.5792  5.1893 -2.2772 14.2282 12.1106 10.7386 10.2208  9.9555  9.8640
  15  0.179497  3.5865  5.1554 -2.1642 13.7738 11.7463 10.4292  9.9379  9.6820  9.5929
  16  0.196218  3.5917  5.1291 -2.0785 13.4408 11.4756 10.1979  9.7230  9.4738  9.3867
  17  0.211220  3.5957  5.1070 -2.0084 13.1754 11.2576 10.0104  9.5472  9.3031  9.2178
  18  0.226087  3.5991  5.0869 -1.9451 12.9402 11.0625  9.8415  9.3881  9.1485  9.0646
  19  0.241623  3.6024  5.0680 -1.8844 12.7181 10.8770  9.6805  9.2356  9.0003  8.9179
  20  0.259149  3.6056  5.0493 -1.8221 12.4913 10.6869  9.5152  9.0790  8.8481  8.7672
  21  0.279724  3.6092  5.0289 -1.7542 12.2481 10.4810  9.3353  8.9081  8.6820  8.6028
  22  0.296644  3.6118  5.0149 -1.7040 12.0692 10.3286  9.2021  8.7814  8.5591  8.4813
  23  0.306891  3.6133  5.0078 -1.6761 11.9699 10.2439  9.1281  8.7111  8.4909  8.4138
  24  0.313814  3.6143  5.0033 -1.6582 11.9063 10.1896  9.0804  8.6659  8.4470  8.3704
