#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2565 7.1322E-03 3.6304E-03  -0.66   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE= 9.400 EEPS=269
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  11  0.106164  3.5121  5.3114 -2.8455 16.3986 14.4924 13.0867 11.7818 11.2810 11.1399
  12  0.122607  3.5129  5.2412 -2.7095 16.0221 14.1326 12.7325 11.4421 10.9427 10.8005
  13  0.143803  3.5142  5.1693 -2.5633 15.6134 13.7397 12.3461 11.0754 10.5789 10.4361
  14  0.171800  3.5181  5.1099 -2.4115 15.1647 13.2973 11.9144 10.6867 10.2017 10.0602
  15  0.197028  3.5228  5.0736 -2.2964 14.8043 12.9361 11.5647 10.3865  9.9161  9.7773
  16  0.215500  3.5262  5.0489 -2.2196 14.5637 12.6955 11.3318 10.1867  9.7260  9.5891
  17  0.231039  3.5289  5.0296 -2.1593 14.3737 12.5057 11.1483 10.0296  9.5768  9.4416
  18  0.245751  3.5313  5.0129 -2.1058 14.2044 12.3367 10.9851  9.8901  9.4447  9.3109
  19  0.261813  3.5339  4.9966 -2.0518 14.0346 12.1667 10.8214  9.7495  9.3115  9.1794
  20  0.277476  3.5364  4.9818 -2.0022 13.8779 12.0098 10.6704  9.6203  9.1892  9.0585
  21  0.290956  3.5384  4.9692 -1.9605 13.7468 11.8790 10.5443  9.5123  9.0868  8.9576
  22  0.301140  3.5399  4.9593 -1.9294 13.6492 11.7815 10.4503  9.4317  9.0105  8.8822
  23  0.308783  3.5412  4.9518 -1.9063 13.5772 11.7097 10.3809  9.3721  8.9540  8.8266
  24  0.314401  3.5419  4.9462 -1.8896 13.5255 11.6579 10.3309  9.3290  8.9132  8.7862
  25  0.318742  3.5426  4.9421 -1.8769 13.4862 11.6185 10.2928  9.2964  8.8823  8.7557
  26  0.322295  3.5431  4.9384 -1.8662 13.4529 11.5851 10.2606  9.2688  8.8561  8.7299
  27  0.325502  3.5436  4.9351 -1.8566 13.4232 11.5555 10.2321  9.2441  8.8328  8.7069
  28  0.328958  3.5441  4.9322 -1.8470 13.3927 11.5247 10.2025  9.2189  8.8091  8.6836
  29  0.333043  3.5448  4.9290 -1.8358 13.3576 11.4892 10.1684  9.1900  8.7820  8.6569
  30  0.338511  3.5457  4.9247 -1.8211 13.3112 11.4422 10.1233  9.1518  8.7460  8.6215
  31  0.355651  3.5489  4.9102 -1.7733 13.1585 11.2851  9.9733  9.0268  8.6300  8.5080
  32  0.410775  3.5605  4.8587 -1.6126 12.6424 10.7509  9.4635  8.6067  8.2428  8.1296
  33  0.439944  3.5678  4.8265 -1.5199 12.3381 10.4440  9.1688  8.3686  8.0236  7.9150
  34  0.448391  3.5709  4.8149 -1.4882 12.2325 10.3318  9.0575  8.2873  7.9513  7.8447
  35  0.457971  3.5740  4.8034 -1.4554 12.1267 10.2178  8.9452  8.2026  7.8755  7.7710
  36  0.468189  3.5772  4.7909 -1.4203 12.0112 10.0966  8.8277  8.1122  7.7943  7.6919
  37  0.479069  3.5808  4.7779 -1.3826 11.8852  9.9654  8.7021  8.0151  7.7072  7.6071
  38  0.490521  3.5849  4.7643 -1.3425 11.7493  9.8242  8.5681  7.9116  7.6146  7.5172
  39  0.501832  3.5892  4.7511 -1.3024 11.6120  9.6818  8.4346  7.8081  7.5222  7.4273
  40  0.512807  3.5935  4.7389 -1.2633 11.4772  9.5411  8.3047  7.7071  7.4322  7.3400
  41  0.523917  3.5981  4.7269 -1.2238 11.3406  9.3972  8.1726  7.6046  7.3414  7.2519
  42  0.535511  3.6031  4.7152 -1.1824 11.1967  9.2440  8.0330  7.4971  7.2465  7.1600
  43  0.547525  3.6087  4.7035 -1.1389 11.0439  9.0806  7.8866  7.3842  7.1472  7.0637
  44  0.559985  3.6149  4.6922 -1.0932 10.8807  8.9056  7.7342  7.2661  7.0433  6.9631
  45  0.573062  3.6217  4.6814 -1.0449 10.7013  8.7162  7.5738  7.1412  6.9339  6.8569
  46  0.586816  3.6294  4.6714 -0.9939 10.4988  8.5099  7.4047  7.0094  6.8183  6.7451
  47  0.600626  3.6378  4.6631 -0.9421 10.2712  8.2918  7.2325  6.8752  6.7009  6.6319
  48  0.614105  3.6464  4.6561 -0.8912 10.0238  8.0725  7.0652  6.7431  6.5847  6.5200
  49  0.627035  3.6547  4.6499 -0.8426  9.7646  7.8617  6.9087  6.6159  6.4714  6.4114
  50  0.639358  3.6626  4.6437 -0.7964  9.5064  7.6647  6.7645  6.4951  6.3623  6.3069
  51  0.651037  3.6700  4.6377 -0.7529  9.2550  7.4817  6.6315  6.3812  6.2588  6.2079
  52  0.656670  3.6736  4.6347 -0.7319  9.1325  7.3955  6.5691  6.3267  6.2092  6.1604
  53  0.662308  3.6771  4.6317 -0.7110  9.0098  7.3109  6.5076  6.2730  6.1599  6.1133
  54  0.667967  3.6806  4.6285 -0.6903  8.8886  7.2279  6.4472  6.2196  6.1110  6.0665
  55  0.673654  3.6840  4.6252 -0.6696  8.7698  7.1466  6.3876  6.1666  6.0624  6.0198
  56  0.679379  3.6874  4.6217 -0.6490  8.6547  7.0672  6.3287  6.1141  6.0141  5.9735
  57  0.685137  3.6907  4.6180 -0.6284  8.5440  6.9897  6.2704  6.0621  5.9663  5.9276
  58  0.690906  3.6938  4.6143 -0.6081  8.4389  6.9144  6.2129  6.0107  5.9190  5.8822
  59  0.696656  3.6970  4.6105 -0.5880  8.3369  6.8409  6.1564  5.9601  5.8722  5.8373
  60  0.702347  3.7002  4.6066 -0.5681  8.2379  6.7695  6.1011  5.9103  5.8264  5.7931
  61  0.707948  3.7032  4.6025 -0.5485  8.1413  6.7001  6.0469  5.8616  5.7814  5.7498
  62  0.713432  3.7062  4.5985 -0.5292  8.0472  6.6327  5.9940  5.8139  5.7373  5.7073
  63  0.718775  3.7091  4.5944 -0.5103  7.9541  6.5673  5.9426  5.7674  5.6942  5.6658
  64  0.723968  3.7119  4.5901 -0.4917  7.8631  6.5039  5.8925  5.7220  5.6522  5.6253
  65  0.729008  3.7145  4.5857 -0.4734  7.7748  6.4423  5.8436  5.6777  5.6111  5.5857
  66  0.733888  3.7172  4.5812 -0.4556  7.6890  6.3827  5.7961  5.6344  5.5710  5.5469
  67  0.738629  3.7198  4.5767 -0.4380  7.6058  6.3248  5.7496  5.5921  5.5317  5.5090
  68  0.743258  3.7222  4.5720 -0.4208  7.5251  6.2687  5.7043  5.5508  5.4931  5.4718
  69  0.747784  3.7246  4.5673 -0.4038  7.4470  6.2139  5.6600  5.5103  5.4554  5.4353
  70  0.752232  3.7269  4.5624 -0.3872  7.3712  6.1607  5.6167  5.4707  5.4183  5.3995
  71  0.756612  3.7291  4.5575 -0.3708  7.2974  6.1086  5.5743  5.4318  5.3819  5.3642
  72  0.760948  3.7313  4.5525 -0.3546  7.2256  6.0578  5.5326  5.3935  5.3460  5.3295
  73  0.765240  3.7335  4.5475 -0.3387  7.1557  6.0082  5.4916  5.3558  5.3107  5.2952
