#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2455 2.8125E-04 1.4316E-04  -2.13   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE=11.300 EEPS=267
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  12  0.102964  3.5378  5.3779 -2.8228 16.4580 13.9745 12.3872 11.5870 11.2648 11.1674
  13  0.113045  3.5455  5.3306 -2.7042 16.0010 13.5812 12.0242 11.2955 10.9843 10.8862
  14  0.124296  3.5533  5.2823 -2.5833 15.5306 13.1820 11.6605 10.9956 10.6952 10.5976
  15  0.137323  3.5614  5.2357 -2.4613 15.0556 12.7815 11.3011 10.6910 10.4015 10.3052
  16  0.151472  3.5687  5.1966 -2.3503 14.6235 12.4185 10.9807 10.4122 10.1327 10.0383
  17  0.165373  3.5748  5.1665 -2.2578 14.2618 12.1180 10.7186 10.1795  9.9082  9.8157
  18  0.178165  3.5796  5.1425 -2.1824 13.9693 11.8755 10.5082  9.9896  9.7248  9.6338
  19  0.190384  3.5835  5.1216 -2.1169 13.7197 11.6677 10.3279  9.8246  9.5652  9.4757
  20  0.202732  3.5869  5.1019 -2.0561 13.4918 11.4773 10.1623  9.6717  9.4169  9.3286
  21  0.216269  3.5903  5.0825 -1.9953 13.2667 11.2886  9.9980  9.5187  9.2683  9.1814
  22  0.231437  3.5936  5.0633 -1.9333 13.0394 11.0977  9.8316  9.3629  9.1170  9.0314
  23  0.248475  3.5969  5.0443 -1.8700 12.8081 10.9035  9.6625  9.2038  8.9625  8.8782
  24  0.269729  3.6007  5.0241 -1.7992 12.5483 10.6860  9.4735  9.0256  8.7893  8.7067
  25  0.290788  3.6041  5.0068 -1.7357 12.3174 10.4917  9.3046  8.8658  8.6342  8.5531
  26  0.304162  3.6060  4.9975 -1.6989 12.1834 10.3789  9.2067  8.7732  8.5442  8.4641
  27  0.312370  3.6072  4.9925 -1.6779 12.1072 10.3145  9.1509  8.7203  8.4929  8.4132
  28  0.317962  3.6079  4.9892 -1.6639 12.0565 10.2717  9.1136  8.6850  8.4587  8.3793
  29  0.322093  3.6085  4.9867 -1.6535 12.0186 10.2396  9.0858  8.6587  8.4332  8.3541
  30  0.325770  3.6090  4.9850 -1.6447 11.9860 10.2122  9.0623  8.6366  8.4117  8.3330
  31  0.329634  3.6095  4.9827 -1.6352 11.9509 10.1826  9.0367  8.6124  8.3883  8.3098
  32  0.333905  3.6102  4.9799 -1.6244 11.9117 10.1493  9.0077  8.5850  8.3618  8.2836
  33  0.340098  3.6111  4.9764 -1.6095 11.8580 10.1037  8.9682  8.5476  8.3257  8.2479
  34  0.346625  3.6119  4.9715 -1.5927 11.7978 10.0523  8.9234  8.5051  8.2844  8.2071
  35  0.354656  3.6132  4.9651 -1.5716 11.7207  9.9868  8.8667  8.4516  8.2326  8.1559
  36  0.365021  3.6148  4.9555 -1.5425 11.6140  9.8965  8.7890  8.3781  8.1616  8.0858
  37  0.380022  3.6179  4.9402 -1.4978 11.4439  9.7538  8.6680  8.2648  8.0524  7.9782
  38  0.398278  3.6223  4.9201 -1.4398 11.2181  9.5640  8.5093  8.1172  7.9112  7.8392
  39  0.415925  3.6271  4.8984 -1.3799 10.9851  9.3662  8.3446  7.9647  7.7659  7.6965
  40  0.433004  3.6326  4.8768 -1.3191 10.7467  9.1627  8.1762  7.8101  7.6193  7.5528
  41  0.447891  3.6377  4.8586 -1.2655 10.5300  8.9799  8.0262  7.6732  7.4902  7.4267
  42  0.461413  3.6429  4.8424 -1.2154 10.3194  8.8059  7.8852  7.5456  7.3706  7.3098
  43  0.472850  3.6479  4.8287 -1.1711 10.1272  8.6503  7.7601  7.4327  7.2654  7.2074
  44  0.482946  3.6527  4.8167 -1.1306  9.9470  8.5073  7.6458  7.3302  7.1697  7.1145
  45  0.492313  3.6575  4.8060 -1.0925  9.7740  8.3721  7.5382  7.2337  7.0803  7.0276
  46  0.501088  3.6621  4.7965 -1.0567  9.6088  8.2445  7.4370  7.1434  6.9967  6.9466
  47  0.509018  3.6666  4.7883 -1.0240  9.4549  8.1274  7.3446  7.0612  6.9209  6.8733
  48  0.516380  3.6709  4.7811 -0.9931  9.3067  8.0165  7.2574  6.9839  6.8498  6.8047
  49  0.523644  3.6754  4.7743 -0.9622  9.1574  7.9061  7.1707  6.9069  6.7792  6.7365
  50  0.531071  3.6802  4.7676 -0.9304  9.0030  7.7938  7.0820  6.8278  6.7065  6.6664
  51  0.538959  3.6853  4.7606 -0.8965  8.8398  7.6760  6.9883  6.7442  6.6295  6.5923
  52  0.543402  3.6882  4.7566 -0.8775  8.7487  7.6105  6.9361  6.6974  6.5864  6.5508
  53  0.547992  3.6911  4.7524 -0.8578  8.6561  7.5436  6.8824  6.6493  6.5422  6.5082
  54  0.552708  3.6942  4.7482 -0.8376  8.5624  7.4755  6.8278  6.6002  6.4969  6.4646
  55  0.557513  3.6973  4.7439 -0.8171  8.4683  7.4066  6.7722  6.5505  6.4511  6.4204
  56  0.562358  3.7004  4.7395 -0.7963  8.3735  7.3372  6.7164  6.5006  6.4051  6.3762
  57  0.567207  3.7036  4.7351 -0.7754  8.2782  7.2680  6.6608  6.4509  6.3593  6.3321
  58  0.572047  3.7068  4.7306 -0.7545  8.1838  7.1994  6.6056  6.4014  6.3139  6.2883
  59  0.576857  3.7100  4.7262 -0.7338  8.0911  7.1320  6.5510  6.3526  6.2688  6.2449
  60  0.581626  3.7131  4.7217 -0.7133  8.0008  7.0661  6.4974  6.3044  6.2242  6.2020
  61  0.586338  3.7162  4.7171 -0.6929  7.9132  7.0018  6.4449  6.2568  6.1802  6.1595
  62  0.590985  3.7192  4.7125 -0.6729  7.8285  6.9391  6.3934  6.2103  6.1370  6.1179
  63  0.595562  3.7221  4.7076 -0.6532  7.7466  6.8779  6.3431  6.1646  6.0946  6.0769
  64  0.600066  3.7249  4.7028 -0.6338  7.6673  6.8181  6.2937  6.1199  6.0531  6.0368
  65  0.604493  3.7277  4.6980 -0.6147  7.5903  6.7597  6.2455  6.0761  6.0123  5.9974
  66  0.608854  3.7303  4.6930 -0.5958  7.5156  6.7025  6.1981  6.0330  5.9723  5.9586
  67  0.613147  3.7329  4.6880 -0.5773  7.4431  6.6465  6.1516  5.9907  5.9328  5.9204
  68  0.617373  3.7355  4.6829 -0.5589  7.3725  6.5917  6.1060  5.9491  5.8941  5.8828
  69  0.621525  3.7380  4.6778 -0.5409  7.3041  6.5379  6.0612  5.9083  5.8559  5.8459
  70  0.625615  3.7405  4.6727 -0.5230  7.2373  6.4852  6.0172  5.8682  5.8185  5.8095
  71  0.629640  3.7429  4.6674 -0.5055  7.1723  6.4333  5.9738  5.8287  5.7814  5.7737
  72  0.633602  3.7453  4.6620 -0.4881  7.1091  6.3825  5.9312  5.7897  5.7450  5.7382
  73  0.637499  3.7475  4.6568 -0.4711  7.0474  6.3326  5.8893  5.7513  5.7091  5.7034
  74  0.641332  3.7497  4.6514 -0.4542  6.9871  6.2835  5.8481  5.7137  5.6738  5.6691
  75  0.645108  3.7519  4.6460 -0.4375  6.9279  6.2351  5.8076  5.6767  5.6391  5.6354
  76  0.648827  3.7540  4.6404 -0.4210  6.8700  6.1874  5.7676  5.6404  5.6051  5.6022
  77  0.652483  3.7561  4.6349 -0.4047  6.8133  6.1405  5.7283  5.6046  5.5715  5.5695
  78  0.656084  3.7581  4.6293 -0.3887  6.7579  6.0944  5.6895  5.5691  5.5381  5.5370
  79  0.659624  3.7600  4.6235 -0.3728  6.7040  6.0492  5.6512  5.5339  5.5050  5.5046
