#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2454 2.2483E-04 1.1444E-04  -2.25   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE=12.400 EEPS=266
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  13  0.107933  3.5441  5.3569 -2.7563 16.1849 13.7158 12.1467 11.4121 11.1020 11.0049
  14  0.118264  3.5524  5.3101 -2.6365 15.7043 13.3165 11.7852 11.1186 10.8191 10.7219
  15  0.129912  3.5609  5.2638 -2.5155 15.2176 12.9163 11.4289 10.8194 10.5304 10.4341
  16  0.142609  3.5688  5.2223 -2.4020 14.7642 12.5423 11.1020 10.5362 10.2574 10.1629
  17  0.155415  3.5754  5.1893 -2.3055 14.3783 12.2266 10.8296 10.2944 10.0239  9.9313
  18  0.167546  3.5804  5.1631 -2.2260 14.0622 11.9703 10.6097 10.0956  9.8319  9.7408
  19  0.179124  3.5847  5.1412 -2.1582 13.7959 11.7535 10.4237  9.9253  9.6670  9.5774
  20  0.190660  3.5884  5.1212 -2.0964 13.5585 11.5586 10.2561  9.7701  9.5166  9.4285
  21  0.203072  3.5918  5.1014 -2.0355 13.3287 11.3689 10.0922  9.6173  9.3683  9.2815
  22  0.217075  3.5953  5.0816 -1.9729 13.0954 11.1751  9.9245  9.4600  9.2156  9.1303
  23  0.233603  3.5989  5.0612 -1.9063 12.8504 10.9706  9.7469  9.2926  9.0529  8.9692
  24  0.253114  3.6026  5.0406 -1.8357 12.5923 10.7545  9.5591  9.1151  8.8805  8.7984
  25  0.278068  3.6069  5.0182 -1.7551 12.3003 10.5082  9.3449  8.9122  8.6835  8.6034
  26  0.298113  3.6100  5.0038 -1.6981 12.0942 10.3337  9.1929  8.7681  8.5437  8.4652
  27  0.308734  3.6115  4.9975 -1.6705 11.9945 10.2492  9.1194  8.6985  8.4763  8.3985
  28  0.315563  3.6124  4.9938 -1.6536 11.9335 10.1973  9.0743  8.6558  8.4348  8.3575
  29  0.320288  3.6131  4.9911 -1.6417 11.8908 10.1611  9.0427  8.6259  8.4059  8.3290
  30  0.324100  3.6137  4.9891 -1.6324 11.8564 10.1320  9.0176  8.6022  8.3830  8.3063
  31  0.327839  3.6142  4.9868 -1.6229 11.8221 10.1029  8.9924  8.5783  8.3599  8.2835
  32  0.332033  3.6148  4.9841 -1.6123 11.7840 10.0704  8.9641  8.5515  8.3339  8.2579
  33  0.337814  3.6156  4.9810 -1.5986 11.7346 10.0282  8.9273  8.5167  8.3002  8.2246
  34  0.344591  3.6165  4.9764 -1.5818 11.6750  9.9770  8.8825  8.4741  8.2590  8.1839
  35  0.352606  3.6177  4.9706 -1.5614 11.6019  9.9145  8.8280  8.4226  8.2091  8.1347
  36  0.360273  3.6189  4.9641 -1.5408 11.5273  9.8509  8.7728  8.3703  8.1586  8.0849
  37  0.368877  3.6204  4.9559 -1.5164 11.4377  9.7751  8.7074  8.3086  8.0991  8.0260
  38  0.380131  3.6226  4.9443 -1.4827 11.3105  9.6682  8.6163  8.2232  8.0169  7.9450
  39  0.393186  3.6257  4.9298 -1.4411 11.1496  9.5331  8.5029  8.1175  7.9156  7.8455
  40  0.406144  3.6291  4.9138 -1.3976 10.9819  9.3912  8.3839  8.0070  7.8100  7.7417
  41  0.419755  3.6331  4.8964 -1.3499 10.7968  9.2336  8.2523  7.8855  7.6944  7.6282
  42  0.434198  3.6376  4.8784 -1.2994 10.5977  9.0655  8.1124  7.7567  7.5724  7.5087
  43  0.448952  3.6426  4.8609 -1.2471 10.3833  8.8884  7.9666  7.6233  7.4467  7.3858
  44  0.462320  3.6477  4.8449 -1.1977 10.1749  8.7195  7.8285  7.4977  7.3287  7.2707
  45  0.473192  3.6525  4.8315 -1.1553  9.9912  8.5733  7.7096  7.3901  7.2280  7.1727
  46  0.483469  3.6573  4.8189 -1.1141  9.8084  8.4301  7.5941  7.2857  7.1306  7.0780
  47  0.493017  3.6621  4.8077 -1.0752  9.6333  8.2947  7.4851  7.1876  7.0395  6.9895
  48  0.501830  3.6667  4.7977 -1.0391  9.4686  8.1687  7.3841  7.0970  6.9555  6.9081
  49  0.509765  3.6710  4.7892 -1.0062  9.3158  8.0533  7.2922  7.0149  6.8796  6.8346
  50  0.517069  3.6753  4.7816 -0.9753  9.1697  7.9444  7.2057  6.9379  6.8086  6.7661
  51  0.524248  3.6798  4.7744 -0.9444  9.0232  7.8367  7.1200  6.8615  6.7383  6.6981
  52  0.528400  3.6824  4.7703 -0.9264  8.9380  7.7745  7.0705  6.8171  6.6974  6.6587
  53  0.532563  3.6851  4.7662 -0.9083  8.8527  7.7124  7.0208  6.7727  6.6563  6.6192
  54  0.536773  3.6878  4.7621 -0.8899  8.7664  7.6496  6.9705  6.7277  6.6149  6.5792
  55  0.541063  3.6905  4.7580 -0.8713  8.6795  7.5863  6.9197  6.6822  6.5729  6.5387
  56  0.545456  3.6933  4.7536 -0.8521  8.5915  7.5218  6.8678  6.6357  6.5301  6.4974
  57  0.549955  3.6962  4.7491 -0.8326  8.5028  7.4564  6.8150  6.5884  6.4864  6.4553
  58  0.554540  3.6992  4.7445 -0.8126  8.4128  7.3901  6.7616  6.5405  6.4422  6.4127
  59  0.559149  3.7022  4.7399 -0.7924  8.3229  7.3236  6.7079  6.4925  6.3979  6.3700
  60  0.563751  3.7052  4.7353 -0.7723  8.2326  7.2573  6.6546  6.4447  6.3539  6.3276
  61  0.568335  3.7081  4.7306 -0.7521  8.1434  7.1916  6.6015  6.3973  6.3102  6.2855
  62  0.572882  3.7111  4.7260 -0.7321  8.0558  7.1269  6.5491  6.3503  6.2668  6.2437
  63  0.577388  3.7141  4.7212 -0.7121  7.9704  7.0635  6.4974  6.3039  6.2239  6.2023
  64  0.581840  3.7170  4.7164 -0.6925  7.8874  7.0015  6.4468  6.2581  6.1815  6.1612
  65  0.586231  3.7198  4.7116 -0.6731  7.8067  6.9410  6.3970  6.2131  6.1397  6.1208
  66  0.590556  3.7226  4.7067 -0.6538  7.7287  6.8817  6.3482  6.1688  6.0986  6.0811
  67  0.594811  3.7253  4.7018 -0.6350  7.6528  6.8238  6.3004  6.1254  6.0582  6.0421
  68  0.598997  3.7279  4.6968 -0.6164  7.5792  6.7671  6.2534  6.0828  6.0185  6.0037
  69  0.603107  3.7305  4.6918 -0.5981  7.5076  6.7116  6.2075  6.0410  5.9795  5.9661
  70  0.607145  3.7330  4.6867 -0.5800  7.4382  6.6574  6.1623  5.9999  5.9412  5.9289
  71  0.611110  3.7354  4.6815 -0.5623  7.3708  6.6042  6.1180  5.9595  5.9035  5.8923
  72  0.615005  3.7378  4.6763 -0.5447  7.3051  6.5522  6.0745  5.9199  5.8665  5.8564
  73  0.618828  3.7402  4.6711 -0.5274  7.2412  6.5011  6.0318  5.8810  5.8302  5.8212
  74  0.622580  3.7425  4.6658 -0.5104  7.1788  6.4509  5.9900  5.8428  5.7944  5.7864
  75  0.626267  3.7447  4.6606 -0.4937  7.1181  6.4016  5.9487  5.8052  5.7592  5.7523
  76  0.629893  3.7469  4.6553 -0.4771  7.0588  6.3533  5.9081  5.7681  5.7245  5.7185
  77  0.633451  3.7490  4.6499 -0.4608  7.0012  6.3061  5.8682  5.7316  5.6901  5.6851
  78  0.636954  3.7511  4.6445 -0.4447  6.9448  6.2595  5.8288  5.6956  5.6563  5.6523
  79  0.640394  3.7531  4.6390 -0.4288  6.8895  6.2136  5.7902  5.6603  5.6233  5.6201
  80  0.643780  3.7551  4.6335 -0.4132  6.8351  6.1683  5.7522  5.6256  5.5907  5.5883
  81  0.647105  3.7570  4.6281 -0.3976  6.7817  6.1237  5.7148  5.5915  5.5587  5.5572
  82  0.651950  3.7599  4.6199 -0.3749  6.7043  6.0588  5.6602  5.5416  5.5118  5.5115
  83  0.656792  3.7626  4.6114 -0.3521  6.6279  5.9940  5.6052  5.4909  5.4641  5.4649
  84  0.661620  3.7654  4.6025 -0.3291  6.5527  5.9295  5.5497  5.4397  5.4156  5.4175
  85  0.666416  3.7681  4.5935 -0.3061  6.4784  5.8652  5.4941  5.3881  5.3668  5.3699
  86  0.671168  3.7708  4.5843 -0.2830  6.4048  5.8012  5.4384  5.3366  5.3180  5.3221
  87  0.675865  3.7734  4.5749 -0.2600  6.3322  5.7371  5.3831  5.2851  5.2692  5.2743
  88  0.680498  3.7760  4.5653 -0.2370  6.2603  5.6736  5.3278  5.2338  5.2205  5.2267
  89  0.685059  3.7786  4.5556 -0.2141  6.1891  5.6106  5.2729  5.1827  5.1721  5.1792
  90  0.689545  3.7811  4.5458 -0.1913  6.1186  5.5479  5.2181  5.1319  5.1238  5.1320
  91  0.693949  3.7836  4.5358 -0.1685  6.0491  5.4854  5.1638  5.0812  5.0756  5.0847
  92  0.698271  3.7861  4.5257 -0.1458  5.9803  5.4234  5.1094  5.0306  5.0275  5.0375
  93  0.702507  3.7886  4.5153 -0.1232  5.9124  5.3617  5.0552  4.9800  4.9793  4.9902
  94  0.706651  3.7909  4.5048 -0.1006  5.8454  5.3001  5.0010  4.9294  4.9310  4.9426
  95  0.710700  3.7932  4.4940 -0.0780  5.7789  5.2387  4.9468  4.8787  4.8826  4.8951
  96  0.714652  3.7955  4.4829 -0.0554  5.7130  5.1775  4.8927  4.8281  4.8342  4.8474
  97  0.718501  3.7977  4.4714 -0.0329  5.6473  5.1166  4.8390  4.7777  4.7860  4.8000
  98  0.722248  3.7998  4.4595 -0.0103  5.5820  5.0558  4.7853  4.7275  4.7379  4.7525
  99  0.725883  3.8018  4.4473  0.0122  5.5175  4.9953  4.7317  4.6771  4.6895  4.7046
