#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2456 3.3767E-04 1.7188E-04  -2.02   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE= 7.500 EEPS=269
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  10  0.102153  3.5351  5.3805 -2.8392 16.5279 14.0654 12.4750 11.6411 11.3114 11.2131
  11  0.112125  3.5421  5.3332 -2.7239 16.0982 13.6845 12.1195 11.3549 11.0362 10.9373
  12  0.123132  3.5491  5.2851 -2.6070 15.6603 13.3016 11.7652 11.0636 10.7555 10.6567
  13  0.136786  3.5569  5.2358 -2.4811 15.1859 12.8906 11.3895 10.7476 10.4510 10.3536
  14  0.154164  3.5651  5.1903 -2.3507 14.6910 12.4660 11.0078 10.4189 10.1341 10.0388
  15  0.173698  3.5730  5.1544 -2.2317 14.2338 12.0780 10.6652 10.1177  9.8442  9.7513
  16  0.191005  3.5787  5.1271 -2.1401 13.8859 11.7835 10.4076  9.8861  9.6206  9.5298
  17  0.205984  3.5828  5.1046 -2.0681 13.6181 11.5569 10.2089  9.7044  9.4448  9.3554
  18  0.220532  3.5863  5.0844 -2.0045 13.3847 11.3590 10.0354  9.5439  9.2890  9.2009
  19  0.235336  3.5895  5.0658 -1.9451 13.1685 11.1758  9.8750  9.3946  9.1439  9.0570
  20  0.250445  3.5923  5.0485 -1.8891 12.9645 11.0039  9.7247  9.2539  9.0073  8.9215
  21  0.268806  3.5955  5.0305 -1.8276 12.7380 10.8145  9.5602  9.0994  8.8570  8.7725
  22  0.286550  3.5984  5.0147 -1.7726 12.5358 10.6455  9.4134  8.9611  8.7225  8.6391
  23  0.299869  3.6004  5.0032 -1.7333 12.3924 10.5255  9.3091  8.8625  8.6267  8.5440
  24  0.308562  3.6017  4.9959 -1.7087 12.3036 10.4508  9.2442  8.8009  8.5668  8.4847
  25  0.314849  3.6025  4.9910 -1.6918 12.2426 10.3993  9.1993  8.7583  8.5253  8.4435
  26  0.319513  3.6031  4.9875 -1.6794 12.1983 10.3618  9.1665  8.7273  8.4951  8.4135
  27  0.323288  3.6036  4.9847 -1.6695 12.1624 10.3315  9.1401  8.7022  8.4707  8.3894
  28  0.326993  3.6041  4.9822 -1.6600 12.1283 10.3027  9.1152  8.6785  8.4477  8.3666
  29  0.331392  3.6047  4.9796 -1.6493 12.0892 10.2695  9.0865  8.6514  8.4214  8.3406
  30  0.337570  3.6055  4.9773 -1.6356 12.0379 10.2267  9.0498  8.6169  8.3881  8.3077
  31  0.345899  3.6066  4.9724 -1.6155 11.9637 10.1641  8.9959  8.5660  8.3388  8.2589
  32  0.358070  3.6085  4.9625 -1.5830 11.8429 10.0625  8.9088  8.4839  8.2593  8.1804
  33  0.387460  3.6144  4.9347 -1.4976 11.5141  9.7874  8.6771  8.2672  8.0508  7.9748
  34  0.416281  3.6217  4.9024 -1.4051 11.1538  9.4831  8.4235  8.0319  7.8261  7.7538
  35  0.442199  3.6298  4.8710 -1.3151 10.7986  9.1795  8.1733  7.8023  7.6084  7.5405
  36  0.458958  3.6359  4.8512 -1.2544 10.5509  8.9691  8.0026  7.6475  7.4631  7.3984
  37  0.471991  3.6415  4.8360 -1.2049 10.3388  8.7924  7.8617  7.5213  7.3454  7.2838
  38  0.482921  3.6466  4.8236 -1.1621 10.1487  8.6378  7.7395  7.4122  7.2441  7.1853
  39  0.492805  3.6515  4.8131 -1.1229  9.9701  8.4957  7.6278  7.3128  7.1520  7.0959
