#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2455 2.8125E-04 1.4316E-04  -2.13   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE= 7.300 EEPS=269
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  10  0.102795  3.5376  5.3806 -2.8270 16.4727 13.9876 12.3996 11.5972 11.2748 11.1775
  11  0.112576  3.5450  5.3346 -2.7119 16.0301 13.6062 12.0474 11.3145 11.0026 10.9045
  12  0.123418  3.5526  5.2878 -2.5949 15.5763 13.2206 11.6955 11.0247 10.7233 10.6254
  13  0.136904  3.5608  5.2398 -2.4689 15.0860 12.8068 11.3236 10.7100 10.4197 10.3233
  14  0.154064  3.5695  5.1953 -2.3385 14.5780 12.3801 10.9470 10.3825 10.1041 10.0100
  15  0.173144  3.5774  5.1595 -2.2208 14.1162 11.9971 10.6141 10.0861  9.8184  9.7266
  16  0.190178  3.5830  5.1320 -2.1298 13.7644 11.7056 10.3618  9.8567  9.5966  9.5070
  17  0.205123  3.5872  5.1094 -2.0575 13.4921 11.4784 10.1646  9.6747  9.4202  9.3321
  18  0.219598  3.5907  5.0890 -1.9936 13.2552 11.2800  9.9919  9.5138  9.2641  9.1773
  19  0.234441  3.5939  5.0701 -1.9335 13.0351 11.0951  9.8307  9.3628  9.1174  9.0319
  20  0.250197  3.5969  5.0522 -1.8750 12.8212 10.9156  9.6743  9.2158  8.9745  8.8903
  21  0.268692  3.6002  5.0338 -1.8125 12.5927 10.7242  9.5079  9.0588  8.8219  8.7391
  22  0.287198  3.6032  5.0169 -1.7544 12.3821 10.5470  9.3535  8.9127  8.6799  8.5985
  23  0.300843  3.6053  5.0056 -1.7147 12.2386 10.4259  9.2481  8.8127  8.5827  8.5022
  24  0.309494  3.6066  4.9991 -1.6910 12.1534 10.3538  9.1852  8.7530  8.5248  8.4448
  25  0.315621  3.6074  4.9947 -1.6748 12.0956 10.3046  9.1423  8.7123  8.4852  8.4055
  26  0.320141  3.6080  4.9914 -1.6628 12.0531 10.2686  9.1107  8.6823  8.4560  8.3766
  27  0.323853  3.6085  4.9886 -1.6531 12.0179 10.2386  9.0846  8.6576  8.4320  8.3529
  28  0.327618  3.6090  4.9860 -1.6433 11.9832 10.2091  9.0590  8.6332  8.4083  8.3294
  29  0.332250  3.6096  4.9832 -1.6320 11.9421 10.1742  9.0285  8.6044  8.3804  8.3019
  30  0.338891  3.6105  4.9802 -1.6169 11.8865 10.1272  8.9880  8.5662  8.3435  8.2654
