#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2455 3.0946E-04 1.5752E-04  -2.08   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE= 8.300 EEPS=268
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  11  0.107212  3.5399  5.3576 -2.7766 16.2877 13.8395 12.2630 11.4798 11.1590 11.0609
  12  0.117528  3.5471  5.3103 -2.6605 15.8457 13.4564 11.9091 11.1922 10.8820 10.7835
  13  0.129654  3.5548  5.2617 -2.5386 15.3798 13.0566 11.5442 10.8882 10.5890 10.4914
  14  0.144722  3.5630  5.2145 -2.4109 14.8902 12.6393 11.1691 10.5677 10.2800 10.1841
  15  0.162367  3.5709  5.1752 -2.2900 14.4225 12.2448 10.8205 10.2628  9.9863  9.8926
  16  0.179408  3.5773  5.1452 -2.1911 14.0398 11.9242 10.5407 10.0129  9.7453  9.6538
  17  0.194307  3.5820  5.1214 -2.1137 13.7461 11.6778 10.3262  9.8177  9.5566  9.4667
  18  0.208187  3.5858  5.1004 -2.0477 13.5010 11.4717 10.1462  9.6517  9.3957  9.3072
  19  0.222372  3.5891  5.0808 -1.9863 13.2749 11.2811  9.9797  9.4970  9.2455  9.1583
  20  0.237177  3.5922  5.0625 -1.9275 13.0602 11.1000  9.8215  9.3491  9.1017  9.0158
  21  0.253273  3.5953  5.0447 -1.8689 12.8460 10.9201  9.6646  9.2019  8.9586  8.8739
  22  0.272410  3.5986  5.0263 -1.8057 12.6139 10.7259  9.4960  9.0430  8.8043  8.7209
  23  0.290402  3.6014  5.0106 -1.7505 12.4132 10.5575  9.3495  8.9046  8.6697  8.5875
  24  0.302900  3.6033  5.0005 -1.7148 12.2828 10.4480  9.2544  8.8145  8.5822  8.5008
  25  0.311034  3.6044  4.9946 -1.6928 12.2036 10.3811  9.1962  8.7594  8.5286  8.4477
  26  0.316803  3.6052  4.9905 -1.6777 12.1495 10.3354  9.1563  8.7215  8.4917  8.4111
  27  0.321096  3.6057  4.9875 -1.6665 12.1092 10.3012  9.1265  8.6933  8.4644  8.3840
  28  0.324784  3.6062  4.9850 -1.6571 12.0750 10.2723  9.1013  8.6694  8.4411  8.3611
  29  0.328651  3.6068  4.9826 -1.6474 12.0398 10.2424  9.0755  8.6449  8.4174  8.3376
  30  0.333646  3.6074  4.9806 -1.6361 11.9979 10.2073  9.0452  8.6165  8.3900  8.3104
  31  0.340164  3.6083  4.9769 -1.6206 11.9411 10.1593  9.0037  8.5772  8.3518  8.2728
  32  0.347923  3.6094  4.9713 -1.6008 11.8691 10.0981  8.9508  8.5272  8.3034  8.2249
  33  0.363941  3.6121  4.9588 -1.5582 11.7097  9.9642  8.8365  8.4196  8.1996  8.1223
  34  0.386420  3.6167  4.9364 -1.4915 11.4538  9.7496  8.6554  8.2501  8.0366  7.9618
  35  0.411988  3.6231  4.9079 -1.4097 11.1358  9.4809  8.4312  8.0422  7.8379  7.7663
  36  0.435396  3.6301  4.8798 -1.3293 10.8196  9.2114  8.2084  7.8372  7.6433  7.5756
  37  0.453137  3.6363  4.8588 -1.2662 10.5646  8.9953  8.0317  7.6762  7.4917  7.4273
  38  0.467302  3.6419  4.8422 -1.2138 10.3429  8.8112  7.8834  7.5425  7.3665  7.3053
  39  0.479016  3.6471  4.8287 -1.1685 10.1449  8.6503  7.7551  7.4274  7.2594  7.2011
  40  0.489342  3.6521  4.8172 -1.1278  9.9613  8.5044  7.6394  7.3239  7.1633  7.1076
