#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2476 1.6022E-03 8.1552E-04  -1.31   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE=12.000 EEPS=267
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  12  0.103645  3.5230  5.3507 -2.8519 16.5599 14.3153 12.7989 11.7333 11.3327 11.2212
  13  0.115949  3.5281  5.2942 -2.7265 16.1426 13.9165 12.4111 11.4135 11.0268 10.9160
  14  0.130235  3.5334  5.2370 -2.5975 15.7067 13.5075 12.0158 11.0847 10.7118 10.6017
  15  0.147149  3.5395  5.1850 -2.4681 15.2598 13.0921 11.6172 10.7539 10.3959 10.2871
  16  0.165427  3.5460  5.1454 -2.3518 14.8466 12.7104 11.2543 10.4550 10.1120 10.0050
  17  0.182559  3.5517  5.1159 -2.2567 14.5072 12.3982 10.9598 10.2106  9.8801  9.7754
  18  0.197823  3.5560  5.0916 -2.1802 14.2403 12.1532 10.7295 10.0150  9.6935  9.5905
  19  0.212344  3.5594  5.0700 -2.1138 14.0134 11.9446 10.5334  9.8456  9.5313  9.4297
  20  0.227719  3.5626  5.0494 -2.0501 13.7989 11.7473 10.3482  9.6833  9.3755  9.2752
  21  0.243219  3.5654  5.0310 -1.9917 13.6038 11.5679 10.1799  9.5347  9.2325  9.1334
  22  0.258757  3.5680  5.0148 -1.9383 13.4272 11.4048 10.0270  9.3991  9.1020  9.0042
  23  0.274922  3.5704  5.0003 -1.8879 13.2618 11.2513  9.8829  9.2710  8.9787  8.8821
  24  0.288922  3.5724  4.9883 -1.8466 13.1272 11.1257  9.7650  9.1660  8.8778  8.7820
  25  0.299682  3.5738  4.9791 -1.8157 13.0271 11.0319  9.6770  9.0876  8.8023  8.7073
  26  0.307807  3.5749  4.9725 -1.7932 12.9543 10.9638  9.6134  9.0305  8.7474  8.6530
  27  0.313921  3.5756  4.9678 -1.7770 12.9018 10.9149  9.5676  8.9894  8.7078  8.6137
  28  0.318567  3.5763  4.9644 -1.7649 12.8622 10.8780  9.5332  8.9585  8.6782  8.5843
  29  0.322201  3.5767  4.9616 -1.7552 12.8304 10.8483  9.5057  8.9339  8.6545  8.5608
  30  0.325434  3.5772  4.9589 -1.7464 12.8015 10.8216  9.4809  8.9117  8.6332  8.5398
  31  0.328659  3.5777  4.9564 -1.7377 12.7727 10.7948  9.4561  8.8896  8.6120  8.5189
  32  0.332129  3.5781  4.9534 -1.7283 12.7416 10.7659  9.4293  8.8657  8.5891  8.4962
  33  0.336132  3.5787  4.9500 -1.7175 12.7061 10.7328  9.3983  8.8382  8.5627  8.4700
  34  0.337699  3.5787  4.9486 -1.7137 12.6937 10.7243  9.3909  8.8297  8.5535  8.4606
  35  0.351324  3.5809  4.9348 -1.6740 12.5642 10.6004  9.2734  8.7287  8.4579  8.3662
  36  0.369917  3.5849  4.9134 -1.6156 12.3689 10.4136  9.0976  8.5798  8.3183  8.2287
  37  0.397344  3.5900  4.8818 -1.5318 12.0753 10.1500  8.8633  8.3675  8.1149  8.0277
  38  0.419433  3.5954  4.8532 -1.4575 11.8017  9.9073  8.6536  8.1787  7.9354  7.8508
  39  0.430627  3.5987  4.8371 -1.4169 11.6530  9.7729  8.5371  8.0755  7.8379  7.7550
  40  0.440914  3.6020  4.8222 -1.3785 11.5109  9.6440  8.4257  7.9777  7.7461  7.6647
  41  0.451604  3.6058  4.8070 -1.3377 11.3577  9.5050  8.3073  7.8737  7.6486  7.5690
  42  0.463083  3.6103  4.7912 -1.2929 11.1865  9.3501  8.1777  7.7597  7.5421  7.4646
  43  0.474424  3.6154  4.7761 -1.2474 11.0085  9.1891  8.0462  7.6438  7.4339  7.3588
  44  0.485087  3.6205  4.7628 -1.2036 10.8326  9.0300  7.9194  7.5324  7.3306  7.2579
  45  0.494902  3.6257  4.7514 -1.1626 10.6623  8.8758  7.7997  7.4282  7.2348  7.1645
