#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2518 4.1831E-03 2.1293E-03  -0.90   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE=12.600 EEPS=267
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  13  0.117222  3.5176  5.2726 -2.7418 16.1503 14.1212 12.6897 11.4926 11.0341 10.9066
  14  0.134802  3.5197  5.2047 -2.6047 15.7533 13.7373 12.3137 11.1464 10.6935 10.5656
  15  0.155522  3.5231  5.1466 -2.4715 15.3550 13.3484 11.9337 10.8066 10.3630 10.2355
  16  0.176171  3.5277  5.1080 -2.3601 15.0007 12.9984 11.5936 10.5178 10.0878  9.9618
  17  0.193276  3.5319  5.0823 -2.2773 14.7306 12.7303 11.3337 10.3019  9.8840  9.7601
  18  0.207552  3.5351  5.0616 -2.2129 14.5215 12.5238 11.1334 10.1345  9.7256  9.6034
  19  0.220638  3.5379  5.0439 -2.1574 14.3413 12.3461 10.9612  9.9905  9.5894  9.4688
  20  0.233308  3.5405  5.0282 -2.1071 14.1772 12.1846 10.8048  9.8597  9.4659  9.3467
  21  0.246347  3.5430  5.0134 -2.0587 14.0203 12.0302 10.6554  9.7342  9.3473  9.2296
  22  0.260308  3.5455  4.9991 -2.0103 13.8644 11.8767 10.5070  9.6093  9.2292  9.1130
  23  0.275934  3.5482  4.9846 -1.9600 13.7032 11.7183 10.3538  9.4795  9.1062  8.9917
  24  0.290467  3.5505  4.9717 -1.9156 13.5615 11.5791 10.2193  9.3650  8.9979  8.8847
  25  0.301923  3.5522  4.9617 -1.8815 13.4531 11.4726 10.1163  9.2776  8.9151  8.8030
  26  0.310011  3.5535  4.9548 -1.8581 13.3791 11.3996 10.0456  9.2175  8.8582  8.7469
  27  0.315847  3.5544  4.9498 -1.8415 13.3271 11.3483  9.9959  9.1752  8.8181  8.7073
  28  0.320231  3.5551  4.9462 -1.8292 13.2879 11.3096  9.9585  9.1434  8.7882  8.6777
  29  0.323678  3.5556  4.9432 -1.8192 13.2563 11.2784  9.9284  9.1180  8.7641  8.6540
  30  0.326841  3.5561  4.9401 -1.8099 13.2268 11.2493  9.9002  9.0940  8.7415  8.6317
  31  0.330072  3.5567  4.9372 -1.8006 13.1970 11.2199  9.8718  9.0701  8.7190  8.6096
  32  0.333900  3.5573  4.9339 -1.7897 13.1625 11.1857  9.8389  9.0423  8.6929  8.5838
  33  0.338380  3.5581  4.9300 -1.7772 13.1223 11.1459  9.8006  9.0099  8.6623  8.5537
  34  0.344190  3.5589  4.9248 -1.7608 13.0699 11.0943  9.7508  8.9678  8.6228  8.5147
  35  0.363226  3.5629  4.9065 -1.7043 12.8884 10.9087  9.5728  8.8213  8.4870  8.3818
  36  0.406326  3.5726  4.8591 -1.5686 12.4386 10.4681  9.1524  8.4741  8.1641  8.0643
  37  0.424892  3.5776  4.8364 -1.5062 12.2278 10.2607  8.9558  8.3142  8.0169  7.9200
  38  0.434364  3.5806  4.8238 -1.4723 12.1131 10.1460  8.8466  8.2274  7.9378  7.8428
  39  0.443994  3.5837  4.8109 -1.4377 11.9938 10.0284  8.7361  8.1388  7.8569  7.7635
  40  0.454051  3.5870  4.7976 -1.4011 11.8657  9.9030  8.6199  8.0452  7.7716  7.6802
  41  0.465203  3.5910  4.7830 -1.3600 11.7193  9.7607  8.4896  7.9399  7.6757  7.5865
  42  0.476927  3.5955  4.7677 -1.3158 11.5591  9.6053  8.3498  7.8264  7.5728  7.4859
  43  0.488668  3.6004  4.7528 -1.2708 11.3934  9.4452  8.2085  7.7110  7.4681  7.3838
  44  0.499882  3.6053  4.7390 -1.2275 11.2321  9.2891  8.0740  7.6005  7.3675  7.2858
  45  0.510144  3.6101  4.7273 -1.1878 11.0823  9.1440  7.9509  7.4989  7.2756  7.1960
  46  0.519688  3.6148  4.7168 -1.1504 10.9393  9.0052  7.8350  7.4035  7.1892  7.1119
  47  0.528874  3.6197  4.7073 -1.1138 10.7968  8.8667  7.7217  7.3101  7.1049  7.0300
