#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2458 4.7354E-04 2.4104E-04  -1.84   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE=10.800 EEPS=267
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  12  0.106269  3.5350  5.3547 -2.7969 16.3844 13.9782 12.4032 11.5518 11.2148 11.1142
  13  0.117065  3.5419  5.3048 -2.6776 15.9461 13.5824 12.0298 11.2520 10.9279 10.8274
  14  0.129600  3.5491  5.2542 -2.5537 15.4884 13.1746 11.6484 10.9396 10.6286 10.5290
  15  0.144541  3.5565  5.2066 -2.4288 15.0239 12.7661 11.2710 10.6237 10.3253 10.2274
  16  0.160976  3.5635  5.1687 -2.3162 14.6021 12.3991 10.9367 10.3385 10.0513  9.9554
  17  0.176631  3.5694  5.1399 -2.2241 14.2578 12.1004 10.6682 10.1045  9.8265  9.7325
  18  0.190809  3.5738  5.1164 -2.1493 13.9825 11.8619 10.4550  9.9149  9.6437  9.5511
  19  0.204721  3.5775  5.0949 -2.0826 13.7413 11.6532 10.2686  9.7463  9.4805  9.3893
  20  0.219101  3.5807  5.0747 -2.0199 13.5176 11.4597 10.0959  9.5881  9.3271  9.2370
  21  0.233991  3.5838  5.0560 -1.9607 13.3066 11.2778  9.9341  9.4387  9.1819  9.0929
  22  0.249510  3.5867  5.0387 -1.9041 13.1050 11.1049  9.7810  9.2963  9.0436  8.9556
  23  0.265915  3.5895  5.0225 -1.8490 12.9063 10.9361  9.6327  9.1578  8.9087  8.8219
  24  0.283487  3.5922  5.0071 -1.7945 12.7078 10.7691  9.4870  9.0210  8.7758  8.6899
  25  0.297834  3.5943  4.9954 -1.7529 12.5563 10.6416  9.3760  8.9166  8.6743  8.5892
  26  0.307478  3.5956  4.9880 -1.7264 12.4606 10.5608  9.3055  8.8501  8.6095  8.5249
  27  0.314204  3.5964  4.9835 -1.7091 12.3983 10.5080  9.2594  8.8064  8.5670  8.4827
  28  0.319068  3.5971  4.9803 -1.6968 12.3544 10.4707  9.2268  8.7757  8.5371  8.4531
  29  0.322852  3.5975  4.9779 -1.6874 12.3202 10.4416  9.2015  8.7517  8.5139  8.4300
  30  0.326375  3.5980  4.9764 -1.6792 12.2898 10.4160  9.1795  8.7312  8.4940  8.4103
  31  0.330027  3.5985  4.9743 -1.6703 12.2571 10.3884  9.1557  8.7086  8.4721  8.3887
  32  0.333644  3.5990  4.9715 -1.6609 12.2232 10.3595  9.1306  8.6849  8.4490  8.3658
  33  0.338909  3.5997  4.9684 -1.6481 12.1768 10.3203  9.0968  8.6529  8.4179  8.3350
  34  0.342458  3.6000  4.9654 -1.6391 12.1440 10.2940  9.0749  8.6303  8.3955  8.3127
  35  0.350682  3.6011  4.9582 -1.6174 12.0656 10.2281  9.0184  8.5755  8.3418  8.2594
  36  0.374204  3.6053  4.9331 -1.5477 11.8104 10.0085  8.8294  8.3991  8.1714  8.0912
  37  0.397848  3.6107  4.9063 -1.4727 11.5232  9.7651  8.6250  8.2091  7.9891  7.9114
  38  0.418664  3.6162  4.8810 -1.4030 11.2522  9.5348  8.4334  8.0316  7.8195  7.7446
  39  0.438104  3.6223  4.8556 -1.3333 10.9793  9.3007  8.2404  7.8539  7.6507  7.5791
  40  0.453163  3.6279  4.8360 -1.2767 10.7527  9.1058  8.0820  7.7096  7.5147  7.4459
  41  0.464626  3.6328  4.8213 -1.2314 10.5641  8.9447  7.9536  7.5941  7.4066  7.3403
  42  0.474859  3.6378  4.8085 -1.1894 10.3836  8.7924  7.8337  7.4870  7.3070  7.2433
  43  0.484428  3.6428  4.7973 -1.1496 10.2074  8.6456  7.7192  7.3856  7.2131  7.1521
  44  0.493252  3.6477  4.7877 -1.1126 10.0395  8.5075  7.6125  7.2917  7.1266  7.0681
  45  0.501574  3.6525  4.7793 -1.0778  9.8777  8.3763  7.5117  7.2033  7.0455  6.9896
  46  0.509379  3.6573  4.7721 -1.0448  9.7199  8.2511  7.4162  7.1198  6.9693  6.9159
  47  0.516775  3.6620  4.7658 -1.0131  9.5629  8.1301  7.3243  7.0396  6.8961  6.8454
  48  0.524209  3.6671  4.7601 -0.9810  9.4004  8.0076  7.2313  6.9584  6.8223  6.7743
  49  0.532048  3.6725  4.7542 -0.9470  9.2277  7.8804  7.1340  6.8729  6.7444  6.6993
  50  0.540483  3.6783  4.7480 -0.9106  9.0420  7.7469  7.0308  6.7815  6.6609  6.6191
  51  0.549543  3.6845  4.7411 -0.8717  8.8452  7.6078  6.9220  6.6845  6.5720  6.5336
  52  0.554364  3.6878  4.7374 -0.8511  8.7426  7.5354  6.8648  6.6333  6.5250  6.4884
  53  0.559276  3.6912  4.7336 -0.8302  8.6401  7.4625  6.8069  6.5815  6.4774  6.4427
  54  0.564231  3.6945  4.7298 -0.8090  8.5379  7.3897  6.7488  6.5295  6.4294  6.3967
  55  0.569213  3.6979  4.7260 -0.7876  8.4358  7.3171  6.6907  6.4776  6.3817  6.3508
  56  0.574200  3.7013  4.7221 -0.7663  8.3337  7.2451  6.6331  6.4260  6.3344  6.3054
  57  0.579167  3.7047  4.7181 -0.7450  8.2335  7.1743  6.5762  6.3749  6.2874  6.2602
  58  0.584102  3.7080  4.7140 -0.7240  8.1358  7.1052  6.5202  6.3245  6.2410  6.2156
  59  0.588983  3.7113  4.7098 -0.7032  8.0412  7.0379  6.4654  6.2750  6.1952  6.1716
  60  0.593801  3.7145  4.7056 -0.6827  7.9495  6.9723  6.4118  6.2265  6.1504  6.1284
  61  0.598545  3.7176  4.7012 -0.6625  7.8606  6.9085  6.3594  6.1790  6.1065  6.0861
  62  0.603219  3.7206  4.6968 -0.6427  7.7746  6.8462  6.3084  6.1327  6.0634  6.0445
  63  0.607818  3.7235  4.6922 -0.6231  7.6910  6.7855  6.2584  6.0873  6.0213  6.0039
  64  0.612347  3.7264  4.6876 -0.6039  7.6098  6.7261  6.2095  6.0428  5.9800  5.9641
  65  0.616809  3.7292  4.6830 -0.5850  7.5312  6.6680  6.1615  5.9991  5.9394  5.9249
  66  0.621206  3.7319  4.6782 -0.5662  7.4549  6.6113  6.1145  5.9563  5.8995  5.8863
  67  0.625537  3.7345  4.6733 -0.5478  7.3812  6.5558  6.0684  5.9142  5.8603  5.8483
  68  0.629804  3.7371  4.6684 -0.5296  7.3097  6.5015  6.0231  5.8728  5.8216  5.8109
  69  0.633999  3.7395  4.6633 -0.5117  7.2405  6.4483  5.9786  5.8322  5.7837  5.7741
  70  0.638135  3.7420  4.6583 -0.4940  7.1733  6.3962  5.9350  5.7922  5.7462  5.7378
  71  0.642212  3.7444  4.6530 -0.4765  7.1079  6.3451  5.8920  5.7529  5.7093  5.7020
  72  0.646226  3.7467  4.6477 -0.4593  7.0441  6.2948  5.8499  5.7142  5.6731  5.6669
  73  0.650175  3.7489  4.6423 -0.4423  6.9819  6.2452  5.8084  5.6763  5.6376  5.6323
  74  0.654059  3.7511  4.6368 -0.4255  6.9211  6.1965  5.7677  5.6391  5.6027  5.5983
  75  0.657883  3.7532  4.6313 -0.4090  6.8617  6.1488  5.7275  5.6023  5.5681  5.5648
  76  0.661649  3.7553  4.6256 -0.3926  6.8042  6.1019  5.6879  5.5659  5.5338  5.5313
  77  0.665347  3.7572  4.6199 -0.3765  6.7482  6.0560  5.6489  5.5299  5.4997  5.4982
  78  0.668984  3.7592  4.6141 -0.3606  6.6937  6.0111  5.6103  5.4942  5.4660  5.4652
  79  0.672557  3.7611  4.6083 -0.3449  6.6405  5.9670  5.5724  5.4590  5.4327  5.4328
  80  0.676071  3.7629  4.6024 -0.3294  6.5885  5.9236  5.5350  5.4244  5.3999  5.4007
  81  0.679515  3.7647  4.5966 -0.3142  6.5377  5.8810  5.4983  5.3903  5.3676  5.3692
  82  0.684373  3.7672  4.5881 -0.2926  6.4665  5.8208  5.4463  5.3421  5.3219  5.3246
  83  0.689188  3.7696  4.5796 -0.2711  6.3963  5.7610  5.3947  5.2941  5.2763  5.2800
  84  0.693953  3.7721  4.5711 -0.2498  6.3268  5.7017  5.3433  5.2463  5.2310  5.2357
