#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2480 1.8352E-03 9.3416E-04  -1.25   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE= 8.200 EEPS=268
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  11  0.112558  3.5250  5.3087 -2.7658 16.2697 14.0621 12.5642 11.5186 11.1184 11.0057
  12  0.126182  3.5296  5.2514 -2.6409 15.8602 13.6736 12.1872 11.2005 10.8124 10.7001
  13  0.143542  3.5352  5.1944 -2.5059 15.4092 13.2493 11.7775 10.8558 10.4817 10.3704
  14  0.166048  3.5426  5.1462 -2.3649 14.9192 12.7899 11.3377 10.4929 10.1370 10.0278
  15  0.188957  3.5497  5.1106 -2.2442 14.4916 12.3921 10.9607 10.1818  9.8425  9.7362
  16  0.207907  3.5547  5.0835 -2.1554 14.1850 12.1078 10.6921  9.9544  9.6260  9.5218
  17  0.224626  3.5585  5.0611 -2.0845 13.9453 11.8849 10.4816  9.7730  9.4526  9.3500
  18  0.240466  3.5615  5.0417 -2.0231 13.7404 11.6947 10.3020  9.6165  9.3026  9.2013
  19  0.256008  3.5641  5.0248 -1.9683 13.5592 11.5259 10.1424  9.4768  9.1686  9.0685
  20  0.272102  3.5667  5.0096 -1.9167 13.3899 11.3676  9.9930  9.3454  9.0424  8.9437
  21  0.286461  3.5687  4.9967 -1.8731 13.2483 11.2348  9.8675  9.2346  8.9360  8.8383
  22  0.297507  3.5703  4.9864 -1.8402 13.1419 11.1344  9.7728  9.1507  8.8555  8.7586
  23  0.305739  3.5714  4.9784 -1.8159 13.0642 11.0611  9.7037  9.0890  8.7963  8.6999
  24  0.312049  3.5723  4.9724 -1.7978 13.0065 11.0067  9.6524  9.0431  8.7521  8.6561
  25  0.316992  3.5729  4.9679 -1.7840 12.9622 10.9649  9.6130  9.0080  8.7183  8.6226
  26  0.321004  3.5734  4.9642 -1.7727 12.9262 10.9310  9.5810  8.9796  8.6909  8.5956
  27  0.324642  3.5739  4.9610 -1.7627 12.8938 10.9006  9.5525  8.9541  8.6664  8.5713
  28  0.328589  3.5744  4.9579 -1.7522 12.8597 10.8684  9.5222  8.9274  8.6409  8.5461
  29  0.333126  3.5751  4.9544 -1.7402 12.8207 10.8316  9.4875  8.8970  8.6119  8.5172
  30  0.336509  3.5754  4.9522 -1.7321 12.7938 10.8084  9.4660  8.8769  8.5922  8.4975
  31  0.357397  3.5794  4.9317 -1.6704 12.5888 10.6125  9.2802  8.7200  8.4446  8.3521
  32  0.379040  3.5840  4.9083 -1.6039 12.3651 10.3986  9.0793  8.5504  8.2858  8.1957
  33  0.408597  3.5899  4.8748 -1.5131 12.0431 10.1090  8.8225  8.3200  8.0661  7.9788
  34  0.428217  3.5948  4.8496 -1.4473 11.8029  9.8933  8.6342  8.1527  7.9075  7.8227
  35  0.440321  3.5985  4.8330 -1.4039 11.6435  9.7475  8.5067  8.0419  7.8038  7.7208
  36  0.452230  3.6026  4.8169 -1.3599 11.4801  9.5979  8.3772  7.9299  7.6994  7.6183
  37  0.465035  3.6074  4.8000 -1.3117 11.2968  9.4309  8.2358  7.8069  7.5849  7.5061
  38  0.477867  3.6128  4.7838 -1.2621 11.1042  9.2560  8.0911  7.6806  7.4674  7.3912
  39  0.489680  3.6183  4.7698 -1.2155 10.9183  9.0870  7.9554  7.5621  7.3577  7.2839
  40  0.500188  3.6236  4.7584 -1.1736 10.7454  8.9299  7.8326  7.4554  7.2595  7.1883
  41  0.509559  3.6287  4.7491 -1.1359 10.5850  8.7855  7.7220  7.3597  7.1718  7.1029
  42  0.518272  3.6337  4.7414 -1.1005 10.4295  8.6465  7.6174  7.2698  7.0900  7.0235
  43  0.527145  3.6392  4.7345 -1.0642 10.2649  8.5017  7.5096  7.1778  7.0066  6.9426
  44  0.536894  3.6456  4.7279 -1.0243 10.0781  8.3407  7.3908  7.0767  6.9152  6.8541
  45  0.547652  3.6529  4.7217 -0.9803  9.8606  8.1604  7.2594  6.9648  6.8141  6.7566
  46  0.559345  3.6610  4.7157 -0.9325  9.6080  7.9639  7.1170  6.8430  6.7041  6.6507
  47  0.571696  3.6696  4.7098 -0.8823  9.3330  7.7607  6.9693  6.7152  6.5882  6.5394
  48  0.584257  3.6784  4.7034 -0.8320  9.0548  7.5629  6.8231  6.5867  6.4713  6.4274
  49  0.596773  3.6868  4.6968 -0.7823  8.7817  7.3752  6.6819  6.4613  6.3566  6.3174
  50  0.609047  3.6949  4.6898 -0.7341  8.5158  7.1991  6.5477  6.3413  6.2466  6.2120
  51  0.620994  3.7026  4.6824 -0.6877  8.2663  7.0348  6.4207  6.2270  6.1416  6.1114
  52  0.626478  3.7061  4.6789 -0.6664  8.1587  6.9618  6.3632  6.1752  6.0939  6.0657
  53  0.631932  3.7094  4.6752 -0.6454  8.0560  6.8908  6.3066  6.1242  6.0468  6.0204
  54  0.637345  3.7128  4.6715 -0.6245  7.9587  6.8216  6.2508  6.0738  6.0005  5.9758
  55  0.642713  3.7160  4.6675 -0.6040  7.8654  6.7542  6.1959  6.0244  5.9547  5.9318
  56  0.648036  3.7193  4.6636 -0.5836  7.7750  6.6884  6.1422  5.9757  5.9097  5.8885
  57  0.653304  3.7224  4.6595 -0.5635  7.6859  6.6242  6.0897  5.9280  5.8656  5.8460
  58  0.658507  3.7255  4.6553 -0.5438  7.5985  6.5617  6.0384  5.8814  5.8224  5.8043
  59  0.663647  3.7283  4.6510 -0.5243  7.5125  6.5006  5.9882  5.8358  5.7800  5.7634
  60  0.668727  3.7312  4.6466 -0.5051  7.4283  6.4410  5.9392  5.7910  5.7383  5.7232
  61  0.673738  3.7340  4.6420 -0.4863  7.3465  6.3829  5.8913  5.7472  5.6976  5.6838
  62  0.678685  3.7367  4.6373 -0.4677  7.2672  6.3263  5.8445  5.7042  5.6575  5.6452
  63  0.683559  3.7393  4.6326 -0.4494  7.1904  6.2710  5.7986  5.6622  5.6182  5.6072
  64  0.688376  3.7418  4.6277 -0.4314  7.1158  6.2168  5.7535  5.6208  5.5795  5.5697
  65  0.693132  3.7443  4.6228 -0.4136  7.0435  6.1637  5.7092  5.5801  5.5413  5.5327
  66  0.697836  3.7467  4.6177 -0.3959  6.9733  6.1117  5.6657  5.5399  5.5037  5.4962
  67  0.702480  3.7490  4.6125 -0.3785  6.9049  6.0606  5.6227  5.5004  5.4665  5.4601
  68  0.707073  3.7513  4.6071 -0.3613  6.8382  6.0104  5.5804  5.4613  5.4296  5.4244
  69  0.711610  3.7535  4.6016 -0.3443  6.7731  5.9610  5.5386  5.4226  5.3931  5.3890
  70  0.716081  3.7555  4.5960 -0.3274  6.7100  5.9126  5.4974  5.3843  5.3569  5.3538
  71  0.720494  3.7576  4.5901 -0.3106  6.6483  5.8649  5.4566  5.3464  5.3211  5.3189
  72  0.724844  3.7596  4.5842 -0.2942  6.5883  5.8181  5.4164  5.3090  5.2856  5.2843
  73  0.729121  3.7616  4.5782 -0.2778  6.5297  5.7721  5.3768  5.2721  5.2505  5.2501
  74  0.733330  3.7634  4.5720 -0.2618  6.4727  5.7269  5.3378  5.2356  5.2158  5.2162
  75  0.737475  3.7652  4.5659 -0.2459  6.4169  5.6826  5.2994  5.1998  5.1816  5.1829
  76  0.741550  3.7669  4.5596 -0.2303  6.3625  5.6390  5.2616  5.1644  5.1478  5.1499
  77  0.745560  3.7686  4.5532 -0.2149  6.3093  5.5962  5.2245  5.1296  5.1147  5.1174
  78  0.749512  3.7703  4.5470 -0.1997  6.2571  5.5540  5.1880  5.0954  5.0820  5.0855
  79  0.753404  3.7719  4.5408 -0.1847  6.2059  5.5127  5.1520  5.0617  5.0498  5.0541
  80  0.757250  3.7735  4.5345 -0.1699  6.1557  5.4719  5.1167  5.0286  5.0182  5.0231
  81  0.761043  3.7750  4.5283 -0.1553  6.1066  5.4318  5.0819  4.9960  4.9869  4.9925
  82  0.765841  3.7770  4.5204 -0.1369  6.0450  5.3812  5.0380  4.9548  4.9475  4.9540
  83  0.770614  3.7789  4.5126 -0.1187  5.9844  5.3311  4.9943  4.9139  4.9083  4.9156
  84  0.775368  3.7808  4.5046 -0.1005  5.9246  5.2814  4.9510  4.8733  4.8693  4.8773
  85  0.780099  3.7827  4.4966 -0.0824  5.8656  5.2320  4.9078  4.8328  4.8304  4.8393
  86  0.784793  3.7845  4.4886 -0.0644  5.8076  5.1831  4.8650  4.7925  4.7917  4.8013
  87  0.789439  3.7863  4.4804 -0.0465  5.7505  5.1344  4.8223  4.7524  4.7533  4.7636
  88  0.794025  3.7881  4.4722 -0.0288  5.6944  5.0862  4.7799  4.7125  4.7149  4.7259
  89  0.798540  3.7897  4.4638 -0.0111  5.6391  5.0383  4.7378  4.6730  4.6768  4.6885
  90  0.802965  3.7914  4.4553  0.0063  5.5849  4.9910  4.6960  4.6337  4.6389  4.6513
