#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2473 1.4077E-03 7.1655E-04  -1.37   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE= 9.000 EEPS=268
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  11  0.106446  3.5254  5.3407 -2.8204 16.4622 14.1961 12.6711 11.6477 11.2593 11.1496
  12  0.118482  3.5309  5.2864 -2.6980 16.0454 13.8021 12.2892 11.3359 10.9619 10.8529
  13  0.132882  3.5367  5.2312 -2.5696 15.6007 13.3889 11.8914 11.0085 10.6490 10.5409
  14  0.151352  3.5438  5.1791 -2.4329 15.1180 12.9446 11.4673 10.6592 10.3162 10.2097
  15  0.173043  3.5516  5.1383 -2.3027 14.6458 12.5141 11.0614 10.3249  9.9990  9.8952
  16  0.192971  3.5577  5.1073 -2.1997 14.2780 12.1800 10.7490 10.0613  9.7480  9.6465
  17  0.210140  3.5620  5.0820 -2.1203 14.0032 11.9299 10.5154  9.8590  9.5541  9.4542
  18  0.226915  3.5655  5.0594 -2.0504 13.7665 11.7142 10.3138  9.6814  9.3831  9.2847
  19  0.243034  3.5683  5.0399 -1.9894 13.5620 11.5278 10.1400  9.5264  9.2336  9.1364
  20  0.258838  3.5710  5.0232 -1.9349 13.3811 11.3623  9.9856  9.3885  9.1005  9.0044
  21  0.274694  3.5732  5.0085 -1.8852 13.2168 11.2117  9.8455  9.2624  8.9788  8.8838
  22  0.288235  3.5751  4.9964 -1.8448 13.0843 11.0897  9.7319  9.1600  8.8799  8.7857
  23  0.298710  3.5765  4.9869 -1.8142 12.9842 10.9973  9.6462  9.0823  8.8049  8.7114
  24  0.306697  3.5775  4.9795 -1.7913 12.9099 10.9287  9.5825  9.0244  8.7490  8.6559
  25  0.312863  3.5783  4.9742 -1.7744 12.8551 10.8780  9.5355  8.9816  8.7075  8.6148
  26  0.317577  3.5788  4.9702 -1.7616 12.8135 10.8397  9.5000  8.9492  8.6762  8.5838
  27  0.321450  3.5793  4.9670 -1.7512 12.7797 10.8086  9.4712  8.9230  8.6509  8.5587
  28  0.325026  3.5798  4.9642 -1.7419 12.7488 10.7801  9.4449  8.8991  8.6279  8.5359
  29  0.328619  3.5802  4.9613 -1.7324 12.7177 10.7514  9.4184  8.8752  8.6048  8.5130
  30  0.332868  3.5808  4.9582 -1.7215 12.6816 10.7181  9.3878  8.8476  8.5783  8.4867
  31  0.335507  3.5809  4.9567 -1.7156 12.6615 10.7025  9.3740  8.8335  8.5639  8.4723
  32  0.350336  3.5835  4.9426 -1.6731 12.5209 10.5686  9.2476  8.7251  8.4615  8.3711
  33  0.363618  3.5860  4.9285 -1.6334 12.3877 10.4434  9.1314  8.6244  8.3664  8.2773
  34  0.405329  3.5939  4.8817 -1.5070 11.9359 10.0427  8.7802  8.3037  8.0586  7.9733
  35  0.423418  3.5984  4.8579 -1.4459 11.7101  9.8424  8.6081  8.1484  7.9108  7.8277
  36  0.435108  3.6019  4.8414 -1.4038 11.5546  9.7026  8.4880  8.0412  7.8095  7.7281
  37  0.446406  3.6057  4.8255 -1.3619 11.3979  9.5616  8.3681  7.9348  7.7092  7.6295
  38  0.458761  3.6101  4.8089 -1.3153 11.2198  9.4017  8.2343  7.8160  7.5977  7.5201
  39  0.471408  3.6155  4.7924 -1.2660 11.0268  9.2285  8.0928  7.6903  7.4800  7.4050
  40  0.483440  3.6211  4.7777 -1.2177 10.8331  9.0545  7.9538  7.5675  7.3658  7.2933
  41  0.494446  3.6267  4.7654 -1.1730 10.6470  8.8866  7.8233  7.4537  7.2610  7.1912
  42  0.504356  3.6321  4.7553 -1.1326 10.4735  8.7313  7.7048  7.3510  7.1670  7.0998
  43  0.513326  3.6375  4.7474 -1.0956 10.3086  8.5856  7.5956  7.2571  7.0816  7.0170
  44  0.521943  3.6430  4.7408 -1.0597 10.1411  8.4412  7.4886  7.1658  6.9989  6.9370
  45  0.530900  3.6491  4.7348 -1.0221  9.9594  8.2888  7.3765  7.0703  6.9126  6.8537
  46  0.540639  3.6559  4.7292 -0.9812  9.7539  8.1223  7.2548  6.9665  6.8190  6.7634
