#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2455 2.8125E-04 1.4316E-04  -2.13   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE=13.200 EEPS=266
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  13  0.105862  3.5401  5.3632 -2.7869 16.3212 13.8558 12.2770 11.4991 11.1802 11.0825
  14  0.116255  3.5478  5.3151 -2.6670 15.8568 13.4584 11.9117 11.2037 10.8958 10.7977
  15  0.127897  3.5558  5.2672 -2.5459 15.3853 13.0593 11.5497 10.9028 10.6057 10.5083
  16  0.140615  3.5634  5.2239 -2.4312 14.9385 12.6829 11.2137 10.6157 10.3289 10.2330
  17  0.153487  3.5698  5.1894 -2.3329 14.5556 12.3620 10.9311 10.3685 10.0905  9.9964
  18  0.165670  3.5751  5.1627 -2.2520 14.2398 12.0998 10.7026 10.1650  9.8941  9.8016
  19  0.177205  3.5794  5.1405 -2.1833 13.9741 11.8793 10.5112  9.9920  9.7270  9.6360
  20  0.188593  3.5831  5.1205 -2.1214 13.7382 11.6829 10.3407  9.8361  9.5762  9.4865
  21  0.200614  3.5865  5.1011 -2.0615 13.5134 11.4950 10.1773  9.6853  9.4299  9.3415
  22  0.214082  3.5899  5.0816 -2.0003 13.2865 11.3050 10.0119  9.5314  9.2805  9.1934
  23  0.229739  3.5933  5.0618 -1.9360 13.0502 11.1066  9.8389  9.3695  9.1233  9.0377
  24  0.247676  3.5969  5.0421 -1.8694 12.8065 10.9020  9.6609  9.2022  8.9607  8.8764
  25  0.270444  3.6009  5.0210 -1.7939 12.5299 10.6703  9.4597  9.0125  8.7765  8.6940
  26  0.292352  3.6044  5.0038 -1.7291 12.2934 10.4715  9.2869  8.8491  8.6179  8.5369
  27  0.305321  3.6063  4.9953 -1.6941 12.1657 10.3640  9.1938  8.7611  8.5325  8.4524
  28  0.313254  3.6074  4.9909 -1.6742 12.0932 10.3029  9.1408  8.7109  8.4837  8.4041
  29  0.318605  3.6082  4.9879 -1.6609 12.0448 10.2622  9.1056  8.6775  8.4514  8.3721
  30  0.322635  3.6087  4.9860 -1.6512 12.0090 10.2321  9.0796  8.6531  8.4278  8.3489
  31  0.326186  3.6092  4.9839 -1.6423 11.9762 10.2043  9.0558  8.6306  8.4060  8.3273
  32  0.329691  3.6098  4.9816 -1.6332 11.9428 10.1761  9.0314  8.6075  8.3837  8.3052
  33  0.334374  3.6104  4.9791 -1.6220 11.9014 10.1411  9.0011  8.5790  8.3560  8.2780
  34  0.339326  3.6111  4.9754 -1.6093 11.8562 10.1025  8.9674  8.5470  8.3250  8.2473
  35  0.345617  3.6120  4.9709 -1.5932 11.7982 10.0530  8.9244  8.5063  8.2857  8.2084
  36  0.351872  3.6129  4.9655 -1.5763 11.7378 10.0015  8.8795  8.4637  8.2444  8.1676
  37  0.358446  3.6139  4.9590 -1.5577 11.6705  9.9442  8.8298  8.4166  8.1988  8.1226
  38  0.368405  3.6156  4.9491 -1.5289 11.5644  9.8545  8.7527  8.3439  8.1285  8.0531
  39  0.381504  3.6184  4.9350 -1.4887 11.4107  9.7256  8.6437  8.2419  8.0303  7.9564
  40  0.397208  3.6223  4.9173 -1.4379 11.2122  9.5590  8.5046  8.1126  7.9067  7.8347
  41  0.412488  3.6265  4.8982 -1.3856 11.0088  9.3864  8.3608  7.9794  7.7796  7.7100
  42  0.427900  3.6313  4.8778 -1.3300 10.7917  9.2008  8.2070  7.8379  7.6453  7.5782
  43  0.442087  3.6362  4.8599 -1.2783 10.5851  9.0254  8.0627  7.7061  7.5209  7.4565
  44  0.454540  3.6410  4.8445 -1.2318 10.3923  8.8649  7.9322  7.5876  7.4097  7.3479
  45  0.465788  3.6457  4.8306 -1.1884 10.2061  8.7128  7.8095  7.4769  7.3062  7.2470
  46  0.475435  3.6502  4.8188 -1.1495 10.0351  8.5758  7.6998  7.3782  7.2141  7.1575
  47  0.484463  3.6548  4.8078 -1.1123  9.8675  8.4439  7.5946  7.2838  7.1264  7.0722
  48  0.493115  3.6594  4.7977 -1.0762  9.7027  8.3157  7.4927  7.1926  7.0419  6.9902
  49  0.501375  3.6639  4.7884 -1.0416  9.5428  8.1926  7.3950  7.1056  6.9613  6.9122
  50  0.508898  3.6682  4.7804 -1.0096  9.3917  8.0784  7.3049  7.0254  6.8875  6.8407
  51  0.516005  3.6726  4.7731 -0.9789  9.2441  7.9685  7.2184  6.9486  6.8168  6.7726
  52  0.520170  3.6753  4.7690 -0.9607  9.1562  7.9036  7.1674  6.9032  6.7751  6.7324
  53  0.524269  3.6779  4.7650 -0.9426  9.0692  7.8400  7.1170  6.8583  6.7339  6.6926
  54  0.528345  3.6806  4.7611 -0.9246  8.9819  7.7766  7.0669  6.8135  6.6927  6.6528
  55  0.532430  3.6833  4.7572 -0.9065  8.8949  7.7137  7.0169  6.7687  6.6515  6.6132
  56  0.536557  3.6860  4.7532 -0.8881  8.8067  7.6502  6.9663  6.7235  6.6098  6.5729
  57  0.540750  3.6888  4.7491 -0.8694  8.7179  7.5862  6.9151  6.6777  6.5676  6.5323
  58  0.545035  3.6917  4.7450 -0.8504  8.6284  7.5215  6.8631  6.6311  6.5247  6.4910
  59  0.549410  3.6946  4.7407 -0.8309  8.5385  7.4560  6.8104  6.5838  6.4811  6.4489
  60  0.553852  3.6976  4.7363 -0.8112  8.4486  7.3900  6.7571  6.5361  6.4369  6.4064
  61  0.558321  3.7006  4.7318 -0.7912  8.3582  7.3238  6.7037  6.4882  6.3928  6.3639
  62  0.562779  3.7036  4.7274 -0.7712  8.2676  7.2577  6.6505  6.4406  6.3490  6.3217
  63  0.567218  3.7066  4.7228 -0.7513  8.1778  7.1924  6.5978  6.3933  6.3055  6.2798
