#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2527 4.7501E-03 2.4179E-03  -0.84   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE= 6.100 EEPS=270
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  10  0.120007  3.5167  5.2605 -2.7233 16.0877 14.0930 12.6709 11.4530 10.9850 10.8540
  11  0.138441  3.5185  5.1931 -2.5865 15.6965 13.7153 12.3003 11.1083 10.6450 10.5136
  12  0.166065  3.5229  5.1289 -2.4261 15.2146 13.2420 11.8385 10.6976 10.2471 10.1168
  13  0.197776  3.5300  5.0847 -2.2777 14.7366 12.7657 11.3767 10.3103  9.8805  9.7535
  14  0.221812  3.5350  5.0554 -2.1785 14.4158 12.4467 11.0673 10.0517  9.6364  9.5121
  15  0.240823  3.5387  5.0341 -2.1066 14.1828 12.2159 10.8438  9.8647  9.4599  9.3379
  16  0.257973  3.5418  5.0167 -2.0470 13.9908 12.0257 10.6600  9.7101  9.3139  9.1938
  17  0.274581  3.5446  5.0012 -1.9932 13.8181 11.8554 10.4952  9.5709  9.1822  9.0637
  18  0.288734  3.5468  4.9880 -1.9491 13.6770 11.7164 10.3608  9.4568  9.0742  8.9572
  19  0.299545  3.5485  4.9772 -1.9153 13.5703 11.6114 10.2591  9.3702  8.9920  8.8761
  20  0.307343  3.5498  4.9686 -1.8906 13.4928 11.5350 10.1850  9.3068  8.9318  8.8166
  21  0.313128  3.5506  4.9618 -1.8722 13.4358 11.4787 10.1305  9.2597  8.8871  8.7724
  22  0.317577  3.5512  4.9566 -1.8582 13.3925 11.4361 10.0891  9.2239  8.8530  8.7385
  23  0.321248  3.5518  4.9522 -1.8468 13.3571 11.4011 10.0552  9.1946  8.8251  8.7110
  24  0.324636  3.5524  4.9484 -1.8364 13.3249 11.3693 10.0243  9.1680  8.7998  8.6860
  25  0.328640  3.5529  4.9449 -1.8251 13.2893 11.3339  9.9902  9.1390  8.7723  8.6590
  26  0.334074  3.5537  4.9405 -1.8102 13.2421 11.2869  9.9450  9.1005  8.7362  8.6233
  27  0.342173  3.5550  4.9343 -1.7887 13.1739 11.2192  9.8798  9.0452  8.6841  8.5720
  28  0.391166  3.5648  4.8904 -1.6484 12.7196 10.7585  9.4395  8.6810  8.3464  8.2412
