#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2518 4.1831E-03 2.1293E-03  -0.90   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE=11.500 EEPS=268
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  12  0.108280  3.5165  5.3129 -2.8210 16.3790 14.3420 12.9060 11.6924 11.2310 11.1038
  13  0.123766  3.5184  5.2458 -2.6883 15.9963 13.9724 12.5438 11.3578 10.9013 10.7735
  14  0.142945  3.5209  5.1794 -2.5495 15.5911 13.5796 12.1592 11.0063 10.5565 10.4285
  15  0.165321  3.5251  5.1277 -2.4178 15.1868 13.1823 11.7721 10.6678 10.2302 10.1033
  16  0.185932  3.5300  5.0946 -2.3138 14.8495 12.8480 11.4478 10.3969  9.9737  9.8489
  17  0.202386  3.5339  5.0710 -2.2379 14.6022 12.6030 11.2102 10.1993  9.7871  9.6644
  18  0.216425  3.5369  5.0516 -2.1772 14.4055 12.4090 11.0222 10.0419  9.6381  9.5169
  19  0.229529  3.5397  5.0350 -2.1242 14.2323 12.2386 10.8571  9.9039  9.5078  9.3882
  20  0.242579  3.5423  5.0198 -2.0746 14.0716 12.0803 10.7040  9.7755  9.3866  9.2685
  21  0.256060  3.5448  5.0054 -2.0269 13.9175 11.9287 10.5574  9.6521  9.2699  9.1532
  22  0.271395  3.5474  4.9908 -1.9766 13.7555 11.7695 10.4035  9.5221  9.1468  9.0317
  23  0.286159  3.5497  4.9775 -1.9307 13.6091 11.6256 10.2643  9.4038  9.0347  8.9211
  24  0.298553  3.5517  4.9664 -1.8933 13.4904 11.5091 10.1516  9.3079  8.9439  8.8315
  25  0.307428  3.5531  4.9585 -1.8671 13.4074 11.4274 10.0724  9.2406  8.8802  8.7687
  26  0.313917  3.5540  4.9529 -1.8485 13.3487 11.3694 10.0164  9.1929  8.8350  8.7240
  27  0.318698  3.5548  4.9486 -1.8348 13.3056 11.3270  9.9753  9.1577  8.8017  8.6912
  28  0.322511  3.5553  4.9452 -1.8239 13.2711 11.2929  9.9423  9.1298  8.7754  8.6651
  29  0.325800  3.5559  4.9422 -1.8144 13.2408 11.2630  9.9134  9.1053  8.7522  8.6423
  30  0.329187  3.5564  4.9391 -1.8045 13.2097 11.2322  9.8837  9.0801  8.7285  8.6189
  31  0.332956  3.5571  4.9359 -1.7939 13.1757 11.1986  9.8514  9.0528  8.7028  8.5936
  32  0.337714  3.5578  4.9320 -1.7808 13.1337 11.1572  9.8113  9.0190  8.6709  8.5622
  33  0.343566  3.5587  4.9268 -1.7644 13.0815 11.1056  9.7616  8.9770  8.6315  8.5232
  34  0.365044  3.5632  4.9068 -1.7019 12.8809 10.9005  9.5656  8.8145  8.4807  8.3757
  35  0.411847  3.5738  4.8549 -1.5536 12.3878 10.4185  9.1052  8.4357  8.1287  8.0297
  36  0.427199  3.5781  4.8359 -1.5016 12.2114 10.2445  8.9405  8.3023  8.0060  7.9095
  37  0.436688  3.5811  4.8234 -1.4677 12.0963 10.1293  8.8309  8.2154  7.9271  7.8323
  38  0.446456  3.5842  4.8105 -1.4326 11.9750 10.0100  8.7192  8.1256  7.8451  7.7520
  39  0.457375  3.5878  4.7963 -1.3932 11.8363  9.8747  8.5941  8.0248  7.7532  7.6622
  40  0.469032  3.5921  4.7812 -1.3502 11.6822  9.7251  8.4578  7.9145  7.6530  7.5643
  41  0.481030  3.5968  4.7657 -1.3049 11.5173  9.5657  8.3151  7.7986  7.5477  7.4616
  42  0.492722  3.6017  4.7511 -1.2603 11.3522  9.4062  8.1756  7.6842  7.4439  7.3603
  43  0.503738  3.6066  4.7383 -1.2182 11.1944  9.2538  8.0448  7.5766  7.3461  7.2649
  44  0.513821  3.6114  4.7271 -1.1795 11.0478  9.1117  7.9248  7.4778  7.2565  7.1776
  45  0.523283  3.6161  4.7171 -1.1427 10.9062  8.9742  7.8107  7.3837  7.1715  7.0948
  46  0.532637  3.6211  4.7078 -1.1057 10.7620  8.8336  7.6962  7.2893  7.0866  7.0121
  47  0.542261  3.6265  4.6988 -1.0673 10.6095  8.6839  7.5766  7.1914  6.9987  6.9267
  48  0.552471  3.6325  4.6901 -1.0264 10.4407  8.5211  7.4494  7.0869  6.9051  6.8358
  49  0.563303  3.6393  4.6818 -0.9828 10.2506  8.3440  7.3141  6.9757  6.8055  6.7393
  50  0.574134  3.6466  4.6750 -0.9386 10.0363  8.1584  7.1764  6.8625  6.7044  6.6417
  51  0.584767  3.6541  4.6693 -0.8949  9.8072  7.9717  7.0407  6.7503  6.6039  6.5450
  52  0.590096  3.6579  4.6667 -0.8729  9.6862  7.8778  6.9733  6.6937  6.5530  6.4962
  53  0.595391  3.6617  4.6640 -0.8512  9.5643  7.7857  6.9069  6.6375  6.5022  6.4474
  54  0.600644  3.6655  4.6614 -0.8296  9.4429  7.6958  6.8421  6.5817  6.4517  6.3989
  55  0.605869  3.6692  4.6585 -0.8084  9.3219  7.6081  6.7785  6.5266  6.4014  6.3508
  56  0.611062  3.6727  4.6553 -0.7873  9.2017  7.5226  6.7163  6.4721  6.3517  6.3031
  57  0.616202  3.6761  4.6522 -0.7664  9.0821  7.4392  6.6554  6.4185  6.3026  6.2560
  58  0.621292  3.6796  4.6489 -0.7458  8.9619  7.3577  6.5957  6.3657  6.2543  6.2097
  59  0.626334  3.6830  4.6456 -0.7255  8.8404  7.2781  6.5376  6.3140  6.2069  6.1643
  60  0.631324  3.6864  4.6421 -0.7054  8.7211  7.2006  6.4806  6.2631  6.1602  6.1197
  61  0.636267  3.6896  4.6387 -0.6854  8.6049  7.1252  6.4246  6.2131  6.1142  6.0755
  62  0.641163  3.6928  4.6350 -0.6657  8.4927  7.0520  6.3698  6.1638  6.0689  6.0321
  63  0.646010  3.6959  4.6314 -0.6463  8.3853  6.9809  6.3159  6.1153  6.0242  5.9892
  64  0.650824  3.6989  4.6276 -0.6272  8.2897  6.9125  6.2626  6.0673  5.9800  5.9467
  65  0.655588  3.7019  4.6236 -0.6082  8.1991  6.8462  6.2101  6.0202  5.9365  5.9048
  66  0.660305  3.7048  4.6196 -0.5895  8.1120  6.7817  6.1587  5.9739  5.8937  5.8635
  67  0.664975  3.7076  4.6155 -0.5709  8.0277  6.7187  6.1081  5.9282  5.8515  5.8228
  68  0.669581  3.7104  4.6114 -0.5527  7.9455  6.6575  6.0585  5.8834  5.8100  5.7827
  69  0.674125  3.7131  4.6072 -0.5347  7.8652  6.5977  6.0099  5.8394  5.7692  5.7433
  70  0.678589  3.7158  4.6029 -0.5169  7.7820  6.5390  5.9626  5.7964  5.7292  5.7049
  71  0.682973  3.7184  4.5985 -0.4995  7.7001  6.4818  5.9163  5.7543  5.6901  5.6671
  72  0.687266  3.7209  4.5941 -0.4823  7.6201  6.4262  5.8711  5.7130  5.6518  5.6301
  73  0.691477  3.7233  4.5896 -0.4653  7.5418  6.3718  5.8269  5.6727  5.6142  5.5938
  74  0.695594  3.7257  4.5850 -0.4487  7.4658  6.3189  5.7838  5.6331  5.5773  5.5581
  75  0.699622  3.7280  4.5803 -0.4324  7.3919  6.2675  5.7416  5.5943  5.5412  5.5232
  76  0.703561  3.7302  4.5755 -0.4164  7.3204  6.2174  5.7003  5.5564  5.5057  5.4889
  77  0.707422  3.7323  4.5706 -0.4006  7.2516  6.1685  5.6599  5.5193  5.4709  5.4552
  78  0.711201  3.7344  4.5657 -0.3850  7.1848  6.1208  5.6203  5.4828  5.4367  5.4221
  79  0.714913  3.7363  4.5606 -0.3697  7.1199  6.0741  5.5815  5.4470  5.4032  5.3895
  80  0.718552  3.7382  4.5555 -0.3547  7.0570  6.0286  5.5434  5.4119  5.3700  5.3573
  81  0.722134  3.7401  4.5502 -0.3398  6.9957  5.9840  5.5060  5.3773  5.3374  5.3256
  82  0.726605  3.7425  4.5436 -0.3212  6.9200  5.9285  5.4593  5.3339  5.2965  5.2859
  83  0.731034  3.7447  4.5367 -0.3027  6.8460  5.8740  5.4131  5.2910  5.2559  5.2463
  84  0.735423  3.7469  4.5295 -0.2843  6.7741  5.8203  5.3672  5.2480  5.2151  5.2067
  85  0.739772  3.7489  4.5222 -0.2660  6.7037  5.7673  5.3215  5.2053  5.1745  5.1671
  86  0.744082  3.7510  4.5145 -0.2478  6.6350  5.7150  5.2763  5.1629  5.1340  5.1277
  87  0.748349  3.7529  4.5068 -0.2297  6.5677  5.6635  5.2315  5.1207  5.0939  5.0884
  88  0.752564  3.7548  4.4988 -0.2118  6.5017  5.6126  5.1870  5.0789  5.0538  5.0493
  89  0.756720  3.7566  4.4906 -0.1940  6.4373  5.5624  5.1431  5.0374  5.0141  5.0105
  90  0.760808  3.7583  4.4821 -0.1763  6.3745  5.5131  5.0997  4.9964  4.9747  4.9719
  91  0.764812  3.7599  4.4734 -0.1589  6.3134  5.4645  5.0569  4.9557  4.9356  4.9336
  92  0.768724  3.7615  4.4646 -0.1415  6.2531  5.4167  5.0149  4.9159  4.8972  4.8960
  93  0.772544  3.7630  4.4556 -0.1245  6.1942  5.3697  4.9735  4.8765  4.8593  4.8588
  94  0.776270  3.7643  4.4463 -0.1077  6.1369  5.3234  4.9326  4.8376  4.8217  4.8219
  95  0.779903  3.7657  4.4371 -0.0911  6.0810  5.2779  4.8921  4.7991  4.7846  4.7852
  96  0.783444  3.7670  4.4276 -0.0746  6.0265  5.2332  4.8523  4.7612  4.7477  4.7490
  97  0.786893  3.7681  4.4181 -0.0584  5.9733  5.1893  4.8129  4.7235  4.7111  4.7130
  98  0.790254  3.7692  4.4085 -0.0424  5.9215  5.1459  4.7740  4.6862  4.6750  4.6773
  99  0.793529  3.7704  4.3988 -0.0266  5.8709  5.1033  4.7355  4.6494  4.6391  4.6420
 100  0.796721  3.7714  4.3890 -0.0110  5.8216  5.0615  4.6976  4.6128  4.6035  4.6068
 101  0.799840  3.7723  4.3792  0.0044  5.7733  5.0201  4.6600  4.5766  4.5682  4.5721
 102  0.802891  3.7733  4.3693  0.0197  5.7261  4.9795  4.6228  4.5408  4.5332  4.5374
 103  0.805879  3.7742  4.3595  0.0348  5.6796  4.9392  4.5859  4.5053  4.4985  4.5031
 104  0.808812  3.7750  4.3495  0.0497  5.6345  4.8996  4.5493  4.4699  4.4639  4.4689
 105  0.811702  3.7758  4.3396  0.0645  5.5904  4.8604  4.5130  4.4347  4.4295  4.4348
 106  0.814557  3.7767  4.3295  0.0792  5.5471  4.8217  4.4769  4.3998  4.3952  4.4009
 107  0.817385  3.7773  4.3194  0.0936  5.5046  4.7834  4.4412  4.3651  4.3612  4.3672
 108  0.820194  3.7781  4.3094  0.1080  5.4627  4.7456  4.4059  4.3308  4.3274  4.3337
 109  0.822987  3.7787  4.2993  0.1222  5.4218  4.7082  4.3708  4.2966  4.2939  4.3004
 110  0.825710  3.7793  4.2892  0.1363  5.3814  4.6713  4.3361  4.2629  4.2607  4.2675
 111  0.828286  3.7801  4.2795  0.1502  5.3412  4.6348  4.3020  4.2298  4.2282  4.2352
 112  0.829270  3.7803  4.2757  0.1555  5.3257  4.6206  4.2887  4.2170  4.2156  4.2227
 113  0.830255  3.7805  4.2718  0.1609  5.3102  4.6065  4.2754  4.2040  4.2029  4.2101
 114  0.831237  3.7808  4.2678  0.1664  5.2947  4.5923  4.2619  4.1909  4.1899  4.1973
 115  0.832218  3.7810  4.2637  0.1719  5.2792  4.5779  4.2483  4.1776  4.1768  4.1842
 116  0.833194  3.7812  4.2594  0.1774  5.2637  4.5635  4.2346  4.1642  4.1635  4.1710
 117  0.834169  3.7814  4.2550  0.1831  5.2482  4.5489  4.2206  4.1505  4.1500  4.1575
 118  0.835141  3.7816  4.2505  0.1888  5.2326  4.5342  4.2066  4.1367  4.1363  4.1439
 119  0.836110  3.7817  4.2459  0.1945  5.2170  4.5195  4.1924  4.1228  4.1225  4.1302
 120  0.837076  3.7819  4.2413  0.2002  5.2013  4.5047  4.1782  4.1088  4.1086  4.1164
 121  0.838041  3.7820  4.2365  0.2060  5.1856  4.4898  4.1638  4.0946  4.0945  4.1023
 122  0.839000  3.7821  4.2317  0.2119  5.1699  4.4748  4.1494  4.0803  4.0803  4.0881
 123  0.839951  3.7823  4.2268  0.2178  5.1540  4.4597  4.1347  4.0658  4.0660  4.0738
 124  0.840901  3.7824  4.2218  0.2238  5.1380  4.4445  4.1199  4.0512  4.0515  4.0595
 125  0.841851  3.7825  4.2168  0.2297  5.1221  4.4292  4.1051  4.0366  4.0369  4.0449
 126  0.842800  3.7826  4.2117  0.2357  5.1062  4.4139  4.0902  4.0218  4.0223  4.0303
 127  0.843746  3.7827  4.2066  0.2417  5.0903  4.3986  4.0752  4.0070  4.0075  4.0155
 128  0.844689  3.7828  4.2012  0.2478  5.0744  4.3832  4.0601  3.9921  3.9925  4.0006
 129  0.845628  3.7829  4.1958  0.2539  5.0585  4.3677  4.0450  3.9770  3.9775  3.9856
 130  0.846564  3.7828  4.1903  0.2601  5.0427  4.3523  4.0297  3.9618  3.9623  3.9704
 131  0.847496  3.7828  4.1846  0.2662  5.0271  4.3368  4.0143  3.9465  3.9469  3.9551
 132  0.848422  3.7828  4.1789  0.2724  5.0115  4.3214  3.9989  3.9310  3.9314  3.9395
 133  0.849343  3.7828  4.1729  0.2787  4.9960  4.3059  3.9833  3.9154  3.9157  3.9239
 134  0.850258  3.7827  4.1668  0.2849  4.9805  4.2904  3.9677  3.8997  3.8999  3.9079
 135  0.851167  3.7826  4.1606  0.2912  4.9651  4.2747  3.9519  3.8837  3.8840  3.8919
