#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2527 4.7501E-03 2.4179E-03  -0.84   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE= 7.500 EEPS=270
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  10  0.106637  3.5155  5.3193 -2.8384 16.4152 14.4085 12.9805 11.7426 11.2713 11.1409
  11  0.121619  3.5169  5.2534 -2.7096 16.0489 14.0556 12.6343 11.4187 10.9510 10.8201
  12  0.140808  3.5188  5.1852 -2.5700 15.6482 13.6685 12.2546 11.0665 10.6039 10.4726
  13  0.168058  3.5233  5.1241 -2.4142 15.1772 13.2050 11.8025 10.6667 10.2174 10.0873
  14  0.196221  3.5297  5.0844 -2.2815 14.7494 12.7788 11.3893 10.3207  9.8901  9.7630
  15  0.217042  3.5340  5.0576 -2.1936 14.4657 12.4968 11.1156 10.0916  9.6736  9.5488
  16  0.233803  3.5374  5.0377 -2.1279 14.2529 12.2860 10.9115  9.9206  9.5122  9.3894
  17  0.249375  3.5403  5.0207 -2.0714 14.0704 12.1054 10.7368  9.7737  9.3735  9.2525
  18  0.264772  3.5430  5.0053 -2.0193 13.9032 11.9401 10.5770  9.6388  9.2460  9.1265
  19  0.280031  3.5455  4.9912 -1.9708 13.7478 11.7867 10.4287  9.5133  9.1271  9.0092
  20  0.292846  3.5476  4.9791 -1.9310 13.6213 11.6623 10.3083  9.4108  9.0300  8.9135
  21  0.302731  3.5492  4.9691 -1.9003 13.5245 11.5667 10.2159  9.3319  8.9553  8.8396
  22  0.309786  3.5502  4.9616 -1.8785 13.4562 11.4994 10.1505  9.2759  8.9020  8.7869
  23  0.315130  3.5510  4.9559 -1.8622 13.4056 11.4493 10.1019  9.2342  8.8625  8.7479
  24  0.319331  3.5516  4.9514 -1.8494 13.3660 11.4102 10.0640  9.2015  8.8314  8.7172
  25  0.322998  3.5522  4.9478 -1.8386 13.3321 11.3766 10.0315  9.1739  8.8051  8.6913
  26  0.326670  3.5528  4.9442 -1.8278 13.2980 11.3429  9.9989  9.1459  8.7788  8.6652
  27  0.330857  3.5534  4.9403 -1.8160 13.2609 11.3061  9.9634  9.1156  8.7500  8.6369
  28  0.336629  3.5542  4.9362 -1.8007 13.2123 11.2577  9.9167  9.0762  8.7130  8.6004
  29  0.344810  3.5556  4.9302 -1.7790 13.1430 11.1886  9.8503  9.0204  8.6607  8.5489
  30  0.393176  3.5654  4.8855 -1.6390 12.6903 10.7293  9.4113  8.6571  8.3238  8.2189
  31  0.433169  3.5752  4.8401 -1.5108 12.2629 10.3084  9.0108  8.3289  8.0203  7.9210
  32  0.439716  3.5779  4.8297 -1.4836 12.1671 10.2119  8.9167  8.2598  7.9586  7.8607
  33  0.449429  3.5810  4.8174 -1.4494 12.0512 10.0949  8.8047  8.1722  7.8793  7.7833
  34  0.460765  3.5846  4.8032 -1.4097 11.9125  9.9581  8.6767  8.0702  7.7865  7.6927
  35  0.473084  3.5890  4.7880 -1.3657 11.7566  9.8054  8.5361  7.9575  7.6843  7.5929
  36  0.485417  3.5936  4.7730 -1.3209 11.5950  9.6478  8.3933  7.8427  7.5804  7.4915
  37  0.497129  3.5983  4.7592 -1.2780 11.4382  9.4952  8.2583  7.7329  7.4809  7.3944
  38  0.507976  3.6029  4.7473 -1.2384 11.2919  9.3524  8.1341  7.6315  7.3891  7.3049
  39  0.517963  3.6073  4.7369 -1.2018 11.1563  9.2188  8.0188  7.5379  7.3046  7.2226
  40  0.527937  3.6119  4.7270 -1.1650 11.0191  9.0822  7.9022  7.4434  7.2199  7.1402
  41  0.538377  3.6171  4.7172 -1.1262 10.8726  8.9354  7.7790  7.3439  7.1307  7.0536
  42  0.549861  3.6231  4.7075 -1.0833 10.7080  8.7689  7.6425  7.2340  7.0327  6.9584
  43  0.563006  3.6303  4.6975 -1.0341 10.5104  8.5735  7.4865  7.1081  6.9207  6.8496
  44  0.577330  3.6390  4.6887 -0.9800 10.2736  8.3500  7.3142  6.9692  6.7976  6.7305
  45  0.591935  3.6484  4.6815 -0.9243  9.9984  8.1122  7.1373  6.8260  6.6704  6.6081
  46  0.606520  3.6580  4.6752 -0.8690  9.6999  7.8743  6.9644  6.6831  6.5425  6.4853
  47  0.620896  3.6673  4.6688 -0.8153  9.3974  7.6484  6.8004  6.5433  6.4159  6.3639
  48  0.634964  3.6763  4.6622 -0.7632  9.0965  7.4355  6.6457  6.4087  6.2932  6.2464
  49  0.648819  3.6849  4.6555 -0.7127  8.7934  7.2351  6.4998  6.2798  6.1754  6.1338
  50  0.662342  3.6929  4.6482 -0.6642  8.5123  7.0505  6.3630  6.1576  6.0634  6.0265
  51  0.675291  3.7004  4.6408 -0.6186  8.2796  6.8853  6.2354  6.0436  5.9585  5.9257
  52  0.681350  3.7038  4.6370 -0.5974  8.1779  6.8107  6.1768  5.9910  5.9101  5.8791
  53  0.687345  3.7071  4.6333 -0.5765  8.0795  6.7382  6.1192  5.9393  5.8624  5.8333
  54  0.693253  3.7104  4.6295 -0.5558  7.9834  6.6677  6.0629  5.8885  5.8156  5.7882
  55  0.699046  3.7136  4.6255 -0.5355  7.8863  6.5989  6.0082  5.8391  5.7699  5.7442
  56  0.704720  3.7167  4.6214 -0.5155  7.7898  6.5321  5.9548  5.7908  5.7252  5.7012
  57  0.710270  3.7197  4.6173 -0.4959  7.6954  6.4672  5.9028  5.7436  5.6816  5.6592
  58  0.715704  3.7226  4.6131 -0.4766  7.6035  6.4041  5.8522  5.6976  5.6389  5.6181
  59  0.721033  3.7254  4.6087 -0.4577  7.5143  6.3430  5.8029  5.6526  5.5972  5.5778
  60  0.726268  3.7282  4.6043 -0.4392  7.4281  6.2836  5.7548  5.6087  5.5564  5.5384
  61  0.731425  3.7308  4.5998 -0.4210  7.3453  6.2259  5.7079  5.5659  5.5166  5.5000
  62  0.736526  3.7334  4.5951 -0.4030  7.2648  6.1696  5.6618  5.5238  5.4773  5.4620
  63  0.741582  3.7359  4.5904 -0.3853  7.1866  6.1144  5.6167  5.4825  5.4386  5.4247
  64  0.746611  3.7384  4.5856 -0.3678  7.1102  6.0604  5.5723  5.4417  5.4005  5.3877
  65  0.751622  3.7408  4.5807 -0.3504  7.0360  6.0074  5.5284  5.4015  5.3627  5.3512
  66  0.756617  3.7431  4.5756 -0.3332  6.9635  5.9555  5.4852  5.3616  5.3253  5.3149
  67  0.761588  3.7453  4.5704 -0.3162  6.8931  5.9045  5.4425  5.3220  5.2881  5.2789
  68  0.766531  3.7475  4.5651 -0.2993  6.8244  5.8544  5.4001  5.2828  5.2511  5.2430
  69  0.771442  3.7496  4.5596 -0.2826  6.7573  5.8051  5.3584  5.2440  5.2144  5.2073
  70  0.776287  3.7517  4.5539 -0.2660  6.6919  5.7567  5.3173  5.2057  5.1782  5.1720
  71  0.781064  3.7536  4.5482 -0.2496  6.6281  5.7093  5.2767  5.1678  5.1423  5.1372
  72  0.785773  3.7556  4.5423 -0.2334  6.5660  5.6626  5.2367  5.1305  5.1068  5.1027
  73  0.790398  3.7574  4.5362 -0.2174  6.5053  5.6169  5.1975  5.0937  5.0719  5.0686
  74  0.794942  3.7593  4.5302 -0.2017  6.4461  5.5719  5.1589  5.0576  5.0375  5.0351
  75  0.799409  3.7609  4.5239 -0.1861  6.3878  5.5276  5.1211  5.0223  5.0039  5.0023
  76  0.803804  3.7626  4.5176 -0.1708  6.3311  5.4842  5.0839  4.9874  4.9706  4.9699
  77  0.808126  3.7642  4.5112 -0.1557  6.2757  5.4416  5.0473  4.9531  4.9379  4.9379
  78  0.812381  3.7657  4.5047 -0.1407  6.2220  5.3997  5.0113  4.9193  4.9055  4.9062
