#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2489 2.4387E-03 1.2413E-03  -1.13   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE= 7.200 EEPS=269
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  10  0.108344  3.5209  5.3239 -2.8143 16.4086 14.2499 12.7715 11.6525 11.2291 11.1122
  11  0.121732  3.5243  5.2648 -2.6910 16.0245 13.8805 12.4111 11.3390 10.9250 10.8084
  12  0.138462  3.5284  5.2044 -2.5585 15.6067 13.4810 12.0227 11.0018 10.5986 10.4823
  13  0.161355  3.5346  5.1495 -2.4124 15.1259 13.0202 11.5770 10.6262 10.2395 10.1245
  14  0.187602  3.5424  5.1092 -2.2753 14.6539 12.5685 11.1438 10.2709  9.9043  9.7924
  15  0.209196  3.5480  5.0798 -2.1760 14.3148 12.2464 10.8360 10.0145  9.6614  9.5521
  16  0.226791  3.5520  5.0573 -2.1025 14.0678 12.0119 10.6120  9.8252  9.4817  9.3744
  17  0.242478  3.5551  5.0387 -2.0421 13.8675 11.8219 10.4307  9.6705  9.3343  9.2285
  18  0.258339  3.5579  5.0220 -1.9866 13.6854 11.6488 10.2653  9.5285  9.1989  9.0946
  19  0.274401  3.5605  5.0071 -1.9352 13.5179 11.4892 10.1128  9.3969  9.0734  8.9704
  20  0.288561  3.5627  4.9942 -1.8919 13.3778 11.3555  9.9851  9.2861  8.9675  8.8658
  21  0.299260  3.5643  4.9836 -1.8592 13.2736 11.2556  9.8897  9.2029  8.8881  8.7872
  22  0.307070  3.5653  4.9757 -1.8356 13.1986 11.1836  9.8208  9.1427  8.8304  8.7302
  23  0.313029  3.5662  4.9695 -1.8179 13.1428 11.1300  9.7696  9.0976  8.7873  8.6875
  24  0.317703  3.5668  4.9647 -1.8041 13.0994 11.0885  9.7299  9.0627  8.7537  8.6542
