#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2476 1.6022E-03 8.1552E-04  -1.31   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE=12.200 EEPS=267
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  12  0.102784  3.5226  5.3547 -2.8611 16.5902 14.3447 12.8275 11.7567 11.3550 11.2434
  13  0.115019  3.5277  5.2982 -2.7355 16.1728 13.9450 12.4388 11.4364 11.0488 10.9379
  14  0.129131  3.5330  5.2410 -2.6068 15.7382 13.5369 12.0442 11.1083 10.7345 10.6243
  15  0.145802  3.5391  5.1885 -2.4775 15.2924 13.1224 11.6462 10.7779 10.4187 10.3098
  16  0.163882  3.5455  5.1481 -2.3607 14.8786 12.7399 11.2822 10.4780 10.1338 10.0266
  17  0.180965  3.5512  5.1182 -2.2648 14.5357 12.4245 10.9846 10.2313  9.8998  9.7949
  18  0.196212  3.5556  5.0937 -2.1876 14.2657 12.1766 10.7515 10.0338  9.7114  9.6082
  19  0.210650  3.5590  5.0720 -2.1208 14.0372 11.9666 10.5541  9.8635  9.5485  9.4467
  20  0.225893  3.5622  5.0514 -2.0569 13.8219 11.7685 10.3681  9.7007  9.3922  9.2918
  21  0.241420  3.5651  5.0327 -1.9978 13.6242 11.5867 10.1976  9.5503  9.2475  9.1482
  22  0.256901  3.5677  5.0163 -1.9440 13.4461 11.4224 10.0435  9.4137  9.1160  9.0180
  23  0.273131  3.5702  5.0015 -1.8929 13.2784 11.2668  9.8975  9.2839  8.9911  8.8943
  24  0.287485  3.5722  4.9892 -1.8504 13.1396 11.1374  9.7760  9.1758  8.8872  8.7913
  25  0.298629  3.5737  4.9797 -1.8184 13.0358 11.0401  9.6847  9.0944  8.8089  8.7138
  26  0.307023  3.5748  4.9729 -1.7951 12.9603 10.9694  9.6187  9.0352  8.7520  8.6575
  27  0.313349  3.5756  4.9681 -1.7783 12.9060 10.9188  9.5713  8.9926  8.7110  8.6168
  28  0.318132  3.5762  4.9646 -1.7659 12.8653 10.8808  9.5359  8.9609  8.6805  8.5866
  29  0.321835  3.5767  4.9617 -1.7560 12.8330 10.8507  9.5080  8.9359  8.6564  8.5627
  30  0.325077  3.5772  4.9591 -1.7472 12.8040 10.8239  9.4831  8.9137  8.6351  8.5417
  31  0.328261  3.5777  4.9566 -1.7386 12.7755 10.7974  9.4585  8.8918  8.6141  8.5210
  32  0.331647  3.5781  4.9536 -1.7294 12.7450 10.7691  9.4323  8.8684  8.5917  8.4988
  33  0.335520  3.5786  4.9503 -1.7189 12.7105 10.7370  9.4023  8.8417  8.5661  8.4734
  34  0.338224  3.5789  4.9479 -1.7118 12.6873 10.7171  9.3841  8.8244  8.5488  8.4561
