#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2458 4.7354E-04 2.4104E-04  -1.84   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE=13.400 EEPS=266
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  13  0.106550  3.5352  5.3521 -2.7923 16.3679 13.9631 12.3888 11.5402 11.2037 11.1032
  14  0.117508  3.5422  5.3017 -2.6712 15.9225 13.5614 12.0102 11.2360 10.9128 10.8123
  15  0.129973  3.5495  5.2513 -2.5482 15.4670 13.1560 11.6311 10.9256 10.6152 10.5158
  16  0.143840  3.5564  5.2063 -2.4311 15.0316 12.7730 11.2774 10.6296 10.3311 10.2331
  17  0.158106  3.5626  5.1713 -2.3304 14.6551 12.4450 10.9781 10.3743 10.0857  9.9895
  18  0.171584  3.5678  5.1445 -2.2473 14.3452 12.1759 10.7355 10.1635  9.8832  9.7886
  19  0.184309  3.5721  5.1219 -2.1767 14.0845 11.9499 10.5329  9.9845  9.7106  9.6176
  20  0.197086  3.5758  5.1011 -2.1123 13.8500 11.7468 10.3515  9.8213  9.5530  9.4611
  21  0.210785  3.5792  5.0807 -2.0495 13.6249 11.5519 10.1774  9.6627  9.3993  9.3086
  22  0.225675  3.5823  5.0611 -1.9875 13.4044 11.3613 10.0076  9.5065  9.2477  9.1581
  23  0.241471  3.5853  5.0427 -1.9276 13.1910 11.1779  9.8449  9.3557  9.1011  9.0127
  24  0.257956  3.5882  5.0259 -1.8704 12.9860 11.0027  9.6905  9.2118  8.9612  8.8738
  25  0.276622  3.5912  5.0092 -1.8110 12.7693 10.8203  9.5312  9.0625  8.8161  8.7298
  26  0.293477  3.5938  4.9958 -1.7617 12.5887 10.6688  9.3994  8.9386  8.6957  8.6103
  27  0.305097  3.5955  4.9873 -1.7299 12.4730 10.5714  9.3147  8.8589  8.6181  8.5334
  28  0.312716  3.5964  4.9827 -1.7105 12.4031 10.5123  9.2633  8.8103  8.5708  8.4865
  29  0.317986  3.5971  4.9796 -1.6976 12.3561 10.4726  9.2286  8.7776  8.5390  8.4549
  30  0.321936  3.5976  4.9779 -1.6883 12.3217 10.4435  9.2037  8.7541  8.5163  8.4325
  31  0.325226  3.5981  4.9759 -1.6801 12.2914 10.4180  9.1817  8.7334  8.4962  8.4126
  32  0.328064  3.5984  4.9737 -1.6725 12.2633 10.3943  9.1612  8.7141  8.4776  8.3941
  33  0.331600  3.5990  4.9716 -1.6637 12.2307 10.3667  9.1376  8.6920  8.4561  8.3729
  34  0.334674  3.5994  4.9688 -1.6551 12.1997 10.3404  9.1147  8.6703  8.4350  8.3519
  35  0.338658  3.6000  4.9654 -1.6444 12.1615 10.3079  9.0865  8.6434  8.4088  8.3261
  36  0.342812  3.6004  4.9613 -1.6330 12.1219 10.2740  9.0569  8.6148  8.3807  8.2982
  37  0.346483  3.6007  4.9575 -1.6233 12.0876 10.2465  9.0341  8.5906  8.3564  8.2739
  38  0.359990  3.6026  4.9434 -1.5849 11.9521 10.1295  8.9320  8.4940  8.2624  8.1808
  39  0.382325  3.6073  4.9180 -1.5153 11.6915  9.9065  8.7421  8.3175  8.0927  8.0133
  40  0.401079  3.6119  4.8962 -1.4541 11.4536  9.7057  8.5748  8.1620  7.9437  7.8666
  41  0.418418  3.6167  4.8742 -1.3946 11.2227  9.5088  8.4110  8.0105  7.7990  7.7244
  42  0.435305  3.6221  4.8514 -1.3329 10.9816  9.3017  8.2402  7.8531  7.6495  7.5778
  43  0.449504  3.6273  4.8323 -1.2787 10.7659  9.1158  8.0888  7.7151  7.5192  7.4501
  44  0.460174  3.6319  4.8180 -1.2361 10.5902  8.9656  7.9685  7.6064  7.4174  7.3507
  45  0.469516  3.6364  4.8058 -1.1971 10.4239  8.8249  7.8574  7.5071  7.3249  7.2605
  46  0.478287  3.6410  4.7948 -1.1598 10.2599  8.6877  7.7501  7.4119  7.2366  7.1746
  47  0.486600  3.6456  4.7850 -1.1239 10.0986  8.5545  7.6468  7.3207  7.1525  7.0930
  48  0.494541  3.6503  4.7763 -1.0895  9.9407  8.4256  7.5475  7.2335  7.0724  7.0154
  49  0.502241  3.6549  4.7682 -1.0562  9.7842  8.2999  7.4512  7.1491  6.9950  6.9405
  50  0.509544  3.6596  4.7612 -1.0242  9.6285  8.1782  7.3584  7.0680  6.9210  6.8690
  51  0.516621  3.6645  4.7550 -0.9925  9.4710  8.0580  7.2670  6.9882  6.8483  6.7989
  52  0.520825  3.6675  4.7515 -0.9737  9.3754  7.9863  7.2124  6.9405  6.8049  6.7571
  53  0.524978  3.6705  4.7481 -0.9549  9.2803  7.9160  7.1586  6.8933  6.7618  6.7156
  54  0.529111  3.6734  4.7448 -0.9362  9.1850  7.8464  7.1052  6.8461  6.7189  6.6744
  55  0.533252  3.6764  4.7413 -0.9175  9.0896  7.7777  7.0521  6.7991  6.6759  6.6330
  56  0.537433  3.6794  4.7379 -0.8986  8.9933  7.7090  6.9988  6.7516  6.6325  6.5912
  57  0.541671  3.6824  4.7343 -0.8794  8.8963  7.6405  6.9452  6.7038  6.5887  6.5491
  58  0.545984  3.6855  4.7306 -0.8600  8.7987  7.5717  6.8910  6.6555  6.5442  6.5064
  59  0.550359  3.6887  4.7267 -0.8403  8.7013  7.5029  6.8365  6.6067  6.4993  6.4633
  60  0.554795  3.6918  4.7228 -0.8203  8.6053  7.4341  6.7816  6.5574  6.4539  6.4196
  61  0.559257  3.6950  4.7188 -0.8002  8.5095  7.3655  6.7265  6.5081  6.4085  6.3760
  62  0.563711  3.6981  4.7149 -0.7801  8.4134  7.2972  6.6719  6.4591  6.3635  6.3326
  63  0.568156  3.7012  4.7107 -0.7600  8.3181  7.2297  6.6177  6.4104  6.3187  6.2896
  64  0.572570  3.7044  4.7067 -0.7400  8.2243  7.1633  6.5641  6.3622  6.2743  6.2469
  65  0.576938  3.7074  4.7025 -0.7202  8.1327  7.0985  6.5115  6.3148  6.2306  6.2049
  66  0.581252  3.7105  4.6983 -0.7006  8.0440  7.0352  6.4599  6.2681  6.1874  6.1633
  67  0.585501  3.7134  4.6939 -0.6813  7.9579  6.9736  6.4093  6.2224  6.1450  6.1224
  68  0.589679  3.7163  4.6895 -0.6624  7.8744  6.9134  6.3599  6.1775  6.1035  6.0823
  69  0.593779  3.7191  4.6850 -0.6436  7.7934  6.8548  6.3117  6.1338  6.0628  6.0432
  70  0.597800  3.7218  4.6806 -0.6253  7.7149  6.7977  6.2646  6.0909  6.0230  6.0048
  71  0.601745  3.7245  4.6759 -0.6073  7.6389  6.7421  6.2186  6.0491  5.9841  5.9672
  72  0.605617  3.7270  4.6712 -0.5895  7.5652  6.6877  6.1737  6.0081  5.9459  5.9303
  73  0.609414  3.7295  4.6664 -0.5720  7.4938  6.6346  6.1297  5.9679  5.9084  5.8941
  74  0.613138  3.7320  4.6616 -0.5549  7.4245  6.5828  6.0865  5.9284  5.8716  5.8584
  75  0.616797  3.7343  4.6567 -0.5380  7.3574  6.5321  6.0442  5.8897  5.8356  5.8235
  76  0.620389  3.7366  4.6518 -0.5213  7.2925  6.4825  6.0027  5.8518  5.8000  5.7890
  77  0.623918  3.7388  4.6466 -0.5049  7.2296  6.4339  5.9619  5.8143  5.7650  5.7552
  78  0.627380  3.7410  4.6414 -0.4887  7.1685  6.3864  5.9219  5.7775  5.7305  5.7215
  79  0.630782  3.7431  4.6363 -0.4727  7.1090  6.3397  5.8826  5.7414  5.6965  5.6886
