#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2456 3.3767E-04 1.7188E-04  -2.02   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE=10.500 EEPS=267
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  12  0.106939  3.5386  5.3563 -2.7813 16.3137 13.8745 12.2964 11.4978 11.1736 11.0750
  13  0.117542  3.5457  5.3074 -2.6630 15.8700 13.4846 11.9342 11.2034 10.8903 10.7913
  14  0.129837  3.5532  5.2579 -2.5403 15.4086 13.0832 11.5650 10.8964 10.5944 10.4963
  15  0.144285  3.5608  5.2117 -2.4178 14.9453 12.6839 11.2030 10.5882 10.2973 10.2008
  16  0.159817  3.5678  5.1752 -2.3091 14.5311 12.3303 10.8873 10.3137 10.0328  9.9383
  17  0.174488  3.5735  5.1475 -2.2204 14.1924 12.0427 10.6339 10.0894  9.8166  9.7239
  18  0.187732  3.5779  5.1250 -2.1483 13.9199 11.8119 10.4315  9.9071  9.6407  9.5495
  19  0.200456  3.5816  5.1047 -2.0848 13.6833 11.6114 10.2557  9.7466  9.4853  9.3955
  20  0.213637  3.5849  5.0853 -2.0245 13.4618 11.4235 10.0909  9.5947  9.3380  9.2494
  21  0.228022  3.5882  5.0665 -1.9646 13.2434 11.2384  9.9286  9.4439  9.1915  9.1041
  22  0.243585  3.5913  5.0483 -1.9053 13.0276 11.0561  9.7691  9.2949  9.0467  8.9605
  23  0.261660  3.5945  5.0301 -1.8428 12.7977 10.8634  9.6017  9.1379  8.8942  8.8092
  24  0.281928  3.5979  5.0122 -1.7792 12.5636 10.6680  9.4321  8.9782  8.7390  8.6553
  25  0.298004  3.6003  4.9994 -1.7327 12.3923 10.5249  9.3081  8.8612  8.6253  8.5426
  26  0.307970  3.6017  4.9922 -1.7055 12.2931 10.4417  9.2360  8.7930  8.5590  8.4769
  27  0.314787  3.6026  4.9878 -1.6880 12.2293 10.3882  9.1895  8.7489  8.5161  8.4344
  28  0.319641  3.6033  4.9848 -1.6757 12.1847 10.3506  9.1570  8.7182  8.4862  8.4048
  29  0.323457  3.6038  4.9825 -1.6661 12.1495 10.3210  9.1313  8.6940  8.4627  8.3815
  30  0.327151  3.6043  4.9811 -1.6577 12.1174 10.2943  9.1086  8.6725  8.4421  8.3612
  31  0.331170  3.6049  4.9787 -1.6479 12.0813 10.2638  9.0824  8.6478  8.4182  8.3375
  32  0.335386  3.6054  4.9758 -1.6371 12.0418 10.2305  9.0535  8.6206  8.3916  8.3112
  33  0.341866  3.6063  4.9722 -1.6215 11.9845 10.1822  9.0119  8.5814  8.3537  8.2737
  34  0.347995  3.6073  4.9668 -1.6051 11.9247 10.1315  8.9679  8.5396  8.3132  8.2336
  35  0.358346  3.6089  4.9579 -1.5767 11.8199 10.0430  8.8920  8.4680  8.2439  8.1652
  36  0.375544  3.6121  4.9408 -1.5263 11.6290  9.8829  8.7561  8.3403  8.1207  8.0436
  37  0.399378  3.6178  4.9149 -1.4512 11.3365  9.6374  8.5510  8.1496  7.9380  7.8638
  38  0.421358  3.6238  4.8881 -1.3768 11.0460  9.3907  8.3462  7.9602  7.7575  7.6864
  39  0.441824  3.6306  4.8621 -1.3031 10.7548  9.1413  8.1410  7.7722  7.5795  7.5122
  40  0.456300  3.6362  4.8443 -1.2493 10.5345  8.9541  7.9892  7.6349  7.4506  7.3861
  41  0.468152  3.6412  4.8299 -1.2032 10.3375  8.7899  7.8583  7.5174  7.3412  7.2794
  42  0.478267  3.6461  4.8179 -1.1626 10.1576  8.6432  7.7423  7.4138  7.2450  7.1859
  43  0.487584  3.6508  4.8073 -1.1245  9.9848  8.5055  7.6338  7.3172  7.1554  7.0990
  44  0.496257  3.6555  4.7979 -1.0889  9.8197  8.3759  7.5323  7.2269  7.0720  7.0180
  45  0.504456  3.6601  4.7896 -1.0552  9.6615  8.2532  7.4363  7.1418  6.9935  6.9421
  46  0.511946  3.6645  4.7824 -1.0241  9.5114  8.1391  7.3475  7.0633  6.9215  6.8725
  47  0.519065  3.6689  4.7759 -0.9940  9.3638  8.0288  7.2619  6.9878  6.8522  6.8057
  48  0.526276  3.6734  4.7697 -0.9633  9.2118  7.9171  7.1749  6.9108  6.7819  6.7378
  49  0.533966  3.6785  4.7633 -0.9305  9.0499  7.7998  7.0828  6.8289  6.7068  6.6656
  50  0.542317  3.6840  4.7565 -0.8950  8.8749  7.6746  6.9839  6.7407  6.6257  6.5875
  51  0.551472  3.6900  4.7489 -0.8562  8.6869  7.5409  6.8773  6.6452  6.5379  6.5030
  52  0.556406  3.6932  4.7449 -0.8353  8.5886  7.4699  6.8203  6.5941  6.4908  6.4577
  53  0.561417  3.6966  4.7407 -0.8141  8.4902  7.3981  6.7626  6.5424  6.4431  6.4119
  54  0.566467  3.6998  4.7366 -0.7926  8.3906  7.3261  6.7048  6.4907  6.3955  6.3661
  55  0.571531  3.7032  4.7324 -0.7712  8.2903  7.2542  6.6471  6.4392  6.3482  6.3206
  56  0.576583  3.7066  4.7283 -0.7496  8.1909  7.1832  6.5901  6.3881  6.3014  6.2756
  57  0.581598  3.7100  4.7241 -0.7284  8.0942  7.1138  6.5340  6.3376  6.2549  6.2308
  58  0.586564  3.7132  4.7196 -0.7073  8.0004  7.0464  6.4789  6.2881  6.2090  6.1866
  59  0.591462  3.7163  4.7152 -0.6866  7.9098  6.9808  6.4253  6.2394  6.1640  6.1432
  60  0.596283  3.7194  4.7107 -0.6662  7.8225  6.9168  6.3729  6.1920  6.1201  6.1008
  61  0.601017  3.7224  4.7060 -0.6462  7.7385  6.8548  6.3217  6.1457  6.0770  6.0593
  62  0.605684  3.7253  4.7013 -0.6265  7.6572  6.7941  6.2718  6.1003  6.0349  6.0186
  63  0.610285  3.7281  4.6965 -0.6072  7.5781  6.7347  6.2227  6.0558  5.9934  5.9786
  64  0.614821  3.7309  4.6917 -0.5880  7.5012  6.6765  6.1746  6.0120  5.9527  5.9392
  65  0.619290  3.7336  4.6867 -0.5691  7.4267  6.6196  6.1273  5.9689  5.9126  5.9004
  66  0.623699  3.7363  4.6817 -0.5505  7.3544  6.5638  6.0809  5.9266  5.8732  5.8622
  67  0.628044  3.7388  4.6766 -0.5321  7.2841  6.5090  6.0353  5.8851  5.8344  5.8246
  68  0.632329  3.7414  4.6715 -0.5139  7.2157  6.4554  5.9904  5.8441  5.7961  5.7875
  69  0.636542  3.7438  4.6662 -0.4959  7.1492  6.4027  5.9463  5.8037  5.7583  5.7508
  70  0.640700  3.7462  4.6610 -0.4782  7.0843  6.3510  5.9029  5.7640  5.7212  5.7148
  71  0.644799  3.7485  4.6556 -0.4608  7.0210  6.3000  5.8602  5.7250  5.6846  5.6792
  72  0.648835  3.7508  4.6501 -0.4435  6.9588  6.2497  5.8183  5.6869  5.6488  5.6445
  73  0.652809  3.7530  4.6446 -0.4265  6.8981  6.2002  5.7770  5.6494  5.6137  5.6103
  74  0.656715  3.7552  4.6390 -0.4096  6.8387  6.1514  5.7364  5.6124  5.5790  5.5765
  75  0.660560  3.7573  4.6333 -0.3930  6.7810  6.1038  5.6962  5.5756  5.5444  5.5428
  76  0.664347  3.7593  4.6275 -0.3766  6.7250  6.0571  5.6564  5.5390  5.5100  5.5093
  77  0.668063  3.7613  4.6217 -0.3604  6.6704  6.0114  5.6174  5.5029  5.4759  5.4760
  78  0.671719  3.7632  4.6158 -0.3445  6.6172  5.9666  5.5789  5.4672  5.4420  5.4430
  79  0.675311  3.7651  4.6100 -0.3287  6.5652  5.9224  5.5409  5.4320  5.4089  5.4106
  80  0.678842  3.7670  4.6042 -0.3132  6.5143  5.8790  5.5035  5.3975  5.3762  5.3788
  81  0.682302  3.7688  4.5984 -0.2979  6.4645  5.8364  5.4668  5.3635  5.3440  5.3473
  82  0.687231  3.7714  4.5901 -0.2761  6.3941  5.7757  5.4144  5.3150  5.2981  5.3025
  83  0.692118  3.7740  4.5818 -0.2544  6.3246  5.7153  5.3623  5.2667  5.2524  5.2578
  84  0.696957  3.7766  4.5735 -0.2328  6.2556  5.6554  5.3106  5.2187  5.2071  5.2134
  85  0.701743  3.7791  4.5652 -0.2114  6.1875  5.5960  5.2592  5.1711  5.1621  5.1694
  86  0.706477  3.7816  4.5569 -0.1900  6.1201  5.5369  5.2084  5.1241  5.1176  5.1259
  87  0.711145  3.7842  4.5487 -0.1687  6.0537  5.4784  5.1578  5.0774  5.0733  5.0826
  88  0.715736  3.7866  4.5402 -0.1476  5.9885  5.4204  5.1075  5.0308  5.0292  5.0393
  89  0.720241  3.7891  4.5318 -0.1266  5.9244  5.3627  5.0574  4.9844  4.9851  4.9962
  90  0.724654  3.7915  4.5231 -0.1057  5.8613  5.3055  5.0075  4.9380  4.9411  4.9531
  91  0.728972  3.7938  4.5143 -0.0849  5.7988  5.2485  4.9577  4.8918  4.8972  4.9099
  92  0.733192  3.7961  4.5052 -0.0642  5.7370  5.1920  4.9082  4.8456  4.8532  4.8667
  93  0.737316  3.7984  4.4957 -0.0433  5.6756  5.1356  4.8587  4.7994  4.8093  4.8235
  94  0.741340  3.8005  4.4859 -0.0227  5.6144  5.0794  4.8096  4.7537  4.7657  4.7806
  95  0.745271  3.8026  4.4759 -0.0019  5.5537  5.0232  4.7608  4.7083  4.7224  4.7379
  96  0.749114  3.8046  4.4654  0.0188  5.4934  4.9671  4.7119  4.6626  4.6787  4.6947
  97  0.752862  3.8065  4.4546  0.0396  5.4339  4.9111  4.6627  4.6167  4.6346  4.6511
  98  0.756509  3.8084  4.4436  0.0602  5.3756  4.8557  4.6129  4.5698  4.5896  4.6066
  99  0.760072  3.8102  4.4322  0.0809  5.3180  4.8003  4.5629  4.5226  4.5440  4.5616
 100  0.763556  3.8120  4.4205  0.1015  5.2608  4.7452  4.5128  4.4751  4.4981  4.5163
 101  0.766947  3.8136  4.4085  0.1221  5.2041  4.6902  4.4628  4.4276  4.4523  4.4708
 102  0.770221  3.8152  4.3963  0.1424  5.1480  4.6359  4.4135  4.3808  4.4069  4.4259
 103  0.773371  3.8167  4.3839  0.1625  5.0932  4.5825  4.3649  4.3345  4.3621  4.3815
 104  0.776411  3.8181  4.3715  0.1823  5.0391  4.5298  4.3167  4.2887  4.3176  4.3373
 105  0.779360  3.8194  4.3588  0.2020  4.9857  4.4774  4.2689  4.2431  4.2732  4.2932
 106  0.782229  3.8207  4.3458  0.2216  4.9327  4.4254  4.2210  4.1973  4.2286  4.2489
 107  0.785019  3.8219  4.3326  0.2412  4.8803  4.3737  4.1731  4.1514  4.1838  4.2043
 108  0.787727  3.8231  4.3193  0.2606  4.8284  4.3223  4.1254  4.1056  4.1391  4.1598
 109  0.790365  3.8241  4.3057  0.2799  4.7771  4.2715  4.0780  4.0600  4.0945  4.1155
 110  0.792944  3.8251  4.2920  0.2990  4.7264  4.2211  4.0308  4.0146  4.0499  4.0711
 111  0.795468  3.8260  4.2780  0.3181  4.6762  4.1712  3.9839  3.9691  4.0052  4.0266
 112  0.796249  3.8262  4.2735  0.3240  4.6606  4.1556  3.9692  3.9549  3.9912  4.0126
 113  0.797032  3.8265  4.2690  0.3300  4.6448  4.1399  3.9543  3.9405  3.9771  3.9985
 114  0.797814  3.8268  4.2644  0.3360  4.6290  4.1241  3.9394  3.9260  3.9629  3.9843
 115  0.798597  3.8270  4.2597  0.3421  4.6131  4.1082  3.9244  3.9115  3.9486  3.9701
 116  0.799379  3.8272  4.2550  0.3482  4.5971  4.0921  3.9091  3.8967  3.9341  3.9556
 117  0.800160  3.8275  4.2503  0.3544  4.5810  4.0760  3.8939  3.8819  3.9194  3.9411
 118  0.800938  3.8278  4.2455  0.3606  4.5646  4.0598  3.8785  3.8670  3.9047  3.9264
 119  0.801715  3.8281  4.2406  0.3668  4.5484  4.0434  3.8630  3.8520  3.8899  3.9116
 120  0.802489  3.8283  4.2357  0.3731  4.5318  4.0270  3.8475  3.8368  3.8749  3.8967
 121  0.803260  3.8285  4.2307  0.3794  4.5153  4.0104  3.8316  3.8215  3.8598  3.8816
 122  0.804030  3.8287  4.2256  0.3859  4.4986  3.9936  3.8157  3.8060  3.8445  3.8663
 123  0.804798  3.8289  4.2205  0.3924  4.4817  3.9768  3.7996  3.7903  3.8290  3.8508
 124  0.805563  3.8291  4.2151  0.3989  4.4648  3.9597  3.7834  3.7744  3.8132  3.8351
 125  0.806326  3.8293  4.2097  0.4055  4.4476  3.9425  3.7668  3.7583  3.7973  3.8192
 126  0.807087  3.8296  4.2040  0.4122  4.4303  3.9251  3.7501  3.7420  3.7810  3.8029
 127  0.807847  3.8297  4.1982  0.4190  4.4128  3.9075  3.7332  3.7253  3.7645  3.7864
 128  0.808603  3.8298  4.1923  0.4259  4.3952  3.8897  3.7160  3.7085  3.7477  3.7696
 129  0.809358  3.8299  4.1861  0.4328  4.3773  3.8718  3.6985  3.6913  3.7306  3.7524
 130  0.810109  3.8300  4.1798  0.4399  4.3593  3.8536  3.6808  3.6737  3.7131  3.7350
 131  0.810859  3.8300  4.1733  0.4472  4.3412  3.8352  3.6628  3.6559  3.6954  3.7172
 132  0.811604  3.8301  4.1665  0.4544  4.3228  3.8166  3.6445  3.6377  3.6772  3.6990
 133  0.812347  3.8300  4.1595  0.4618  4.3041  3.7978  3.6260  3.6193  3.6587  3.6804
 134  0.813084  3.8300  4.1522  0.4693  4.2854  3.7788  3.6071  3.6005  3.6398  3.6615
 135  0.813815  3.8299  4.1447  0.4768  4.2666  3.7597  3.5880  3.5815  3.6206  3.6424
 136  0.814540  3.8298  4.1371  0.4845  4.2476  3.7404  3.5687  3.5621  3.6011  3.6228
 137  0.815257  3.8296  4.1291  0.4922  4.2286  3.7210  3.5491  3.5424  3.5813  3.6028
 138  0.815965  3.8294  4.1208  0.5000  4.2094  3.7015  3.5293  3.5223  3.5610  3.5824
 139  0.816663  3.8292  4.1123  0.5079  4.1902  3.6819  3.5093  3.5020  3.5404  3.5617
 140  0.817351  3.8289  4.1035  0.5158  4.1710  3.6623  3.4890  3.4814  3.5195  3.5407
 141  0.818027  3.8285  4.0943  0.5238  4.1519  3.6426  3.4686  3.4605  3.4983  3.5194
 142  0.818692  3.8281  4.0849  0.5318  4.1327  3.6229  3.4480  3.4395  3.4767  3.4977
 143  0.819343  3.8276  4.0752  0.5399  4.1137  3.6033  3.4273  3.4181  3.4549  3.4756
 144  0.819981  3.8270  4.0651  0.5480  4.0947  3.5837  3.4064  3.3964  3.4326  3.4532
 145  0.820603  3.8263  4.0547  0.5562  4.0758  3.5641  3.3854  3.3746  3.4101  3.4305
 146  0.821211  3.8256  4.0439  0.5644  4.0571  3.5446  3.3643  3.3525  3.3874  3.4074
 147  0.821803  3.8248  4.0327  0.5726  4.0386  3.5253  3.3430  3.3301  3.3642  3.3840
 148  0.822381  3.8239  4.0212  0.5809  4.0203  3.5060  3.3216  3.3075  3.3407  3.3602
 149  0.822943  3.8229  4.0092  0.5892  4.0021  3.4869  3.3000  3.2845  3.3167  3.3359
 150  0.823489  3.8218  3.9967  0.5976  3.9843  3.4679  3.2782  3.2610  3.2922  3.3111
 151  0.824017  3.8206  3.9837  0.6059  3.9669  3.4491  3.2560  3.2370  3.2670  3.2855
 152  0.824531  3.8192  3.9702  0.6143  3.9496  3.4306  3.2333  3.2121  3.2409  3.2591
 153  0.825028  3.8177  3.9561  0.6227  3.9329  3.4124  3.2101  3.1865  3.2139  3.2318
 154  0.825510  3.8161  3.9414  0.6312  3.9166  3.3944  3.1865  3.1604  3.1863  3.2038
 155  0.825975  3.8144  3.9262  0.6396  3.9009  3.3767  3.1630  3.1340  3.1582  3.1753
 156  0.826424  3.8125  3.9104  0.6481  3.8858  3.3593  3.1397  3.1078  3.1302  3.1468
 157  0.826857  3.8104  3.8939  0.6565  3.8716  3.3421  3.1169  3.0818  3.1022  3.1182
 158  0.827276  3.8081  3.8767  0.6650  3.8582  3.3254  3.0941  3.0558  3.0740  3.0894
 159  0.827678  3.8057  3.8588  0.6734  3.8455  3.3091  3.0714  3.0296  3.0455  3.0600
 160  0.828067  3.8032  3.8402  0.6818  3.8337  3.2935  3.0487  3.0029  3.0164  3.0300
 161  0.828442  3.8004  3.8210  0.6902  3.8228  3.2785  3.0259  2.9761  2.9870  2.9996
 162  0.828754  3.7979  3.8037  0.6974  3.8148  3.2660  3.0064  2.9529  2.9613  2.9730
 163  0.829064  3.7951  3.7856  0.7047  3.8075  3.2539  2.9866  2.9290  2.9346  2.9454
 164  0.829372  3.7922  3.7667  0.7121  3.8016  3.2422  2.9660  2.9040  2.9068  2.9165
 165  0.829678  3.7890  3.7468  0.7195  3.7973  3.2312  2.9447  2.8776  2.8773  2.8860
 166  0.829982  3.7855  3.7257  0.7269  3.7951  3.2210  2.9232  2.8506  2.8469  2.8544
 167  0.830278  3.7810  3.7004  0.7342  3.7983  3.2136  2.9024  2.8230  2.8150  2.8207
 168  0.830573  3.7763  3.6745  0.7414  3.8047  3.2076  2.8814  2.7948  2.7820  2.7860
 169  0.830872  3.7723  3.6511  0.7488  3.8085  3.1996  2.8602  2.7673  2.7503  2.7528
 170  0.831168  3.7686  3.6287  0.7566  3.8100  3.1901  2.8390  2.7404  2.7197  2.7207
 171  0.831458  3.7651  3.6067  0.7647  3.8100  3.1791  2.8169  2.7130  2.6888  2.6884
 172  0.831736  3.7617  3.5848  0.7735  3.8079  3.1663  2.7938  2.6848  2.6573  2.6555
 173  0.832001  3.7587  3.5634  0.7829  3.8029  3.1513  2.7693  2.6558  2.6250  2.6219
 174  0.832249  3.7561  3.5427  0.7930  3.7949  3.1338  2.7433  2.6257  2.5922  2.5879
 175  0.832479  3.7537  3.5227  0.8036  3.7838  3.1140  2.7162  2.5950  2.5590  2.5537
 176  0.832695  3.7516  3.5036  0.8147  3.7698  3.0924  2.6879  2.5637  2.5256  2.5194
 177  0.832898  3.7499  3.4850  0.8261  3.7538  3.0693  2.6590  2.5319  2.4919  2.4849
 178  0.833089  3.7482  3.4670  0.8378  3.7362  3.0453  2.6294  2.4997  2.4579  2.4502
 179  0.833271  3.7468  3.4495  0.8498  3.7171  3.0202  2.5991  2.4672  2.4237  2.4155
 180  0.833445  3.7455  3.4325  0.8618  3.6966  2.9944  2.5686  2.4345  2.3898  2.3809
 181  0.833612  3.7444  3.4159  0.8739  3.6749  2.9679  2.5379  2.4019  2.3558  2.3466
 182  0.833773  3.7434  3.3998  0.8861  3.6524  2.9410  2.5073  2.3694  2.3223  2.3126
 183  0.833932  3.7424  3.3836  0.8986  3.6286  2.9131  2.4759  2.3364  2.2883  2.2782
 184  0.834088  3.7415  3.3673  0.9113  3.6036  2.8842  2.4438  2.3029  2.2538  2.2433
 185  0.834244  3.7407  3.3510  0.9244  3.5774  2.8544  2.4111  2.2689  2.2189  2.2080
 186  0.834399  3.7399  3.3346  0.9376  3.5501  2.8238  2.3780  2.2344  2.1836  2.1723
 187  0.834551  3.7392  3.3183  0.9512  3.5220  2.7926  2.3443  2.1996  2.1479  2.1363
 188  0.834703  3.7384  3.3019  0.9649  3.4930  2.7605  2.3101  2.1643  2.1119  2.0999
 189  0.834853  3.7378  3.2853  0.9788  3.4633  2.7280  2.2753  2.1287  2.0755  2.0633
 190  0.835002  3.7371  3.2688  0.9929  3.4329  2.6948  2.2402  2.0926  2.0388  2.0261
 191  0.835150  3.7366  3.2522  1.0071  3.4018  2.6611  2.2047  2.0562  2.0016  1.9887
