#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2464 8.3142E-04 4.2320E-04  -1.60   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE=10.000 EEPS=267
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  12  0.110752  3.5333  5.3275 -2.7588 16.2548 13.9196 12.3679 11.4729 11.1210 11.0170
  13  0.122543  3.5399  5.2761 -2.6367 15.8120 13.5139 11.9804 11.1630 10.8264 10.7232
  14  0.136941  3.5472  5.2241 -2.5074 15.3379 13.0865 11.5760 10.8342 10.5131 10.4111
  15  0.154622  3.5548  5.1780 -2.3778 14.8592 12.6605 11.1777 10.5047 10.1984 10.0985
  16  0.173631  3.5620  5.1423 -2.2633 14.4340 12.2850 10.8317 10.2128  9.9196  9.8221
  17  0.190850  3.5673  5.1144 -2.1729 14.1066 11.9957 10.5670  9.9831  9.6993  9.6036
  18  0.206843  3.5713  5.0899 -2.0977 13.8418 11.7615 10.3528  9.7925  9.5152  9.4210
  19  0.223220  3.5747  5.0673 -2.0285 13.6029 11.5498 10.1594  9.6175  9.3458  9.2527
  20  0.239523  3.5777  5.0473 -1.9661 13.3893 11.3606  9.9869  9.4600  9.1930  9.1010
  21  0.255121  3.5803  5.0305 -1.9115 13.2023 11.1956  9.8373  9.3224  9.0592  8.9681
  22  0.270470  3.5826  5.0158 -1.8622 13.0337 11.0470  9.7031  9.1981  8.9383  8.8482
  23  0.284862  3.5846  5.0029 -1.8185 12.8823 10.9148  9.5845  9.0879  8.8312  8.7418
  24  0.296795  3.5862  4.9926 -1.7838 12.7618 10.8097  9.4908  9.0004  8.7462  8.6575
  25  0.305919  3.5874  4.9849 -1.7583 12.6738 10.7329  9.4223  8.9362  8.6838  8.5955
  26  0.312505  3.5882  4.9798 -1.7407 12.6140 10.6803  9.3752  8.8921  8.6407  8.5528
  27  0.317476  3.5888  4.9762 -1.7280 12.5703 10.6419  9.3409  8.8598  8.6094  8.5217
  28  0.321409  3.5893  4.9734 -1.7180 12.5361 10.6118  9.3141  8.8347  8.5850  8.4974
  29  0.324786  3.5897  4.9710 -1.7093 12.5065 10.5857  9.2909  8.8129  8.5638  8.4764
  30  0.328257  3.5901  4.9689 -1.7009 12.4769 10.5599  9.2680  8.7916  8.5430  8.4559
  31  0.332128  3.5906  4.9663 -1.6914 12.4438 10.5310  9.2424  8.7676  8.5198  8.4328
  32  0.336265  3.5911  4.9631 -1.6809 12.4078 10.4994  9.2144  8.7411  8.4939  8.4072
  33  0.340666  3.5915  4.9601 -1.6706 12.3720 10.4691  9.1884  8.7153  8.4684  8.3818
  34  0.345731  3.5918  4.9557 -1.6580 12.3296 10.4332  9.1572  8.6838  8.4371  8.3505
  35  0.383039  3.5983  4.9154 -1.5479 11.9370 10.0886  8.8565  8.4052  8.1682  8.0847
  36  0.408634  3.6041  4.8839 -1.4649 11.6258  9.8192  8.6282  8.1945  7.9663  7.8856
  37  0.424605  3.6084  4.8629 -1.4100 11.4170  9.6385  8.4769  8.0549  7.8327  7.7542
  38  0.438855  3.6128  4.8433 -1.3582 11.2182  9.4657  8.3334  7.9230  7.7073  7.6309
  39  0.451476  3.6174  4.8261 -1.3107 11.0326  9.3035  8.2007  7.8020  7.5927  7.5185
  40  0.463325  3.6222  4.8104 -1.2642 10.8464  9.1406  8.0694  7.6834  7.4811  7.4093
  41  0.474749  3.6276  4.7958 -1.2177 10.6556  8.9737  7.9370  7.5647  7.3703  7.3011
  42  0.485602  3.6332  4.7830 -1.1727 10.4650  8.8065  7.8069  7.4503  7.2645  7.1981
