#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2452 1.1200E-04 5.7009E-05  -2.49   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE=11.300 EEPS=267
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  12  0.101056  3.5424  5.3962 -2.8310 16.4580 13.8893 12.2997 11.5663 11.2615 11.1672
  13  0.110348  3.5517  5.3528 -2.7123 15.9593 13.4903 11.9418 11.2834 10.9887 10.8932
  14  0.120369  3.5612  5.3087 -2.5925 15.4467 13.0877 11.5891 10.9936 10.7089 10.6135
  15  0.131712  3.5705  5.2648 -2.4720 14.9338 12.6848 11.2444 10.6979 10.4234 10.3294
  16  0.144063  3.5788  5.2255 -2.3604 14.4664 12.3137 10.9327 10.4207 10.1560 10.0642
  17  0.156605  3.5853  5.1936 -2.2663 14.0733 12.0074 10.6771 10.1871  9.9299  9.8400
  18  0.168608  3.5903  5.1680 -2.1886 13.7537 11.7585 10.4690  9.9940  9.7427  9.6543
  19  0.180229  3.5944  5.1462 -2.1212 13.4849 11.5454 10.2896  9.8259  9.5795  9.4927
  20  0.191988  3.5981  5.1259 -2.0588 13.2416 11.3504 10.1242  9.6701  9.4283  9.3430
  21  0.204917  3.6016  5.1056 -1.9958 13.0007 11.1552  9.9576  9.5124  9.2751  9.1915
  22  0.220111  3.6053  5.0845 -1.9291 12.7516 10.9504  9.7813  9.3450  9.1124  9.0306
  23  0.238543  3.6092  5.0627 -1.8569 12.4870 10.7299  9.5905  9.1633  8.9359  8.8559
  24  0.261953  3.6136  5.0391 -1.7750 12.1922 10.4812  9.3739  8.9571  8.7357  8.6580
  25  0.288951  3.6181  5.0168 -1.6921 11.8980 10.2298  9.1539  8.7476  8.5325  8.4573
  26  0.304474  3.6205  5.0076 -1.6509 11.7512 10.1038  9.0438  8.6430  8.4312  8.3574
  27  0.312949  3.6217  5.0034 -1.6300 11.6773 10.0402  8.9883  8.5902  8.3802  8.3070
  28  0.318493  3.6224  5.0005 -1.6163 11.6286  9.9983  8.9516  8.5554  8.3465  8.2738
  29  0.322578  3.6230  4.9979 -1.6058 11.5912  9.9661  8.9235  8.5287  8.3206  8.2483
  30  0.326326  3.6236  4.9954 -1.5960 11.5564  9.9363  8.8973  8.5039  8.2967  8.2247
  31  0.330708  3.6242  4.9926 -1.5849 11.5174  9.9027  8.8678  8.4759  8.2696  8.1979
  32  0.336603  3.6250  4.9893 -1.5707 11.4674  9.8594  8.8298  8.4399  8.2348  8.1634
  33  0.344784  3.6261  4.9845 -1.5513 11.3995  9.8008  8.7781  8.3906  8.1871  8.1165
  34  0.355348  3.6276  4.9777 -1.5256 11.3083  9.7221  8.7092  8.3253  8.1239  8.0541
  35  0.365837  3.6292  4.9701 -1.4989 11.2123  9.6400  8.6376  8.2575  8.0586  7.9899
  36  0.375055  3.6308  4.9626 -1.4740 11.1211  9.5625  8.5705  8.1944  7.9979  7.9301
  37  0.383015  3.6323  4.9549 -1.4511 11.0357  9.4905  8.5084  8.1360  7.9419  7.8749
  38  0.390271  3.6339  4.9470 -1.4287 10.9522  9.4203  8.4480  8.0793  7.8875  7.8215
  39  0.397860  3.6356  4.9381 -1.4046 10.8620  9.3445  8.3828  8.0181  7.8288  7.7639
  40  0.408474  3.6381  4.9256 -1.3709 10.7348  9.2380  8.2914  7.9326  7.7469  7.6832
  41  0.425349  3.6425  4.9060 -1.3162 10.5215  9.0620  8.1417  7.7932  7.6138  7.5528
  42  0.444885  3.6485  4.8838 -1.2505 10.2556  8.8468  7.9609  7.6261  7.4556  7.3980
  43  0.460376  3.6539  4.8653 -1.1954 10.0256  8.6638  7.8083  7.4859  7.3234  7.2689
  44  0.473767  3.6593  4.8485 -1.1447  9.8092  8.4945  7.6682  7.3577  7.2029  7.1517
  45  0.485915  3.6646  4.8337 -1.0974  9.6030  8.3356  7.5374  7.2385  7.0913  7.0432
  46  0.496630  3.6697  4.8211 -1.0553  9.4172  8.1938  7.4211  7.1330  6.9928  6.9474
  47  0.505755  3.6741  4.8108 -1.0191  9.2556  8.0716  7.3214  7.0431  6.9090  6.8662
  48  0.513790  3.6784  4.8020 -0.9867  9.1088  7.9616  7.2322  6.9628  6.8347  6.7942
  49  0.521285  3.6825  4.7941 -0.9557  8.9680  7.8569  7.1475  6.8869  6.7645  6.7264
  50  0.528672  3.6868  4.7863 -0.9248  8.8272  7.7530  7.0635  6.8114  6.6946  6.6587
  51  0.536370  3.6913  4.7783 -0.8924  8.6814  7.6449  6.9760  6.7330  6.6220  6.5886
  52  0.540766  3.6939  4.7738 -0.8739  8.5993  7.5834  6.9262  6.6883  6.5807  6.5488
  53  0.545288  3.6966  4.7691 -0.8548  8.5158  7.5205  6.8751  6.6426  6.5385  6.5080
  54  0.549934  3.6994  4.7643 -0.8352  8.4299  7.4562  6.8231  6.5961  6.4955  6.4666
  55  0.554672  3.7022  4.7593 -0.8152  8.3424  7.3908  6.7703  6.5489  6.4520  6.4245
  56  0.559439  3.7050  4.7543 -0.7951  8.2549  7.3250  6.7173  6.5015  6.4082  6.3822
  57  0.564197  3.7079  4.7493 -0.7748  8.1678  7.2594  6.6643  6.4542  6.3646  6.3401
