#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2452 1.4021E-04 7.1368E-05  -2.43   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE=11.900 EEPS=266
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  13  0.108537  3.5485  5.3592 -2.7385 16.0820 13.5982 12.0384 11.3519 11.0520 10.9562
  14  0.118510  3.5576  5.3144 -2.6188 15.5784 13.1966 11.6824 11.0620 10.7724 10.6765
  15  0.129713  3.5669  5.2700 -2.4985 15.0712 12.7949 11.3341 10.7665 10.4870 10.3922
  16  0.141905  3.5752  5.2297 -2.3857 14.6041 12.4202 11.0158 10.4866 10.2170 10.1243
  17  0.154274  3.5819  5.1968 -2.2900 14.2080 12.1069 10.7521 10.2481  9.9867  9.8957
  18  0.166150  3.5871  5.1707 -2.2109 13.8843 11.8526 10.5384 10.0514  9.7960  9.7068
  19  0.177598  3.5912  5.1485 -2.1428 13.6124 11.6367 10.3559  9.8818  9.6316  9.5437
  20  0.189101  3.5949  5.1283 -2.0806 13.3694 11.4412 10.1899  9.7261  9.4804  9.3941
  21  0.201604  3.5985  5.1081 -2.0185 13.1318 11.2482 10.0249  9.5706  9.3294  9.2446
  22  0.215973  3.6021  5.0875 -1.9537 12.8882 11.0482  9.8529  9.4079  9.1714  9.0882
  23  0.233485  3.6059  5.0660 -1.8830 12.6281 10.8320  9.6659  9.2303  8.9988  8.9175
  24  0.254520  3.6100  5.0442 -1.8073 12.3532 10.6014  9.4654  9.0397  8.8138  8.7345
  25  0.282321  3.6147  5.0195 -1.7185 12.0362 10.3319  9.2301  8.8159  8.5965  8.5197
  26  0.301249  3.6177  5.0072 -1.6663 11.8501 10.1726  9.0911  8.6838  8.4685  8.3934
  27  0.310877  3.6190  5.0023 -1.6423 11.7641 10.0990  9.0268  8.6228  8.4095  8.3351
  28  0.317074  3.6199  4.9990 -1.6270 11.7097 10.0524  8.9860  8.5841  8.3720  8.2982
  29  0.321456  3.6205  4.9964 -1.6158 11.6700 10.0183  8.9563  8.5559  8.3448  8.2712
  30  0.325210  3.6211  4.9940 -1.6063 11.6354  9.9887  8.9306  8.5314  8.3211  8.2479
  31  0.329282  3.6217  4.9915 -1.5959 11.5987  9.9571  8.9030  8.5053  8.2959  8.2230
  32  0.334454  3.6223  4.9885 -1.5832 11.5539  9.9186  8.8692  8.4732  8.2649  8.1923
  33  0.341603  3.6233  4.9844 -1.5664 11.4944  9.8673  8.8241  8.4304  8.2233  8.1514
  34  0.350835  3.6246  4.9785 -1.5439 11.4153  9.7992  8.7642  8.3736  8.1684  8.0971
  35  0.360706  3.6260  4.9715 -1.5190 11.3261  9.7226  8.6974  8.3103  8.1074  8.0371
  36  0.369653  3.6275  4.9643 -1.4952 11.2390  9.6485  8.6331  8.2497  8.0490  7.9795
  37  0.378055  3.6291  4.9563 -1.4712 11.1502  9.5735  8.5686  8.1889  7.9905  7.9219
  38  0.386423  3.6309  4.9474 -1.4457 11.0538  9.4925  8.4993  8.1240  7.9283  7.8607
  39  0.394920  3.6329  4.9375 -1.4184 10.9506  9.4056  8.4253  8.0549  7.8620  7.7954
  40  0.403927  3.6350  4.9263 -1.3886 10.8375  9.3101  8.3441  7.9790  7.7895  7.7242
  41  0.416344  3.6382  4.9113 -1.3477 10.6809  9.1786  8.2322  7.8748  7.6900  7.6266
  42  0.433134  3.6430  4.8917 -1.2918 10.4602  8.9967  8.0789  7.7327  7.5548  7.4942
  43  0.450722  3.6489  4.8715 -1.2311 10.2106  8.7951  7.9109  7.5782  7.4089  7.3515
  44  0.464149  3.6538  4.8550 -1.1818 10.0031  8.6301  7.7741  7.4530  7.2910  7.2366
  45  0.476443  3.6589  4.8396 -1.1343  9.7983  8.4700  7.6424  7.3329  7.1784  7.1269
  46  0.487734  3.6641  4.8258 -1.0897  9.6022  8.3189  7.5187  7.2205  7.0733  7.0247
  47  0.497746  3.6690  4.8141 -1.0498  9.4244  8.1831  7.4080  7.1204  6.9800  6.9342
