#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2453 1.6842E-04 8.5727E-05  -2.37   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE=10.600 EEPS=267
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  12  0.104438  3.5433  5.3774 -2.7940 16.3192 13.8032 12.2245 11.4913 11.1837 11.0878
  13  0.114116  3.5520  5.3327 -2.6758 15.8330 13.4072 11.8679 11.2054 10.9081 10.8116
  14  0.124952  3.5610  5.2871 -2.5549 15.3314 13.0043 11.5122 10.9095 10.6225 10.5266
  15  0.137463  3.5700  5.2430 -2.4337 14.8321 12.6017 11.1644 10.6091 10.3327 10.2386
  16  0.151036  3.5778  5.2052 -2.3241 14.3833 12.2404 10.8570 10.3354 10.0686  9.9766
  17  0.164481  3.5838  5.1753 -2.2329 14.0117 11.9455 10.6075 10.1082  9.8488  9.7586
  18  0.177022  3.5885  5.1512 -2.1580 13.7122 11.7066 10.4050  9.9212  9.6677  9.5790
  19  0.189168  3.5925  5.1300 -2.0923 13.4562 11.4997 10.2285  9.7567  9.5081  9.4210
  20  0.201601  3.5960  5.1100 -2.0305 13.2201 11.3071 10.0637  9.6019  9.3578  9.2722
  21  0.215478  3.5995  5.0900 -1.9675 12.9837 11.1125  9.8960  9.4438  9.2042  9.1202
  22  0.231511  3.6031  5.0696 -1.9018 12.7416 10.9113  9.7218  9.2788  9.0439  8.9615
  23  0.250300  3.6068  5.0491 -1.8326 12.4891 10.6998  9.5382  9.1046  8.8746  8.7940
  24  0.274878  3.6111  5.0258 -1.7511 12.1965 10.4523  9.3223  8.8993  8.6754  8.5969
  25  0.296337  3.6145  5.0097 -1.6888 11.9739 10.2627  9.1567  8.7420  8.5227  8.4461
  26  0.307761  3.6161  5.0030 -1.6591 11.8674 10.1717  9.0773  8.6667  8.4498  8.3741
  27  0.314929  3.6171  4.9992 -1.6413 11.8039 10.1175  9.0299  8.6217  8.4062  8.3310
  28  0.319833  3.6178  4.9963 -1.6290 11.7599 10.0797  8.9971  8.5905  8.3760  8.3012
  29  0.323674  3.6184  4.9939 -1.6190 11.7244 10.0493  8.9705  8.5654  8.3516  8.2771
  30  0.327462  3.6189  4.9916 -1.6094 11.6899 10.0198  8.9450  8.5411  8.3282  8.2540
  31  0.332024  3.6195  4.9887 -1.5981 11.6496  9.9853  8.9147  8.5124  8.3005  8.2266
  32  0.338006  3.6203  4.9852 -1.5836 11.5983  9.9412  8.8759  8.4756  8.2649  8.1914
  33  0.346492  3.6214  4.9801 -1.5633 11.5266  9.8794  8.8218  8.4243  8.2152  8.1423
  34  0.356434  3.6229  4.9732 -1.5384 11.4375  9.8031  8.7551  8.3610  8.1541  8.0821
  35  0.366879  3.6246  4.9650 -1.5110 11.3378  9.7183  8.6816  8.2916  8.0871  8.0162
  36  0.378012  3.6265  4.9549 -1.4797 11.2212  9.6198  8.5971  8.2122  8.0107  7.9408
  37  0.390059  3.6292  4.9425 -1.4432 11.0819  9.5027  8.4977  8.1193  7.9216  7.8532
  38  0.401639  3.6321  4.9291 -1.4058 10.9390  9.3821  8.3959  8.0244  7.8310  7.7641
  39  0.414687  3.6356  4.9136 -1.3626 10.7730  9.2418  8.2775  7.9146  7.7261  7.6612
  40  0.431383  3.6403  4.8942 -1.3073 10.5559  9.0608  8.1254  7.7736  7.5922  7.5299
  41  0.450050  3.6462  4.8727 -1.2434 10.2951  8.8482  7.9483  7.6109  7.4382  7.3794
  42  0.464691  3.6516  4.8553 -1.1904 10.0722  8.6697  7.8009  7.4762  7.3116  7.2559
  43  0.477505  3.6570  4.8397 -1.1415  9.8607  8.5035  7.6648  7.3523  7.1955  7.1429
  44  0.489062  3.6623  4.8260 -1.0964  9.6613  8.3490  7.5390  7.2383  7.0890  7.0393
  45  0.499200  3.6672  4.8145 -1.0563  9.4826  8.2123  7.4279  7.1380  6.9956  6.9487
  46  0.507973  3.6717  4.8051 -1.0215  9.3242  8.0922  7.3311  7.0510  6.9150  6.8705
  47  0.515750  3.6758  4.7970 -0.9900  9.1783  7.9830  7.2436  6.9727  6.8426  6.8005
  48  0.523180  3.6801  4.7896 -0.9593  9.0354  7.8772  7.1588  6.8970  6.7726  6.7330
  49  0.530718  3.6846  4.7822 -0.9278  8.8890  7.7695  7.0725  6.8197  6.7013  6.6642
  50  0.538695  3.6893  4.7746 -0.8944  8.7349  7.6564  6.9815  6.7382  6.6261  6.5916
  51  0.547353  3.6946  4.7662 -0.8583  8.5712  7.5353  6.8838  6.6507  6.5454  6.5136
  52  0.552163  3.6976  4.7616 -0.8382  8.4811  7.4687  6.8302  6.6027  6.5010  6.4709
  53  0.557045  3.7005  4.7568 -0.8177  8.3905  7.4012  6.7757  6.5540  6.4561  6.4275
  54  0.561961  3.7035  4.7521 -0.7971  8.2991  7.3333  6.7210  6.5052  6.4111  6.3841
  55  0.566887  3.7065  4.7473 -0.7764  8.2079  7.2655  6.6664  6.4565  6.3662  6.3408
