#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2452 1.4021E-04 7.1368E-05  -2.43   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE=12.800 EEPS=266
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  13  0.105388  3.5455  5.3735 -2.7775 16.2446 13.7297 12.1565 11.4456 11.1423 11.0467
  14  0.115091  3.5546  5.3289 -2.6581 15.7439 13.3279 11.7979 11.1574 10.8645 10.7684
  15  0.125785  3.5638  5.2841 -2.5380 15.2377 12.9268 11.4476 10.8640 10.5812 10.4858
  16  0.137393  3.5724  5.2428 -2.4241 14.7627 12.5473 11.1232 10.5820 10.3090 10.2155
  17  0.149220  3.5794  5.2082 -2.3255 14.3551 12.2225 10.8492 10.3365 10.0721  9.9804
  18  0.160694  3.5849  5.1806 -2.2440 14.0196 11.9590 10.6278 10.1340  9.8760  9.7860
  19  0.171762  3.5892  5.1577 -2.1745 13.7384 11.7372 10.4408  9.9609  9.7082  9.6196
  20  0.182796  3.5931  5.1372 -2.1117 13.4910 11.5392 10.2730  9.8041  9.5560  9.4690
  21  0.194644  3.5967  5.1171 -2.0502 13.2534 11.3471 10.1092  9.6501  9.4065  9.3210
  22  0.207926  3.6002  5.0969 -1.9870 13.0134 11.1513  9.9415  9.4917  9.2527  9.1687
  23  0.224270  3.6040  5.0754 -1.9173 12.7545 10.9374  9.7570  9.3167  9.0828  9.0005
  24  0.244146  3.6081  5.0531 -1.8419 12.4791 10.7073  9.5574  9.1272  8.8986  8.8184
  25  0.270713  3.6129  5.0281 -1.7528 12.1583 10.4360  9.3211  8.9025  8.6804  8.6027
  26  0.295407  3.6168  5.0100 -1.6810 11.9024 10.2174  9.1301  8.7209  8.5044  8.4288
  27  0.307638  3.6186  5.0033 -1.6495 11.7896 10.1209  9.0460  8.6410  8.4271  8.3525
  28  0.314965  3.6196  4.9996 -1.6315 11.7255 10.0660  8.9980  8.5955  8.3831  8.3091
  29  0.319901  3.6203  4.9969 -1.6192 11.6813 10.0282  8.9650  8.5642  8.3528  8.2792
  30  0.323799  3.6209  4.9945 -1.6092 11.6457  9.9976  8.9384  8.5391  8.3285  8.2552
  31  0.327674  3.6215  4.9921 -1.5993 11.6103  9.9673  8.9120  8.5140  8.3042  8.2312
  32  0.332336  3.6221  4.9892 -1.5878 11.5692  9.9320  8.8811  8.4847  8.2760  8.2034
  33  0.338647  3.6230  4.9858 -1.5728 11.5165  9.8865  8.8412  8.4467  8.2392  8.1671
  34  0.346860  3.6240  4.9809 -1.5532 11.4476  9.8271  8.7887  8.3970  8.1910  8.1196
  35  0.356455  3.6254  4.9743 -1.5293 11.3627  9.7542  8.7250  8.3365  8.1327  8.0619
  36  0.365192  3.6268  4.9675 -1.5065 11.2801  9.6837  8.6637  8.2785  8.0767  8.0069
  37  0.372875  3.6282  4.9606 -1.4851 11.2017  9.6171  8.6060  8.2242  8.0245  7.9554
  38  0.380247  3.6296  4.9531 -1.4632 11.1202  9.5483  8.5469  8.1687  7.9711  7.9028
  39  0.387795  3.6313  4.9446 -1.4395 11.0304  9.4730  8.4825  8.1084  7.9132  7.8459
  40  0.395548  3.6332  4.9351 -1.4141 10.9341  9.3918  8.4134  8.0438  7.8514  7.7850
  41  0.403762  3.6352  4.9246 -1.3865 10.8295  9.3035  8.3383  7.9736  7.7841  7.7190
  42  0.415214  3.6381  4.9102 -1.3483 10.6841  9.1812  8.2342  7.8765  7.6914  7.6279
  43  0.430538  3.6425  4.8923 -1.2971 10.4822  9.0145  8.0937  7.7463  7.5676  7.5066
  44  0.446965  3.6478  4.8731 -1.2401 10.2494  8.8260  7.9363  7.6014  7.4306  7.3727
  45  0.460544  3.6528  4.8564 -1.1906 10.0418  8.6604  7.7989  7.4755  7.3120  7.2570
  46  0.472362  3.6577  4.8414 -1.1450  9.8463  8.5069  7.6725  7.3601  7.2036  7.1515
  47  0.483374  3.6626  4.8276 -1.1013  9.6547  8.3587  7.5509  7.2496  7.1003  7.0510
  48  0.493562  3.6676  4.8153 -1.0602  9.4730  8.2196  7.4373  7.1467  7.0043  6.9577
  49  0.502611  3.6721  4.8048 -1.0236  9.3086  8.0949  7.3359  7.0552  6.9192  6.8751
  50  0.510515  3.6763  4.7958 -0.9909  9.1603  7.9834  7.2457  6.9743  6.8442  6.8025
  51  0.517890  3.6806  4.7877 -0.9599  9.0176  7.8772  7.1602  6.8977  6.7733  6.7340
  52  0.522175  3.6831  4.7830 -0.9415  8.9335  7.8152  7.1102  6.8527  6.7318  6.6939
  53  0.526372  3.6856  4.7785 -0.9235  8.8507  7.7541  7.0610  6.8085  6.6909  6.6544
  54  0.530538  3.6882  4.7742 -0.9055  8.7680  7.6933  7.0119  6.7645  6.6503  6.6151
  55  0.534715  3.6907  4.7697 -0.8872  8.6861  7.6327  6.9629  6.7206  6.6096  6.5759
  56  0.538940  3.6934  4.7652 -0.8688  8.6036  7.5712  6.9133  6.6761  6.5686  6.5362
  57  0.543246  3.6960  4.7606 -0.8501  8.5205  7.5091  6.8629  6.6310  6.5269  6.4960
  58  0.547649  3.6988  4.7558 -0.8309  8.4356  7.4458  6.8117  6.5852  6.4846  6.4552
  59  0.552126  3.7015  4.7510 -0.8114  8.3497  7.3817  6.7601  6.5390  6.4419  6.4139
  60  0.556637  3.7044  4.7460 -0.7916  8.2636  7.3174  6.7080  6.4925  6.3989  6.3725
  61  0.561134  3.7072  4.7411 -0.7719  8.1782  7.2532  6.6562  6.4461  6.3561  6.3312
  62  0.565605  3.7100  4.7362 -0.7521  8.0936  7.1895  6.6047  6.4001  6.3137  6.2902
  63  0.570042  3.7129  4.7312 -0.7325  8.0105  7.1267  6.5537  6.3544  6.2715  6.2495
  64  0.574439  3.7157  4.7261 -0.7129  7.9293  7.0650  6.5035  6.3093  6.2298  6.2091
  65  0.578785  3.7184  4.7211 -0.6936  7.8502  7.0045  6.4540  6.2647  6.1883  6.1691
  66  0.583075  3.7212  4.7161 -0.6744  7.7733  6.9452  6.4053  6.2206  6.1474  6.1295
  67  0.587308  3.7238  4.7111 -0.6555  7.6984  6.8872  6.3575  6.1772  6.1070  6.0905
  68  0.591476  3.7264  4.7059 -0.6369  7.6255  6.8302  6.3103  6.1346  6.0673  6.0520
  69  0.595576  3.7290  4.7008 -0.6185  7.5544  6.7743  6.2640  6.0926  6.0282  6.0141
  70  0.599606  3.7315  4.6956 -0.6003  7.4853  6.7196  6.2186  6.0513  5.9897  5.9767
  71  0.603558  3.7340  4.6904 -0.5824  7.4182  6.6661  6.1740  6.0108  5.9518  5.9400
  72  0.607443  3.7364  4.6851 -0.5648  7.3528  6.6136  6.1302  5.9708  5.9146  5.9039
  73  0.611247  3.7387  4.6799 -0.5475  7.2891  6.5622  6.0872  5.9317  5.8779  5.8684
  74  0.614977  3.7410  4.6745 -0.5304  7.2270  6.5117  6.0450  5.8933  5.8420  5.8335
  75  0.618639  3.7433  4.6693 -0.5136  7.1662  6.4620  6.0036  5.8556  5.8068  5.7994
  76  0.622231  3.7454  4.6639 -0.4970  7.1069  6.4132  5.9628  5.8185  5.7722  5.7657
  77  0.625754  3.7476  4.6586 -0.4807  7.0494  6.3656  5.9227  5.7820  5.7380  5.7325
  78  0.629221  3.7496  4.6532 -0.4645  6.9932  6.3188  5.8833  5.7458  5.7041  5.6995
  79  0.632621  3.7517  4.6478 -0.4486  6.9384  6.2730  5.8444  5.7103  5.6706  5.6669
  80  0.635966  3.7537  4.6424 -0.4329  6.8846  6.2278  5.8062  5.6752  5.6377  5.6349
  81  0.639251  3.7556  4.6370 -0.4174  6.8316  6.1832  5.7686  5.6408  5.6055  5.6035
  82  0.644071  3.7585  4.6287 -0.3945  6.7539  6.1176  5.7134  5.5907  5.5584  5.5576
  83  0.648905  3.7613  4.6203 -0.3714  6.6758  6.0514  5.6580  5.5401  5.5108  5.5113
  84  0.653745  3.7641  4.6115 -0.3482  6.5986  5.9853  5.6019  5.4887  5.4626  5.4641
  85  0.658575  3.7670  4.6025 -0.3247  6.5225  5.9195  5.5452  5.4364  5.4131  5.4158
  86  0.663372  3.7698  4.5932 -0.3011  6.4474  5.8539  5.4884  5.3837  5.3632  5.3671
  87  0.668123  3.7725  4.5838 -0.2775  6.3729  5.7882  5.4315  5.3310  5.3133  5.3182
  88  0.672812  3.7753  4.5742 -0.2540  6.2994  5.7228  5.3747  5.2783  5.2635  5.2694
  89  0.677429  3.7780  4.5644 -0.2304  6.2264  5.6578  5.3182  5.2259  5.2137  5.2207
  90  0.681966  3.7806  4.5544 -0.2069  6.1542  5.5931  5.2619  5.1735  5.1641  5.1721
  91  0.686421  3.7832  4.5443 -0.1834  6.0828  5.5288  5.2058  5.1214  5.1146  5.1235
  92  0.690790  3.7857  4.5338 -0.1601  6.0123  5.4649  5.1498  5.0694  5.0651  5.0750
  93  0.695074  3.7883  4.5231 -0.1368  5.9424  5.4011  5.0940  5.0173  5.0155  5.0263
  94  0.699272  3.7907  4.5122 -0.1133  5.8733  5.3376  5.0379  4.9650  4.9656  4.9773
  95  0.703387  3.7931  4.5010 -0.0900  5.8048  5.2740  4.9818  4.9124  4.9154  4.9279
  96  0.707418  3.7954  4.4894 -0.0665  5.7368  5.2105  4.9254  4.8595  4.8648  4.8781
  97  0.711360  3.7977  4.4773 -0.0430  5.6689  5.1469  4.8691  4.8067  4.8143  4.8283
  98  0.715212  3.7998  4.4648 -0.0194  5.6010  5.0834  4.8129  4.7541  4.7639  4.7786
  99  0.718965  3.8020  4.4519  0.0042  5.5332  5.0199  4.7570  4.7017  4.7137  4.7289
 100  0.722619  3.8041  4.4387  0.0278  5.4660  4.9564  4.7008  4.6489  4.6629  4.6787
 101  0.726165  3.8061  4.4250  0.0515  5.3998  4.8932  4.6441  4.5955  4.6113  4.6276
 102  0.729601  3.8079  4.4108  0.0750  5.3347  4.8303  4.5870  4.5412  4.5589  4.5757
 103  0.732919  3.8096  4.3963  0.0984  5.2706  4.7678  4.5299  4.4867  4.5061  4.5234
 104  0.736120  3.8112  4.3815  0.1218  5.2072  4.7058  4.4727  4.4322  4.4531  4.4709
 105  0.739203  3.8127  4.3662  0.1449  5.1446  4.6445  4.4160  4.3779  4.4003  4.4185
 106  0.742169  3.8142  4.3507  0.1678  5.0829  4.5838  4.3597  4.3239  4.3476  4.3662
 107  0.745021  3.8155  4.3350  0.1906  5.0223  4.5240  4.3039  4.2702  4.2952  4.3141
 108  0.747756  3.8167  4.3190  0.2129  4.9626  4.4650  4.2487  4.2169  4.2431  4.2623
 109  0.750382  3.8178  4.3028  0.2351  4.9040  4.4069  4.1942  4.1642  4.1915  4.2109
 110  0.752907  3.8188  4.2864  0.2569  4.8465  4.3498  4.1404  4.1121  4.1403  4.1600
 111  0.755334  3.8197  4.2699  0.2784  4.7900  4.2936  4.0873  4.0606  4.0895  4.1094
 112  0.755981  3.8199  4.2653  0.2841  4.7748  4.2784  4.0730  4.0467  4.0759  4.0958
 113  0.756627  3.8201  4.2608  0.2900  4.7594  4.2630  4.0584  4.0326  4.0620  4.0819
 114  0.757270  3.8204  4.2562  0.2959  4.7441  4.2479  4.0440  4.0186  4.0481  4.0681
 115  0.757910  3.8206  4.2515  0.3018  4.7287  4.2324  4.0294  4.0044  4.0342  4.0542
 116  0.758548  3.8208  4.2468  0.3079  4.7127  4.2164  4.0144  3.9899  4.0199  4.0399
 117  0.759182  3.8211  4.2421  0.3139  4.6970  4.2007  3.9996  3.9755  4.0057  4.0258
 118  0.759813  3.8214  4.2374  0.3201  4.6807  4.1846  3.9844  3.9609  3.9913  4.0115
 119  0.760438  3.8217  4.2329  0.3264  4.6640  4.1679  3.9691  3.9461  3.9769  3.9971
 120  0.761061  3.8221  4.2283  0.3327  4.6473  4.1513  3.9537  3.9313  3.9625  3.9826
 121  0.761683  3.8225  4.2238  0.3391  4.6303  4.1343  3.9381  3.9164  3.9479  3.9682
 122  0.762303  3.8228  4.2193  0.3455  4.6133  4.1173  3.9225  3.9015  3.9333  3.9537
 123  0.762920  3.8232  4.2147  0.3519  4.5960  4.1000  3.9067  3.8865  3.9186  3.9391
 124  0.763537  3.8236  4.2099  0.3584  4.5787  4.0828  3.8907  3.8711  3.9036  3.9240
 125  0.764150  3.8239  4.2048  0.3651  4.5613  4.0654  3.8744  3.8554  3.8881  3.9086
 126  0.764758  3.8241  4.1994  0.3718  4.5440  4.0480  3.8579  3.8393  3.8722  3.8927
