#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2518 4.1831E-03 2.1293E-03  -0.90   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE= 8.700 EEPS=269
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  11  0.111634  3.5169  5.2986 -2.7918 16.2948 14.2605 12.8262 11.6188 11.1584 11.0310
  12  0.127463  3.5187  5.2324 -2.6606 15.9165 13.8952 12.4682 11.2879 10.8324 10.7045
  13  0.148184  3.5215  5.1665 -2.5181 15.4978 13.4884 12.0701 10.9262 10.4786 10.3508
  14  0.174475  3.5271  5.1152 -2.3739 15.0455 13.0421 11.6361 10.5536 10.1219  9.9959
  15  0.197873  3.5327  5.0825 -2.2638 14.6857 12.6848 11.2898 10.2664  9.8510  9.7277
  16  0.215627  3.5366  5.0587 -2.1874 14.4371 12.4392 11.0516 10.0675  9.6630  9.5418
  17  0.230674  3.5398  5.0402 -2.1268 14.2398 12.2448 10.8633  9.9103  9.5147  9.3951
  18  0.244909  3.5426  5.0240 -2.0735 14.0664 12.0741 10.6982  9.7721  9.3841  9.2662
  19  0.259150  3.5452  5.0091 -2.0239 13.9057 11.9161 10.5453  9.6434  9.2624  9.1460
  20  0.274527  3.5478  4.9947 -1.9739 13.7452 11.7585 10.3930  9.5146  9.1404  9.0257
  21  0.288434  3.5500  4.9818 -1.9307 13.6071 11.6229 10.2618  9.4032  9.0348  8.9215
  22  0.299647  3.5517  4.9711 -1.8962 13.4978 11.5157 10.1582  9.3148  8.9510  8.8387
  23  0.307736  3.5530  4.9631 -1.8715 13.4201 11.4393 10.0842  9.2516  8.8911  8.7795
  24  0.313802  3.5539  4.9570 -1.8534 13.3637 11.3837 10.0303  9.2054  8.8472  8.7361
  25  0.318503  3.5546  4.9526 -1.8398 13.3206 11.3412  9.9891  9.1702  8.8138  8.7032
  26  0.322395  3.5552  4.9488 -1.8282 13.2843 11.3055  9.9546  9.1408  8.7859  8.6756
  27  0.325945  3.5557  4.9453 -1.8178 13.2516 11.2734  9.9234  9.1140  8.7606  8.6506
  28  0.329956  3.5564  4.9419 -1.8066 13.2161 11.2383  9.8896  9.0853  8.7335  8.6240
  29  0.334772  3.5571  4.9382 -1.7935 13.1743 11.1969  9.8497  9.0516  8.7018  8.5927
  30  0.341361  3.5582  4.9330 -1.7757 13.1174 11.1407  9.7956  9.0059  8.6588  8.5503
  31  0.365558  3.5629  4.9115 -1.7068 12.8958 10.9148  9.5796  8.8267  8.4926  8.3875
  32  0.413221  3.5735  4.8604 -1.5589 12.4057 10.4346  9.1217  8.4482  8.1405  8.0415
  33  0.429764  3.5783  4.8393 -1.5015 12.2091 10.2421  8.9385  8.3018  8.0062  7.9098
  34  0.439800  3.5815  4.8264 -1.4660 12.0877 10.1211  8.8236  8.2108  7.9234  7.8287
  35  0.450583  3.5849  4.8126 -1.4279 11.9547  9.9908  8.7021  8.1130  7.8342  7.7416
  36  0.462585  3.5890  4.7974 -1.3849 11.8021  9.8427  8.5659  8.0030  7.7341  7.6437
  37  0.475219  3.5936  4.7815 -1.3387 11.6352  9.6814  8.4200  7.8847  7.6266  7.5386
  38  0.487665  3.5986  4.7663 -1.2924 11.4648  9.5175  8.2748  7.7663  7.5190  7.4337
  39  0.499202  3.6034  4.7528 -1.2493 11.3040  9.3628  8.1408  7.6561  7.4187  7.3358
  40  0.509608  3.6081  4.7414 -1.2104 11.1571  9.2210  8.0202  7.5566  7.3284  7.2478
  41  0.519301  3.6126  4.7313 -1.1738 11.0181  9.0863  7.9071  7.4634  7.2441  7.1656
  42  0.528825  3.6174  4.7219 -1.1376 10.8779  8.9500  7.7946  7.3707  7.1605  7.0843
  43  0.538784  3.6226  4.7128 -1.0994 10.7284  8.8032  7.6755  7.2731  7.0727  6.9989
  44  0.549810  3.6288  4.7036 -1.0570 10.5579  8.6365  7.5433  7.1648  6.9757  6.9046
  45  0.562092  3.6359  4.6946 -1.0095 10.3567  8.4453  7.3954  7.0436  6.8673  6.7996
  46  0.574959  3.6442  4.6869 -0.9593 10.1216  8.2353  7.2381  6.9149  6.7525  6.6887
  47  0.587931  3.6529  4.6807 -0.9083  9.8579  8.0175  7.0792  6.7840  6.6355  6.5761
