#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2550 6.2105E-03 3.1612E-03  -0.72   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE= 8.600 EEPS=269
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  11  0.112308  3.5138  5.2875 -2.7908 16.2566 14.3223 12.9124 11.6372 11.1473 11.0096
  12  0.129615  3.5147  5.2176 -2.6545 15.8765 13.9579 12.5539 11.2960 10.8083 10.6697
  13  0.153139  3.5168  5.1482 -2.5041 15.4473 13.5417 12.1456 10.9161 10.4343 10.2957
  14  0.182512  3.5222  5.0970 -2.3559 14.9920 13.0887 11.7053 10.5324 10.0664  9.9301
  15  0.205789  3.5267  5.0655 -2.2538 14.6681 12.7645 11.3911 10.2658  9.8137  9.6798
  16  0.223348  3.5300  5.0430 -2.1827 14.4435 12.5403 11.1739 10.0810  9.6384  9.5065
  17  0.238655  3.5328  5.0250 -2.1248 14.2591 12.3565 10.9962  9.9301  9.4957  9.3654
  18  0.254244  3.5355  5.0084 -2.0703 14.0857 12.1835 10.8292  9.7881  9.3612  9.2326
  19  0.269859  3.5380  4.9932 -2.0192 13.9235 12.0217 10.6731  9.6552  9.2354  9.1084
  20  0.284509  3.5403  4.9796 -1.9732 13.7778 11.8767 10.5333  9.5359  9.1226  8.9971
  21  0.296203  3.5422  4.9683 -1.9371 13.6639 11.7635 10.4238  9.4425  9.0340  8.9097
  22  0.305142  3.5435  4.9594 -1.9095 13.5780 11.6782 10.3414  9.3718  8.9671  8.8436
  23  0.311636  3.5444  4.9527 -1.8898 13.5166 11.6169 10.2821  9.3210  8.9189  8.7960
  24  0.316560  3.5452  4.9477 -1.8751 13.4709 11.5714 10.2380  9.2831  8.8829  8.7604
  25  0.320510  3.5458  4.9439 -1.8635 13.4348 11.5354 10.2031  9.2532  8.8546  8.7326
  26  0.323972  3.5464  4.9403 -1.8530 13.4021 11.5027 10.1717  9.2263  8.8291  8.7074
  27  0.327396  3.5469  4.9368 -1.8430 13.3709 11.4716 10.1415  9.2004  8.8046  8.6831
  28  0.331485  3.5475  4.9336 -1.8318 13.3355 11.4361 10.1074  9.1714  8.7774  8.6564
  29  0.336665  3.5483  4.9298 -1.8181 13.2919 11.3921 10.0651  9.1357  8.7439  8.6235
  30  0.344132  3.5495  4.9240 -1.7981 13.2286 11.3283 10.0040  9.0839  8.6953  8.5757
  31  0.398351  3.5607  4.8747 -1.6418 12.7271 10.8093  9.5088  8.6752  8.3182  8.2071
  32  0.435588  3.5695  4.8342 -1.5252 12.3433 10.4264  9.1423  8.3758  8.0413  7.9357
  33  0.444109  3.5728  4.8218 -1.4918 12.2290 10.3085  9.0260  8.2907  7.9654  7.8617
  34  0.453337  3.5757  4.8104 -1.4597 12.1244 10.1972  8.9167  8.2080  7.8913  7.7895
  35  0.463647  3.5790  4.7977 -1.4241 12.0049 10.0742  8.7984  8.1163  7.8086  7.7089
  36  0.474813  3.5827  4.7841 -1.3850 11.8718  9.9387  8.6701  8.0159  7.7182  7.6208
  37  0.486532  3.5869  4.7699 -1.3435 11.7284  9.7932  8.5338  7.9092  7.6223  7.5274
  38  0.498010  3.5913  4.7566 -1.3023 11.5842  9.6473  8.3995  7.8034  7.5273  7.4350
  39  0.509054  3.5957  4.7441 -1.2627 11.4444  9.5053  8.2706  7.7014  7.4359  7.3459
  40  0.519801  3.6003  4.7327 -1.2241 11.3083  9.3653  8.1445  7.6021  7.3471  7.2598
  41  0.530885  3.6050  4.7214 -1.1843 11.1670  9.2185  8.0132  7.4991  7.2556  7.1709
  42  0.542386  3.6105  4.7102 -1.1425 11.0170  9.0616  7.8749  7.3910  7.1599  7.0781
  43  0.554490  3.6165  4.6993 -1.0980 10.8552  8.8911  7.7287  7.2761  7.0585  6.9797
  44  0.567575  3.6234  4.6887 -1.0496 10.6724  8.7013  7.5703  7.1515  6.9486  6.8731
  45  0.581630  3.6313  4.6787 -0.9974 10.4611  8.4898  7.3995  7.0168  6.8300  6.7584
  46  0.595907  3.6400  4.6705 -0.9437 10.2193  8.2633  7.2236  6.8781  6.7082  6.6408
  47  0.609994  3.6491  4.6637 -0.8906  9.9535  8.0341  7.0514  6.7405  6.5865  6.5238
  48  0.623641  3.6579  4.6573 -0.8394  9.6757  7.8137  6.8895  6.6069  6.4670  6.4092
  49  0.636656  3.6662  4.6511 -0.7909  9.4005  7.6082  6.7398  6.4801  6.3522  6.2992
  50  0.649192  3.6742  4.6449 -0.7445  9.1303  7.4164  6.6006  6.3597  6.2425  6.1942
  51  0.661334  3.6817  4.6385 -0.7000  8.8683  7.2381  6.4709  6.2456  6.1382  6.0944
  52  0.667191  3.6853  4.6353 -0.6789  8.7453  7.1554  6.4103  6.1916  6.0886  6.0469
  53  0.673095  3.6887  4.6319 -0.6578  8.6254  7.0744  6.3502  6.1380  6.0395  5.9998
  54  0.679037  3.6921  4.6283 -0.6368  8.5132  6.9957  6.2909  6.0850  5.9907  5.9530
  55  0.684981  3.6955  4.6247 -0.6160  8.4055  6.9191  6.2322  6.0325  5.9423  5.9065
  56  0.690910  3.6988  4.6209 -0.5954  8.3023  6.8444  6.1745  5.9808  5.8947  5.8607
  57  0.696775  3.7020  4.6171 -0.5749  8.2021  6.7717  6.1178  5.9299  5.8478  5.8156
  58  0.702545  3.7051  4.6132 -0.5548  8.1047  6.7012  6.0624  5.8801  5.8018  5.7713
  59  0.708200  3.7082  4.6092 -0.5350  8.0083  6.6325  6.0083  5.8314  5.7567  5.7279
  60  0.713712  3.7112  4.6050 -0.5156  7.9135  6.5659  5.9558  5.7839  5.7128  5.6856
  61  0.719070  3.7141  4.6008 -0.4965  7.8207  6.5014  5.9045  5.7375  5.6698  5.6442
  62  0.724286  3.7169  4.5965 -0.4777  7.7302  6.4387  5.8547  5.6922  5.6278  5.6037
  63  0.729361  3.7197  4.5921 -0.4593  7.6421  6.3778  5.8060  5.6478  5.5867  5.5641
  64  0.734319  3.7223  4.5876 -0.4414  7.5566  6.3187  5.7585  5.6046  5.5465  5.5253
  65  0.739176  3.7249  4.5830 -0.4236  7.4742  6.2614  5.7122  5.5623  5.5072  5.4873
  66  0.743951  3.7274  4.5783 -0.4062  7.3941  6.2055  5.6668  5.5210  5.4686  5.4500
  67  0.748657  3.7298  4.5735 -0.3890  7.3165  6.1510  5.6225  5.4804  5.4307  5.4134
  68  0.753315  3.7321  4.5687 -0.3721  7.2410  6.0978  5.5790  5.4405  5.3934  5.3773
  69  0.757936  3.7343  4.5637 -0.3553  7.1676  6.0458  5.5363  5.4012  5.3566  5.3417
  70  0.762538  3.7366  4.5587 -0.3389  7.0959  5.9948  5.4941  5.3625  5.3203  5.3064
  71  0.767123  3.7387  4.5535 -0.3225  7.0262  5.9450  5.4527  5.3243  5.2844  5.2716
  72  0.771695  3.7408  4.5484 -0.3064  6.9581  5.8961  5.4119  5.2865  5.2488  5.2371
  73  0.776235  3.7428  4.5430 -0.2905  6.8919  5.8482  5.3716  5.2492  5.2136  5.2029
  74  0.780747  3.7449  4.5376 -0.2748  6.8273  5.8012  5.3319  5.2122  5.1787  5.1690
  75  0.785225  3.7468  4.5322 -0.2591  6.7641  5.7549  5.2928  5.1758  5.1442  5.1355
  76  0.789649  3.7486  4.5265 -0.2437  6.7027  5.7097  5.2541  5.1398  5.1101  5.1023
  77  0.794007  3.7503  4.5208 -0.2285  6.6426  5.6651  5.2161  5.1042  5.0764  5.0695
  78  0.798299  3.7520  4.5149 -0.2134  6.5842  5.6215  5.1788  5.0692  5.0431  5.0370
  79  0.802509  3.7537  4.5090 -0.1985  6.5272  5.5787  5.1420  5.0347  5.0102  5.0051
  80  0.806644  3.7553  4.5029 -0.1839  6.4715  5.5367  5.1058  5.0008  4.9778  4.9735
  81  0.810684  3.7569  4.4968 -0.1694  6.4173  5.4954  5.0702  4.9675  4.9460  4.9424
  82  0.815182  3.7585  4.4896 -0.1532  6.3571  5.4492  5.0304  4.9300  4.9103  4.9074
  83  0.819600  3.7601  4.4823 -0.1371  6.2983  5.4038  4.9911  4.8931  4.8749  4.8729
  84  0.823936  3.7616  4.4749 -0.1213  6.2412  5.3592  4.9524  4.8565  4.8399  4.8386
  85  0.828197  3.7632  4.4674 -0.1056  6.1853  5.3152  4.9141  4.8205  4.8052  4.8046
  86  0.832388  3.7646  4.4598 -0.0900  6.1308  5.2720  4.8763  4.7847  4.7708  4.7708
  87  0.836517  3.7659  4.4520 -0.0748  6.0775  5.2293  4.8390  4.7493  4.7367  4.7373
  88  0.840586  3.7673  4.4442 -0.0596  6.0255  5.1873  4.8019  4.7141  4.7028  4.7040
  89  0.844595  3.7685  4.4363 -0.0445  5.9749  5.1458  4.7651  4.6792  4.6691  4.6709
  90  0.848536  3.7696  4.4283 -0.0296  5.9255  5.1051  4.7287  4.6445  4.6355  4.6379
  91  0.852409  3.7709  4.4204 -0.0150  5.8773  5.0648  4.6927  4.6102  4.6024  4.6053
  92  0.856209  3.7720  4.4123 -0.0005  5.8304  5.0253  4.6572  4.5762  4.5694  4.5728
  93  0.859927  3.7731  4.4043  0.0138  5.7845  4.9865  4.6221  4.5428  4.5369  4.5408
  94  0.863564  3.7742  4.3963  0.0278  5.7395  4.9481  4.5876  4.5097  4.5049  4.5092
  95  0.867113  3.7752  4.3883  0.0417  5.6957  4.9106  4.5536  4.4771  4.4733  4.4779
  96  0.870575  3.7762  4.3803  0.0553  5.6528  4.8737  4.5200  4.4451  4.4421  4.4472
  97  0.873946  3.7771  4.3724  0.0687  5.6109  4.8376  4.4871  4.4135  4.4114  4.4168
  98  0.877224  3.7781  4.3645  0.0819  5.5700  4.8020  4.4548  4.3824  4.3811  4.3870
  99  0.880412  3.7789  4.3567  0.0949  5.5302  4.7673  4.4229  4.3519  4.3514  4.3576
 100  0.883514  3.7797  4.3487  0.1076  5.4913  4.7332  4.3917  4.3219  4.3220  4.3287
