#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2503 3.2608E-03 1.6598E-03  -1.01   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE=10.300 EEPS=267
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  12  0.114929  3.5197  5.2880 -2.7577 16.2177 14.1240 12.6722 11.5201 11.0807 10.9591
  13  0.130919  3.5224  5.2234 -2.6255 15.8230 13.7425 12.2994 11.1850 10.7531 10.6315
  14  0.150897  3.5263  5.1633 -2.4882 15.4016 13.3336 11.9010 10.8343 10.4132 10.2919
  15  0.173550  3.5321  5.1197 -2.3606 14.9860 12.9274 11.5072 10.5040 10.0989  9.9794
  16  0.193198  3.5374  5.0905 -2.2637 14.6614 12.6095 11.2000 10.2517  9.8612  9.7441
  17  0.209010  3.5412  5.0681 -2.1917 14.4228 12.3771 10.9757 10.0652  9.6848  9.5696
  18  0.222952  3.5444  5.0496 -2.1325 14.2266 12.1865 10.7917  9.9118  9.5399  9.4263
  19  0.236190  3.5473  5.0335 -2.0799 14.0532 12.0183 10.6295  9.7762  9.4115  9.2994
  20  0.249415  3.5498  5.0185 -2.0310 13.8929 11.8630 10.4798  9.6501  9.2920  9.1814
  21  0.264399  3.5525  5.0037 -1.9802 13.7280 11.7032 10.3257  9.5195  9.1681  9.0591
  22  0.280020  3.5550  4.9895 -1.9310 13.5698 11.5496 10.1774  9.3933  9.0483  8.9408
  23  0.293515  3.5571  4.9774 -1.8900 13.4384 11.4219 10.0543  9.2881  8.9485  8.8422
  24  0.303619  3.5587  4.9680 -1.8597 13.3421 11.3281  9.9638  9.2106  8.8748  8.7694
  25  0.310973  3.5598  4.9615 -1.8384 13.2746 11.2623  9.9004  9.1561  8.8231  8.7183
  26  0.316488  3.5606  4.9567 -1.8227 13.2250 11.2139  9.8536  9.1160  8.7851  8.6808
  27  0.320705  3.5612  4.9528 -1.8106 13.1868 11.1766  9.8177  9.0851  8.7558  8.6518
  28  0.324373  3.5618  4.9496 -1.8002 13.1534 11.1441  9.7864  9.0585  8.7304  8.6268
  29  0.327865  3.5624  4.9465 -1.7902 13.1215 11.1131  9.7565  9.0330  8.7063  8.6029
  30  0.331803  3.5630  4.9431 -1.7792 13.0863 11.0787  9.7234  9.0049  8.6797  8.5767
  31  0.336519  3.5636  4.9392 -1.7662 13.0444 11.0379  9.6842  8.9716  8.6484  8.5458
  32  0.342330  3.5646  4.9344 -1.7502 12.9931 10.9881  9.6363  8.9309  8.6099  8.5078
  33  0.358551  3.5676  4.9186 -1.7025 12.8374 10.8369  9.4914  8.8092  8.4956  8.3952
  34  0.405629  3.5784  4.8665 -1.5540 12.3414 10.3546  9.0334  8.4297  8.1424  8.0478
