#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2496 2.8198E-03 1.4353E-03  -1.07   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE=11.100 EEPS=267
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  12  0.109848  3.5200  5.3131 -2.8010 16.3572 14.2294 12.7634 11.6242 11.1922 11.0731
  13  0.124409  3.5232  5.2502 -2.6717 15.9629 13.8492 12.3923 11.2958 10.8724 10.7533
  14  0.142249  3.5269  5.1886 -2.5367 15.5449 13.4468 12.0005 10.9521 10.5389 10.4202
  15  0.163056  3.5323  5.1399 -2.4073 15.1249 13.0410 11.6074 10.6190 10.2202 10.1027
  16  0.182917  3.5380  5.1071 -2.3015 14.7668 12.6946 11.2737 10.3444  9.9610  9.8456
  17  0.199383  3.5424  5.0824 -2.2219 14.4980 12.4355 11.0246 10.1383  9.7661  9.6528
  18  0.213619  3.5459  5.0623 -2.1579 14.2844 12.2301 10.8273  9.9732  9.6097  9.4981
  19  0.227123  3.5488  5.0446 -2.1016 14.0969 12.0502 10.6546  9.8278  9.4718  9.3617
  20  0.240552  3.5516  5.0284 -2.0496 13.9249 11.8854 10.4965  9.6939  9.3446  9.2360
  21  0.254336  3.5541  5.0134 -2.0001 13.7629 11.7301 10.3474  9.5670  9.2239  9.1166
  22  0.270246  3.5568  4.9986 -1.9482 13.5946 11.5681 10.1917  9.4340  9.0974  8.9917
  23  0.285461  3.5592  4.9850 -1.9016 13.4445 11.4232 10.0526  9.3144  8.9837  8.8792
  24  0.297804  3.5610  4.9741 -1.8647 13.3266 11.3092  9.9430  9.2202  8.8940  8.7907
  25  0.306665  3.5623  4.9662 -1.8388 13.2445 11.2295  9.8664  9.1541  8.8312  8.7286
  26  0.313259  3.5633  4.9607 -1.8203 13.1857 11.1724  9.8115  9.1068  8.7862  8.6840
  27  0.318169  3.5640  4.9565 -1.8065 13.1420 11.1302  9.7709  9.0717  8.7528  8.6511
  28  0.322112  3.5646  4.9531 -1.7955 13.1068 11.0961  9.7383  9.0436  8.7260  8.6246
  29  0.325506  3.5651  4.9501 -1.7859 13.0757 11.0661  9.7096  9.0189  8.7026  8.6015
  30  0.328965  3.5657  4.9470 -1.7761 13.0443 11.0358  9.6806  8.9940  8.6790  8.5782
  31  0.332832  3.5662  4.9438 -1.7653 13.0095 11.0021  9.6484  8.9665  8.6530  8.5525
  32  0.337588  3.5670  4.9398 -1.7523 12.9672 10.9613  9.6092  8.9331  8.6214  8.5213
  33  0.341281  3.5674  4.9367 -1.7421 12.9348 10.9312  9.5803  8.9078  8.5970  8.4970
  34  0.362666  3.5715  4.9154 -1.6789 12.7280 10.7309  9.3886  8.7466  8.4455  8.3478
  35  0.400219  3.5803  4.8724 -1.5584 12.3236 10.3387  9.0173  8.4388  8.1593  8.0663
  36  0.416915  3.5843  4.8520 -1.5036 12.1333 10.1600  8.8534  8.2991  8.0286  7.9377
  37  0.430678  3.5881  4.8339 -1.4558 11.9625 10.0017  8.7110  8.1774  7.9150  7.8261
  38  0.441454  3.5915  4.8192 -1.4167 11.8223  9.8699  8.5920  8.0777  7.8226  7.7355
  39  0.453016  3.5955  4.8036 -1.3742 11.6673  9.7241  8.4618  7.9689  7.7224  7.6374
  40  0.464911  3.6000  4.7878 -1.3290 11.5001  9.5675  8.3242  7.8536  7.6165  7.5337
