PRIMARY,FEH,TARGETID,TARGET_DEC,FEH_ERR,TARGET_RA,VRAD_ERR,VRAD,PMRA_ERROR,SOURCE_ID,PARALLAX,PMDEC_ERROR,PMRA_PMDEC_CORR,PARALLAX_ERROR,PMRA,PMDEC,dist_mod_err,dist_mod,EBV,FLUX_R,FLUX_G,phi1,phi2,VGSR,VGSR_ERR,VRAD_SKEW,VRAD_KURT,VSINI,LOGG,LOGG_ERR,TEFF,TEFF_ERR,ALPHAFE,ALPHAFE_ERR,CHISQ_TOT,CHISQ_C_TOT,NPIX_TOT,CHISQ_B,CHISQ_C_B,CHISQ_R,CHISQ_C_R,CHISQ_Z,CHISQ_C_Z,VRAD_CCF,RVS_WARN,REF_ID,REF_CAT,SN_B,SN_R,SN_Z,SUCCESS,RR_Z,RR_SPECTYPE,HEALPIX,SURVEY,PROGRAM,PRIMARY_desi,FEH_desi,TARGET_DEC_desi,FEH_ERR_desi,TARGET_RA_desi,VRAD_ERR_desi,VRAD_desi,source_id,designation,ra,dec,l,b,parallax,pmra,pmdec,phot_g_mean_mag,ra_error,dec_error,parallax_error,pmra_error,pmdec_error,ruwe,astrometric_excess_noise,astrometric_excess_noise_sig,dec_parallax_corr,dec_pmdec_corr,dec_pmra_corr,ipd_frac_multi_peak,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,parallax_over_error,parallax_pmdec_corr,parallax_pmra_corr,phot_bp_rp_excess_factor,pmra_pmdec_corr,ra_dec_corr,radial_velocity,radial_velocity_error,ra_parallax_corr,ra_pmdec_corr,ra_pmra_corr,visibility_periods_used,average_rv,average_rv_error,best_classification,epoch_g,epoch_g_error,g_absorption,g_absorption_error,int_average_bp,int_average_bp_error,int_average_g,int_average_g_error,int_average_rp,int_average_rp_error,metallicity,metallicity_error,p1_o,p1_o_error,peak_to_peak_g,peak_to_peak_g_error,pf,pf_error,phi21_g,phi21_g_error,phi31_g,phi31_g_error,r21_g,r21_g_error,r31_g,r31_g_error,reference_time_g,PERIOD,PERIOD_TYPE,PERIOD_error,FIBER,EXPID,PETAL_LOC,DEVICE_LOC,LOCATION,FIBERSTATUS,DESINAME,LAMBDA_REF,FA_TARGET,FA_TYPE,OBJTYPE,FIBERASSIGN_X,FIBERASSIGN_Y,PRIORITY,SUBPRIORITY,OBSCONDITIONS,RELEASE,BRICKNAME,BRICKID,BRICK_OBJID,MORPHTYPE,EBV_2,FLUX_Z,FLUX_W1,FLUX_W2,FLUX_IVAR_G,FLUX_IVAR_R,FLUX_IVAR_Z,FLUX_IVAR_W1,FLUX_IVAR_W2,FIBERFLUX_G,FIBERFLUX_R,FIBERFLUX_Z,FIBERTOTFLUX_G,FIBERTOTFLUX_R,FIBERTOTFLUX_Z,MASKBITS,SERSIC,SHAPE_R,SHAPE_E1,SHAPE_E2,PHOTSYS,PRIORITY_INIT,NUMOBS_INIT,DESI_TARGET,BGS_TARGET,MWS_TARGET,SCND_TARGET,PLATE_RA,PLATE_DEC,NUM_ITER,FIBER_X,FIBER_Y,DELTA_X,DELTA_Y,FIBER_RA,FIBER_DEC,EXPTIME,PSF_TO_FIBER_SPECFLUX,NIGHT,MJD,TILEID,SV2_DESI_TARGET,SV2_BGS_TARGET,SV2_MWS_TARGET,SV2_SCND_TARGET,SV1_DESI_TARGET,SV1_BGS_TARGET,SV1_MWS_TARGET,SV1_SCND_TARGET,SV3_DESI_TARGET,SV3_BGS_TARGET,SV3_MWS_TARGET,SV3_SCND_TARGET,CMX_TARGET,TEFF_GSPPHOT,LOGG_GSPPHOT,MH_GSPPHOT,Amp_V,N_epochs,v_sys_B21,v_sys_B21_std,v_sys_B21_err,v0_mean,v0_std,v0_1,v0_5,v0_16,v0_50,v0_84,v0_95,v0_99,teff0_mean,teff0_std,teff0_1,teff0_5,teff0_16,teff0_50,teff0_84,teff0_95,teff0_99,dist_FEH,dist_FEH_err
True,-3.5392185190919956,39628031198759863,9.986960989295035,0.056612678917036675,355.3498958612863,4.359483147113404,-157.10461107761648,0.1943867,2.760077689583923e+18,-0.41636423454681104,0.14804001,0.18194945,0.207529,0.9081834758988241,-3.296368658984853,0.2794914245605469,15.382993698120117,0.09976137,46.97498,27.970358,14.299452608402095,2.7170383778782274,-4.2103172963169015,4.359483147113404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,-3.6390362208377045,39627573822490589,-9.026917282102593,0.022802564281566642,347.4647175974604,2.4977581013867356,-129.98646696358685,0.14354411,2.60637489325571e+18,0.0249172203595044,0.13064632,0.3236746,0.14126703,0.30882461376687165,-4.61561756955007,0.4352993667125702,14.66357421875,0.037752893,84.564255,54.040535,34.09113242416108,-2.9162687811696673,-22.38164631706961,2.4977581013867356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,-3.2887712065870423,39627579790984697,-8.730305594512327,0.0675459641906134,347.1817833316357,2.9620480878755164,-133.0504229796965,0.2655744,2.606442547580639e+18,0.21835902947406316,0.15067206,-0.13010526,0.21799263,0.49230610379451906,-4.639778704471012,0.2122591733932495,15.527012825012207,0.036982827,63.639595,40.913662,33.82996529068666,-3.229495641424793,-23.951783494251487,2.9620480878755164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,-3.1632801419942056,39627579782597986,-8.786288094073523,0.09596018039425828,346.8048713989376,3.616247863168541,-137.89363649437166,0.28567055,2.607171248911837e+18,-0.1060139305720695,0.25310746,0.24154611,0.22066568,0.42064271199778036,-4.890106788673632,0.1753949522972107,16.878767013549805,0.046231918,32.444916,21.648357,33.93086976959473,-3.5924794582674635,-28.38359727221345,3.616247863168541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,-3.4440658819898493,39627585763674530,-8.40317167999174,0.12942511938646195,346.76369779085644,4.643507613782465,-139.0554908737205,0.28166905,2.6072197648625746e+18,-0.18128149345623998,0.19523074,0.057493854,0.22991426,0.2191554789541289,-4.767884052080014,0.3266948163509369,16.109281539916992,0.045643423,39.816666,26.254337,33.5547912979823,-3.6794818331516033,-28.145704466989457,4.643507613782465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,-3.06354603973605,39628348564964894,23.660995349188482,0.16055823639688288,355.4471230711176,5.503103213339664,-181.06298009006147,0.15074477,2.851974867136671e+18,-0.2711890430235791,0.12372931,0.25247926,0.16468792,1.4289171421716012,-2.8890552723275,0.9800691604614258,16.636789321899414,0.059979685,39.08867,24.402527,0.7137386437102654,1.0941910762484843,4.348079074566016,5.503103213339664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,-2.3592309820235564,2780788194017289,-6.98117851862901,0.13681781302930696,355.71769272350997,7.198005419350052,-102.00241475485964,0.3168534,2.4396906484717414e+18,0.6062886245873504,0.26079065,0.28521663,0.28139788,0.3073624768843449,-4.706481787225945,0.6551598906517029,16.2495332929213,0.027219959,21.770731,15.189818,31.159134253561465,4.982218471941528,-2.1916111171990593,7.198005419350052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,-2.2030459314279205,39628303958541714,21.844753910196623,0.17778709263211487,354.1731922939403,7.164250291598676,-187.27493314038622,0.76577985,2.827313371081668e+18,0.33286744027211795,0.7048173,0.05519696,0.73716724,1.1046342676278447,-3.3573575629457415,,,0.040038537,7.7173014,5.3763547,2.6622426114184794,0.15474404849903567,-3.341194352095357,7.164250291598676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,-3.151080178325486,39627675937014874,-4.7432665666881935,0.016390029824048392,352.0271740755614,1.2865659412397223,-130.87899671012516,0.08956932,2.6332837953735583e+18,-0.06831391924420506,0.06780109,0.14129558,0.07616858,0.6843453816073453,-4.219783261953975,0.07177360355854034,15.931834096438028,0.052396666,152.54588,171.45268,29.3185176140406,1.095415353786945,-16.546953270032247,1.570112072801828,0.005340807781066166,3.0008217059787694,0.015213231197709384,3.2809840596773325,0.01926108510972852,8456.08350068902,6.034448182739441,1.1999866773264949,4.1630744514160225e-07,11238.54394959337,93955.62407831626,7740.0,3779.035476106021,64477.02264031474,3096.444643992947,9632.125882199412,4363.063829494402,19846.475555802113,-131.64275790083443,0.0,2.6332837953735583e+18,b'G2',48.017178,44.524418,38.35074,True,-0.0004318917441949426,b'STAR',18710.0,b'main',b'bright',True,-3.151080178325486,-4.7432665666881935,0.019199819729184848,352.0271740755614,1.570112072801828,-130.87899671012516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,-2.3981599852500137,39627838902501991,2.0752765785928133,0.0030336319139893614,349.0249764416064,2.166445907710089,-173.9908588563116,0.08037657,2.657662987523303e+18,0.09249804372539411,0.06297877,0.18966718,0.069893286,0.7139774049557435,-4.185444576746601,0.07860418409109116,15.899507116377794,0.04501367,168.9303,191.10568,22.870799095441125,-2.638131428863899,-33.45747938979929,1.406208218853482,-0.00772311928155183,2.9993863414154727,0.02332648582086173,3.231912508314587,0.02871947162973569,8511.60983286023,8.938095348306359,1.1999817553264456,3.075275532804603e-07,11023.90179096579,44627.03274440257,7725.0,4386.63907574546,31596.656650536424,2892.0306094557227,4260.104389115007,3745.2321057646077,8770.271704751138,-170.9695647508644,0.0,2.657662987523303e+18,b'G2',27.157385,25.088646,21.28329,True,-0.0005571791879752795,b'GALAXY',18883.0,b'main',b'bright',True,-3.039051095194833,2.0752765785928133,0.04785788506801268,349.0249764416064,1.406208218853482,-174.96431785310023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
