#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2583 8.2004E-03 4.1741E-03  -0.60   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE= 6.900 EEPS=270
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  10  0.111529  3.5111  5.2848 -2.8018 16.2690 14.4034 13.0053 11.6809 11.1699 11.0245
  11  0.129211  3.5118  5.2142 -2.6648 15.8921 14.0439 12.6510 11.3393 10.8292 10.6827
  12  0.154539  3.5135  5.1416 -2.5072 15.4484 13.6149 12.2296 10.9425 10.4373 10.2905
  13  0.189256  3.5192  5.0855 -2.3406 14.9421 13.1097 11.7394 10.5113 10.0231  9.8793
  14  0.215566  3.5237  5.0519 -2.2323 14.6043 12.7709 11.4120 10.2290  9.7544  9.6133
  15  0.235085  3.5269  5.0291 -2.1589 14.3745 12.5406 11.1898 10.0377  9.5727  9.4336
  16  0.252731  3.5297  5.0102 -2.0974 14.1810 12.3469 11.0032  9.8773  9.4205  9.2831
  17  0.271067  3.5326  4.9929 -2.0386 13.9966 12.1617 10.8253  9.7241  9.2752  9.1397
  18  0.286672  3.5348  4.9785 -1.9904 13.8453 12.0101 10.6796  9.5987  9.1565  9.0224
  19  0.298017  3.5366  4.9673 -1.9555 13.7358 11.9006 10.5743  9.5080  9.0704  8.9374
  20  0.306148  3.5378  4.9586 -1.9302 13.6576 11.8224 10.4989  9.4427  9.0085  8.8763
  21  0.312126  3.5387  4.9518 -1.9115 13.5999 11.7647 10.4433  9.3944  8.9626  8.8310
  22  0.316600  3.5393  4.9466 -1.8975 13.5571 11.7220 10.4020  9.3585  8.9283  8.7971
  23  0.320177  3.5398  4.9424 -1.8864 13.5230 11.6878 10.3692  9.3298  8.9011  8.7702
  24  0.323261  3.5403  4.9388 -1.8769 13.4937 11.6584 10.3409  9.3052  8.8776  8.7470
  25  0.326566  3.5408  4.9358 -1.8674 13.4641 11.6287 10.3122  9.2806  8.8544  8.7242
  26  0.330544  3.5414  4.9321 -1.8561 13.4289 11.5931 10.2782  9.2513  8.8268  8.6969
  27  0.336007  3.5421  4.9278 -1.8415 13.3836 11.5471 10.2340  9.2135  8.7912  8.6619
  28  0.356341  3.5460  4.9114 -1.7857 13.2049 11.3629 10.0582  9.0672  8.6556  8.5293
  29  0.420292  3.5594  4.8532 -1.6014 12.6127 10.7491  9.4728  8.5848  8.2109  8.0949
  30  0.446321  3.5658  4.8250 -1.5201 12.3487 10.4788  9.2129  8.3751  8.0185  7.9066
  31  0.454326  3.5688  4.8145 -1.4903 12.2503 10.3720  9.1061  8.2985  7.9510  7.8411
  32  0.464518  3.5720  4.8026 -1.4562 12.1416 10.2538  8.9895  8.2106  7.8723  7.7647
  33  0.475027  3.5753  4.7904 -1.4211 12.0268 10.1318  8.8706  8.1197  7.7908  7.6855
  34  0.485946  3.5789  4.7778 -1.3841 11.9051 10.0029  8.7461  8.0244  7.7056  7.6026
