#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2470 1.2466E-03 6.3454E-04  -1.43   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE= 9.500 EEPS=268
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  11  0.103245  3.5252  5.3574 -2.8517 16.5757 14.2813 12.7427 11.7228 11.3384 11.2300
  12  0.114726  3.5310  5.3045 -2.7295 16.1527 13.8807 12.3545 11.4113 11.0425 10.9348
  13  0.127930  3.5371  5.2505 -2.6038 15.7100 13.4710 11.9603 11.0911 10.7375 10.6307
  14  0.144555  3.5441  5.1977 -2.4699 15.2313 13.0336 11.5434 10.7495 10.4121 10.3068
  15  0.164752  3.5519  5.1540 -2.3385 14.7519 12.6000 11.1350 10.4133 10.0923  9.9894
  16  0.184745  3.5586  5.1208 -2.2286 14.3528 12.2409 10.8005 10.1324  9.8248  9.7244
  17  0.202167  3.5633  5.0941 -2.1440 14.0545 11.9724 10.5512  9.9167  9.6182  9.5194
  18  0.218901  3.5670  5.0703 -2.0708 13.8045 11.7466 10.3412  9.7312  9.4393  9.3421
  19  0.235603  3.5701  5.0490 -2.0050 13.5826 11.5460 10.1551  9.5644  9.2783  9.1822
  20  0.251596  3.5728  5.0309 -1.9476 13.3906 11.3722  9.9941  9.4192  9.1378  9.0428
  21  0.267570  3.5752  5.0154 -1.8958 13.2176 11.2154  9.8492  9.2878  9.0107  8.9167
  22  0.282198  3.5772  5.0023 -1.8515 13.0709 11.0822  9.7261  9.1758  8.9021  8.8090
  23  0.294051  3.5788  4.9917 -1.8168 12.9563 10.9778  9.6300  9.0879  8.8172  8.7248
  24  0.303196  3.5800  4.9835 -1.7905 12.8699 10.8989  9.5575  9.0216  8.7528  8.6609
  25  0.310244  3.5809  4.9775 -1.7712 12.8066 10.8411  9.5045  8.9727  8.7055  8.6140
  26  0.315545  3.5815  4.9731 -1.7570 12.7602 10.7988  9.4656  8.9369  8.6707  8.5795
  27  0.319745  3.5820  4.9699 -1.7460 12.7239 10.7658  9.4353  8.9091  8.6437  8.5528
  28  0.323358  3.5824  4.9671 -1.7366 12.6927 10.7374  9.4094  8.8853  8.6207  8.5299
  29  0.326737  3.5828  4.9644 -1.7277 12.6634 10.7107  9.3850  8.8629  8.5990  8.5084
  30  0.330480  3.5832  4.9617 -1.7182 12.6314 10.6816  9.3585  8.8387  8.5758  8.4853
  31  0.334910  3.5838  4.9585 -1.7071 12.5943 10.6478  9.3276  8.8105  8.5485  8.4584
  32  0.338693  3.5841  4.9557 -1.6978 12.5633 10.6213  9.3039  8.7875  8.5257  8.4356
  33  0.351624  3.5863  4.9431 -1.6607 12.4399 10.5049  9.1951  8.6930  8.4362  8.3472
  34  0.369829  3.5891  4.9248 -1.6097 12.2666 10.3487  9.0546  8.5643  8.3120  8.2243
  35  0.411942  3.5979  4.8743 -1.4765 11.7810  9.9214  8.6854  8.2264  7.9882  7.9047
  36  0.425757  3.6016  4.8552 -1.4284 11.6019  9.7630  8.5503  8.1039  7.8715  7.7898
  37  0.437088  3.6050  4.8391 -1.3871 11.4480  9.6258  8.4338  7.9989  7.7720  7.6918
  38  0.448482  3.6089  4.8231 -1.3446 11.2869  9.4822  8.3134  7.8906  7.6696  7.5913
  39  0.460834  3.6135  4.8066 -1.2974 11.1043  9.3194  8.1792  7.7703  7.5565  7.4804
  40  0.473154  3.6189  4.7905 -1.2484 10.9106  9.1465  8.0396  7.6457  7.4397  7.3662
  41  0.484852  3.6247  4.7764 -1.2008 10.7166  8.9724  7.9022  7.5245  7.3274  7.2565
  42  0.495622  3.6303  4.7646 -1.1566 10.5297  8.8046  7.7729  7.4119  7.2239  7.1559
  43  0.505372  3.6358  4.7550 -1.1165 10.3549  8.6494  7.6550  7.3101  7.1309  7.0656
