#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2454 2.2483E-04 1.1444E-04  -2.25   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE= 8.600 EEPS=268
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  11  0.104640  3.5412  5.3744 -2.7985 16.3510 13.8558 12.2751 11.5148 11.2009 11.1043
  12  0.114412  3.5493  5.3291 -2.6823 15.8876 13.4685 11.9223 11.2312 10.9276 10.8304
  13  0.125509  3.5576  5.2826 -2.5623 15.4060 13.0710 11.5660 10.9355 10.6424 10.5457
  14  0.139016  3.5664  5.2362 -2.4366 14.9025 12.6561 11.2009 10.6226 10.3407 10.2457
  15  0.154907  3.5747  5.1957 -2.3159 14.4196 12.2598 10.8581 10.3201 10.0490  9.9562
  16  0.171101  3.5814  5.1637 -2.2138 14.0114 11.9291 10.5748 10.0643  9.8018  9.7112
  17  0.185720  3.5865  5.1385 -2.1327 13.6944 11.6707 10.3534  9.8611  9.6051  9.5161
  18  0.199191  3.5904  5.1168 -2.0648 13.4350 11.4574 10.1698  9.6905  9.4397  9.3524
  19  0.212819  3.5939  5.0967 -2.0018 13.1988 11.2620 10.0008  9.5324  9.2862  9.2004
  20  0.227324  3.5972  5.0773 -1.9407 12.9727 11.0736  9.8373  9.3787  9.1368  9.0524
  21  0.243254  3.6005  5.0584 -1.8793 12.7484 10.8858  9.6740  9.2244  8.9870  8.9039
  22  0.262196  3.6039  5.0389 -1.8133 12.5077 10.6840  9.4986  9.0584  8.8257  8.7442
  23  0.283706  3.6076  5.0191 -1.7447 12.2608 10.4753  9.3165  8.8857  8.6579  8.5781
  24  0.299882  3.6101  5.0069 -1.6983 12.0942 10.3340  9.1934  8.7687  8.5444  8.4659
  25  0.309366  3.6114  5.0007 -1.6733 12.0044 10.2576  9.1268  8.7056  8.4831  8.4053
  26  0.315780  3.6123  4.9968 -1.6570 11.9462 10.2079  9.0834  8.6644  8.4431  8.3657
  27  0.320359  3.6130  4.9938 -1.6452 11.9040 10.1719  9.0520  8.6345  8.4143  8.3371
  28  0.324098  3.6135  4.9912 -1.6354 11.8692 10.1423  9.0260  8.6100  8.3903  8.3136
  29  0.327866  3.6140  4.9887 -1.6257 11.8345 10.1126  9.0002  8.5855  8.3666  8.2901
  30  0.332598  3.6146  4.9862 -1.6145 11.7937 10.0780  8.9701  8.5571  8.3391  8.2630
  31  0.338968  3.6154  4.9825 -1.5992 11.7390 10.0312  8.9293  8.5184  8.3016  8.2260
  32  0.347278  3.6165  4.9770 -1.5787 11.6657  9.9684  8.8745  8.4664  8.2513  8.1762
  33  0.360202  3.6185  4.9679 -1.5458 11.5455  9.8665  8.7865  8.3832  8.1711  8.0970
  34  0.376619  3.6215  4.9534 -1.5000 11.3739  9.7219  8.6629  8.2672  8.0592  7.9868
  35  0.396179  3.6259  4.9335 -1.4409 11.1465  9.5305  8.5018  8.1168  7.9152  7.8451
  36  0.415268  3.6309  4.9117 -1.3788 10.9055  9.3263  8.3308  7.9585  7.7643  7.6969
  37  0.434110  3.6364  4.8902 -1.3159 10.6583  9.1174  8.1568  7.7981  7.6122  7.5478
  38  0.452884  3.6425  4.8687 -1.2514 10.3959  8.9005  7.9775  7.6339  7.4570  7.3961
