#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2457 4.1779E-04 2.1266E-04  -1.90   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE=12.100 EEPS=266
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  13  0.111205  3.5394  5.3323 -2.7374 16.1624 13.7642 12.1977 11.3983 11.0717 10.9717
  14  0.122639  3.5464  5.2819 -2.6161 15.7134 13.3643 11.8237 11.0938 10.7795 10.6798
  15  0.135932  3.5538  5.2327 -2.4928 15.2544 12.9602 11.4498 10.7828 10.4806 10.3822
  16  0.150611  3.5607  5.1910 -2.3787 14.8278 12.5887 11.1104 10.4946 10.2032 10.1066
  17  0.165281  3.5668  5.1595 -2.2826 14.4664 12.2765 10.8291 10.2512  9.9691  9.8743
  18  0.178768  3.5717  5.1347 -2.2044 14.1736 12.0240 10.6038 10.0526  9.7779  9.6848
  19  0.191553  3.5757  5.1133 -2.1370 13.9246 11.8097 10.4136  9.8820  9.6132  9.5214
  20  0.204546  3.5792  5.0931 -2.0744 13.6969 11.6138 10.2397  9.7239  9.4603  9.3697
  21  0.218471  3.5824  5.0735 -2.0134 13.4771 11.4249 10.0722  9.5699  9.3109  9.2214
  22  0.233442  3.5854  5.0548 -1.9536 13.2620 11.2407  9.9094  9.4192  9.1644  9.0761
  23  0.249473  3.5885  5.0372 -1.8951 13.0515 11.0613  9.7514  9.2721  9.0214  8.9342
  24  0.267505  3.5916  5.0198 -1.8349 12.8314 10.8761  9.5899  9.1208  8.8743  8.7883
  25  0.286307  3.5946  5.0040 -1.7776 12.6210 10.7001  9.4369  8.9771  8.7346  8.6495
  26  0.300553  3.5966  4.9930 -1.7371 12.4724 10.5757  9.3290  8.8754  8.6357  8.5516
  27  0.309648  3.5979  4.9868 -1.7130 12.3846 10.5020  9.2649  8.8149  8.5769  8.4932
  28  0.315908  3.5987  4.9830 -1.6973 12.3277 10.4539  9.2231  8.7754  8.5384  8.4551
  29  0.320391  3.5993  4.9803 -1.6862 12.2871 10.4197  9.1935  8.7473  8.5113  8.4282
  30  0.324047  3.5998  4.9788 -1.6776 12.2552 10.3929  9.1706  8.7259  8.4905  8.4076
  31  0.327424  3.6003  4.9769 -1.6693 12.2243 10.3669  9.1482  8.7047  8.4700  8.3874
  32  0.330568  3.6007  4.9744 -1.6609 12.1935 10.3410  9.1259  8.6837  8.4496  8.3671
  33  0.334930  3.6014  4.9720 -1.6504 12.1544 10.3081  9.0976  8.6570  8.4237  8.3416
  34  0.338786  3.6019  4.9686 -1.6399 12.1166 10.2759  9.0697  8.6306  8.3980  8.3160
  35  0.343661  3.6025  4.9646 -1.6271 12.0702 10.2373  9.0365  8.5984  8.3666  8.2850
  36  0.349154  3.6031  4.9592 -1.6122 12.0168 10.1928  8.9985  8.5610  8.3297  8.2484
  37  0.364511  3.6056  4.9434 -1.5678 11.8560 10.0550  8.8794  8.4489  8.2212  8.1409
  38  0.386075  3.6102  4.9198 -1.5010 11.6012  9.8394  8.6974  8.2794  8.0582  7.9803
  39  0.406559  3.6154  4.8960 -1.4340 11.3405  9.6192  8.5142  8.1093  7.8955  7.8202
  40  0.426303  3.6211  4.8708 -1.3652 11.0718  9.3900  8.3242  7.9338  7.7283  7.6559
  41  0.444076  3.6272  4.8474 -1.2996 10.8126  9.1672  8.1415  7.7664  7.5700  7.5008
  42  0.456973  3.6323  4.8306 -1.2499 10.6100  8.9940  8.0016  7.6399  7.4512  7.3846
  43  0.467546  3.6372  4.8171 -1.2072 10.4286  8.8408  7.8802  7.5311  7.3497  7.2857
  44  0.476882  3.6419  4.8056 -1.1683 10.2580  8.6991  7.7689  7.4320  7.2577  7.1962
  45  0.485491  3.6465  4.7954 -1.1319 10.0941  8.5650  7.6644  7.3394  7.1721  7.1131
  46  0.493676  3.6512  4.7864 -1.0972  9.9340  8.4360  7.5644  7.2512  7.0908  7.0342
  47  0.501607  3.6557  4.7781 -1.0636  9.7764  8.3106  7.4677  7.1660  7.0126  6.9586
  48  0.509101  3.6603  4.7710 -1.0315  9.6218  8.1904  7.3753  7.0849  6.9383  6.8868
  49  0.516325  3.6651  4.7644 -1.0001  9.4668  8.0726  7.2849  7.0057  6.8660  6.8171
  50  0.523496  3.6699  4.7585 -0.9687  9.3085  7.9547  7.1947  6.9265  6.7937  6.7474
  51  0.530923  3.6751  4.7524 -0.9359  9.1431  7.8341  7.1014  6.8441  6.7185  6.6751
  52  0.535151  3.6780  4.7489 -0.9172  9.0490  7.7664  7.0488  6.7973  6.6757  6.6338
  53  0.539460  3.6810  4.7454 -0.8982  8.9535  7.6986  6.9956  6.7499  6.6322  6.5921
  54  0.543863  3.6840  4.7418 -0.8788  8.8566  7.6301  6.9417  6.7017  6.5880  6.5495
  55  0.548374  3.6871  4.7381 -0.8591  8.7585  7.5608  6.8869  6.6527  6.5429  6.5062
  56  0.552993  3.6903  4.7340 -0.8388  8.6608  7.4911  6.8312  6.6028  6.4970  6.4620
  57  0.557669  3.6936  4.7301 -0.8184  8.5633  7.4210  6.7750  6.5524  6.4507  6.4174
  58  0.562381  3.6968  4.7260 -0.7976  8.4660  7.3509  6.7187  6.5020  6.4042  6.3727
  59  0.567097  3.7000  4.7221 -0.7770  8.3675  7.2808  6.6627  6.4518  6.3581  6.3285
  60  0.571802  3.7033  4.7180 -0.7562  8.2701  7.2117  6.6072  6.4020  6.3123  6.2845
  61  0.576479  3.7065  4.7139 -0.7356  8.1744  7.1438  6.5523  6.3528  6.2670  6.2409
  62  0.581106  3.7097  4.7097 -0.7153  8.0815  7.0776  6.4985  6.3042  6.2221  6.1978
  63  0.585679  3.7128  4.7054 -0.6951  7.9915  7.0131  6.4458  6.2565  6.1780  6.1552
  64  0.590180  3.7159  4.7009 -0.6753  7.9042  6.9503  6.3942  6.2099  6.1348  6.1136
  65  0.594604  3.7188  4.6965 -0.6558  7.8196  6.8890  6.3439  6.1643  6.0926  6.0728
  66  0.598952  3.7216  4.6920 -0.6367  7.7379  6.8293  6.2948  6.1197  6.0511  6.0329
  67  0.603219  3.7244  4.6873 -0.6179  7.6589  6.7712  6.2469  6.0761  6.0106  5.9938
  68  0.607419  3.7271  4.6826 -0.5993  7.5822  6.7145  6.1998  6.0333  5.9708  5.9554
  69  0.611541  3.7297  4.6778 -0.5811  7.5078  6.6589  6.1539  5.9914  5.9318  5.9176
  70  0.615596  3.7323  4.6730 -0.5631  7.4357  6.6046  6.1089  5.9503  5.8935  5.8805
  71  0.619585  3.7348  4.6680 -0.5454  7.3659  6.5515  6.0646  5.9099  5.8558  5.8440
  72  0.623506  3.7372  4.6630 -0.5280  7.2983  6.4996  6.0212  5.8702  5.8187  5.8081
  73  0.627359  3.7396  4.6579 -0.5108  7.2327  6.4487  5.9786  5.8312  5.7822  5.7727
  74  0.631145  3.7419  4.6526 -0.4938  7.1689  6.3989  5.9367  5.7928  5.7462  5.7378
  75  0.634869  3.7441  4.6476 -0.4771  7.1067  6.3500  5.8956  5.7551  5.7108  5.7034
  76  0.638536  3.7463  4.6422 -0.4606  7.0462  6.3019  5.8551  5.7179  5.6760  5.6695
  77  0.642136  3.7484  4.6368 -0.4444  6.9870  6.2544  5.8154  5.6817  5.6419  5.6365
  78  0.645678  3.7505  4.6313 -0.4282  6.9292  6.2078  5.7764  5.6460  5.6084  5.6038
  79  0.649160  3.7525  4.6258 -0.4124  6.8727  6.1619  5.7379  5.6109  5.5754  5.5717
  80  0.652584  3.7544  4.6204 -0.3968  6.8174  6.1168  5.7001  5.5762  5.5428  5.5400
  81  0.655939  3.7563  4.6148 -0.3813  6.7640  6.0729  5.6627  5.5417  5.5103  5.5083
  82  0.660728  3.7589  4.6064 -0.3593  6.6885  6.0104  5.6091  5.4922  5.4635  5.4626
