#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2496 2.8198E-03 1.4353E-03  -1.07   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE=12.600 EEPS=266
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  13  0.115965  3.5214  5.2851 -2.7439 16.1835 14.0616 12.5995 11.4793 11.0511 10.9320
  14  0.131896  3.5248  5.2215 -2.6112 15.7767 13.6701 12.2179 11.1422 10.7229 10.6040
  15  0.150573  3.5290  5.1654 -2.4806 15.3655 13.2740 11.8329 10.8083 10.4007 10.2823
  16  0.169936  3.5344  5.1259 -2.3671 14.9895 12.9105 11.4817 10.5149 10.1217 10.0047
  17  0.186928  3.5393  5.0986 -2.2787 14.6894 12.6205 11.2026 10.2854  9.9052  9.7904
  18  0.201363  3.5430  5.0767 -2.2095 14.4565 12.3962 10.9869 10.1062  9.7355  9.6224
  19  0.214629  3.5461  5.0578 -2.1501 14.2586 12.2061 10.8042  9.9531  9.5903  9.4788
  20  0.227744  3.5490  5.0407 -2.0956 14.0776 12.0324 10.6374  9.8126  9.4571  9.3470
  21  0.240938  3.5518  5.0249 -2.0447 13.9093 11.8712 10.4828  9.6816  9.3326  9.2240
  22  0.254822  3.5543  5.0100 -1.9952 13.7473 11.7157 10.3336  9.5545  9.2119  9.1046
  23  0.270950  3.5570  4.9950 -1.9428 13.5780 11.5525 10.1769  9.4204  9.0843  8.9786
  24  0.286476  3.5594  4.9815 -1.8956 13.4261 11.4059 10.0359  9.2994  8.9692  8.8648
  25  0.298804  3.5612  4.9709 -1.8592 13.3095 11.2929  9.9273  9.2062  8.8806  8.7772
  26  0.307601  3.5625  4.9635 -1.8340 13.2294 11.2150  9.8525  9.1418  8.8194  8.7168
  27  0.314038  3.5635  4.9583 -1.8162 13.1728 11.1602  9.7998  9.0965  8.7761  8.6741
  28  0.318843  3.5641  4.9545 -1.8030 13.1306 11.1194  9.7607  9.0627  8.7441  8.6425
  29  0.322526  3.5647  4.9514 -1.7926 13.0973 11.0872  9.7299  9.0363  8.7190  8.6176
  30  0.325751  3.5652  4.9485 -1.7834 13.0678 11.0586  9.7024  9.0127  8.6967  8.5957
  31  0.328942  3.5658  4.9457 -1.7743 13.0382 11.0300  9.6752  8.9895  8.6746  8.5739
  32  0.332529  3.5664  4.9425 -1.7641 13.0055 10.9984  9.6449  8.9636  8.6502  8.5498
  33  0.336674  3.5670  4.9388 -1.7524 12.9678 10.9621  9.6101  8.9338  8.6220  8.5218
  34  0.341942  3.5678  4.9341 -1.7377 12.9201 10.9158  9.5658  8.8960  8.5861  8.4865
  35  0.346385  3.5683  4.9295 -1.7248 12.8793 10.8782  9.5295  8.8641  8.5554  8.4559
  36  0.388193  3.5774  4.8837 -1.5941 12.4452 10.4564  9.1282  8.5301  8.2437  8.1493
  37  0.407207  3.5821  4.8607 -1.5317 12.2333 10.2531  8.9377  8.3708  8.0956  8.0035
  38  0.422680  3.5861  4.8409 -1.4792 12.0475 10.0811  8.7824  8.2374  7.9704  7.8805
  39  0.433681  3.5894  4.8257 -1.4397 11.9068  9.9493  8.6632  8.1368  7.8769  7.7887
  40  0.443902  3.5927  4.8117 -1.4021 11.7712  9.8217  8.5485  8.0406  7.7881  7.7015
  41  0.454962  3.5967  4.7965 -1.3607 11.6197  9.6794  8.4218  7.9347  7.6905  7.6060
  42  0.466608  3.6012  4.7807 -1.3158 11.4531  9.5233  8.2855  7.8203  7.5854  7.5031
  43  0.478371  3.6061  4.7653 -1.2697 11.2785  9.3605  8.1462  7.7026  7.4773  7.3974
  44  0.489530  3.6112  4.7512 -1.2254 11.1073  9.2011  8.0137  7.5897  7.3734  7.2958
  45  0.499536  3.6160  4.7393 -1.1852 10.9488  9.0539  7.8943  7.4875  7.2795  7.2043
  46  0.508576  3.6207  4.7292 -1.1483 10.7995  8.9158  7.7848  7.3937  7.1937  7.1205
  47  0.517114  3.6256  4.7203 -1.1129 10.6530  8.7806  7.6798  7.3040  7.1117  7.0407
  48  0.525606  3.6308  4.7120 -1.0773 10.5033  8.6415  7.5730  7.2137  7.0298  6.9610
  49  0.534396  3.6363  4.7043 -1.0402 10.3421  8.4937  7.4613  7.1195  6.9446  6.8783
  50  0.543678  3.6423  4.6968 -1.0009 10.1644  8.3347  7.3429  7.0197  6.8544  6.7909
  51  0.553240  3.6489  4.6902 -0.9601  9.9666  8.1667  7.2200  6.9159  6.7608  6.7003
  52  0.558329  3.6526  4.6870 -0.9382  9.8531  8.0753  7.1539  6.8601  6.7105  6.6518
  53  0.563376  3.6564  4.6841 -0.9165  9.7366  7.9840  7.0884  6.8046  6.6604  6.6037
  54  0.568384  3.6601  4.6814 -0.8949  9.6183  7.8935  7.0235  6.7493  6.6104  6.5557
  55  0.573365  3.6638  4.6786 -0.8735  9.4990  7.8042  6.9594  6.6943  6.5607  6.5079
  56  0.578307  3.6675  4.6758 -0.8522  9.3800  7.7168  6.8963  6.6398  6.5111  6.4604
  57  0.583210  3.6712  4.6730 -0.8311  9.2618  7.6316  6.8342  6.5857  6.4619  6.4131
  58  0.588088  3.6747  4.6701 -0.8103  9.1445  7.5484  6.7733  6.5321  6.4130  6.3662
  59  0.592950  3.6782  4.6668 -0.7896  9.0283  7.4674  6.7134  6.4792  6.3646  6.3198
  60  0.597776  3.6816  4.6635 -0.7692  8.9134  7.3883  6.6547  6.4270  6.3168  6.2739
  61  0.602552  3.6850  4.6602 -0.7489  8.7974  7.3112  6.5973  6.3757  6.2697  6.2288
  62  0.607277  3.6883  4.6566 -0.7288  8.6819  7.2361  6.5411  6.3254  6.2236  6.1846
  63  0.611936  3.6915  4.6531 -0.7091  8.5685  7.1630  6.4862  6.2761  6.1782  6.1411
  64  0.616534  3.6946  4.6494 -0.6896  8.4586  7.0920  6.4324  6.2276  6.1337  6.0984
  65  0.621066  3.6977  4.6456 -0.6704  8.3526  7.0231  6.3796  6.1801  6.0899  6.0565
