#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2457 4.1779E-04 2.1266E-04  -1.90   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE= 6.200 EEPS=270
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  10  0.111074  3.5391  5.3356 -2.7422 16.1799 13.7799 12.2126 11.4102 11.0831 10.9832
  11  0.121916  3.5457  5.2876 -2.6272 15.7555 13.4015 11.8583 11.1216 10.8060 10.7063
  12  0.135376  3.5531  5.2378 -2.5025 15.2930 12.9935 11.4801 10.8074 10.5040 10.4054
  13  0.153936  3.5617  5.1891 -2.3639 14.7735 12.5415 11.0676 10.4571 10.1671 10.0707
  14  0.177127  3.5705  5.1489 -2.2272 14.2554 12.0953 10.6683 10.1102  9.8337  9.7403
  15  0.197951  3.5769  5.1183 -2.1227 13.8659 11.7607 10.3720  9.8453  9.5784  9.4870
  16  0.215435  3.5813  5.0938 -2.0443 13.5806 11.5158 10.1550  9.6473  9.3865  9.2967
  17  0.231432  3.5847  5.0733 -1.9790 13.3456 11.3143  9.9768  9.4827  9.2267  9.1382
  18  0.246942  3.5876  5.0552 -1.9209 13.1369 11.1361  9.8196  9.3366  9.0848  8.9973
  19  0.262992  3.5905  5.0385 -1.8656 12.9362 10.9662  9.6707  9.1974  8.9493  8.8630
  20  0.279979  3.5932  5.0227 -1.8113 12.7386 10.8002  9.5258  9.0615  8.8172  8.7317
  21  0.294055  3.5953  5.0099 -1.7687 12.5831 10.6697  9.4121  8.9543  8.7130  8.6283
  22  0.303947  3.5968  5.0005 -1.7392 12.4767 10.5801  9.3338  8.8805  8.6411  8.5569
  23  0.310959  3.5977  4.9939 -1.7189 12.4045 10.5190  9.2802  8.8296  8.5914  8.5076
  24  0.316249  3.5984  4.9890 -1.7041 12.3519 10.4742  9.2409  8.7922  8.5550  8.4715
  25  0.320398  3.5989  4.9854 -1.6926 12.3114 10.4398  9.2107  8.7635  8.5270  8.4437
  26  0.324000  3.5994  4.9825 -1.6830 12.2773 10.4106  9.1851  8.7392  8.5033  8.4202
