#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2457 4.1779E-04 2.1266E-04  -1.90   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE= 9.700 EEPS=267
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  12  0.111103  3.5392  5.3339 -2.7399 16.1715 13.7724 12.2055 11.4046 11.0777 10.9777
  13  0.122382  3.5462  5.2841 -2.6203 15.7294 13.3784 11.8369 11.1044 10.7896 10.6899
  14  0.135977  3.5537  5.2341 -2.4946 15.2620 12.9667 11.4556 10.7874 10.4849 10.3865
  15  0.152251  3.5613  5.1896 -2.3705 14.7979 12.5628 11.0868 10.4741 10.1835 10.0869
  16  0.169426  3.5682  5.1555 -2.2625 14.3901 12.2108 10.7705 10.2000  9.9200  9.8256
  17  0.184940  3.5735  5.1292 -2.1770 14.0700 11.9351 10.5255  9.9830  9.7111  9.6185
  18  0.199083  3.5776  5.1069 -2.1064 13.8103 11.7119 10.3274  9.8043  9.5383  9.4472
  19  0.213105  3.5810  5.0863 -2.0424 13.5789 11.5130 10.1511  9.6429  9.3819  9.2920
  20  0.227548  3.5842  5.0672 -1.9823 13.3630 11.3278  9.9870  9.4915  9.2349  9.1461
  21  0.242618  3.5872  5.0494 -1.9249 13.1570 11.1517  9.8316  9.3471  9.0944  9.0067
  22  0.258419  3.5900  5.0328 -1.8696 12.9566 10.9817  9.6824  9.2077  8.9590  8.8723
  23  0.276696  3.5929  5.0160 -1.8109 12.7418 10.8015  9.5254  9.0604  8.8158  8.7302
  24  0.292779  3.5954  5.0023 -1.7629 12.5658 10.6542  9.3974  8.9400  8.6986  8.6140
  25  0.304113  3.5970  4.9931 -1.7307 12.4484 10.5557  9.3117  8.8591  8.6200  8.5360
  26  0.311802  3.5980  4.9875 -1.7101 12.3743 10.4930  9.2571  8.8075  8.5697  8.4860
  27  0.317311  3.5987  4.9836 -1.6959 12.3232 10.4498  9.2194  8.7718  8.5350  8.4516
  28  0.321485  3.5993  4.9810 -1.6853 12.2850 10.4175  9.1914  8.7451  8.5091  8.4260
  29  0.325068  3.5998  4.9787 -1.6763 12.2523 10.3899  9.1673  8.7225  8.4870  8.4041
  30  0.328890  3.6003  4.9772 -1.6676 12.2199 10.3627  9.1441  8.7007  8.4660  8.3833
  31  0.333258  3.6008  4.9747 -1.6573 12.1814 10.3303  9.1161  8.6743  8.4403  8.3579
  32  0.337799  3.6015  4.9715 -1.6456 12.1394 10.2947  9.0853  8.6450  8.4119  8.3297
  33  0.343905  3.6022  4.9681 -1.6315 12.0862 10.2513  9.0490  8.6094  8.3770  8.2952
  34  0.352639  3.6034  4.9600 -1.6076 12.0001 10.1784  8.9861  8.5493  8.3184  8.2372
  35  0.376445  3.6079  4.9358 -1.5375 11.7386  9.9558  8.7963  8.3719  8.1475  8.0683
  36  0.401024  3.6135  4.9085 -1.4599 11.4389  9.7031  8.5846  8.1750  7.9585  7.8822
  37  0.424834  3.6201  4.8795 -1.3796 11.1254  9.4365  8.3634  7.9703  7.7633  7.6904
  38  0.445102  3.6268  4.8536 -1.3065 10.8368  9.1889  8.1601  7.7840  7.5869  7.5175
  39  0.459130  3.6323  4.8360 -1.2534 10.6197  9.0033  8.0104  7.6485  7.4597  7.3932
  40  0.470419  3.6374  4.8220 -1.2086 10.4286  8.8420  7.8827  7.5341  7.3531  7.2893
  41  0.480505  3.6424  4.8101 -1.1675 10.2479  8.6920  7.7650  7.4294  7.2560  7.1948
  42  0.489782  3.6473  4.7998 -1.1293 10.0752  8.5512  7.6553  7.3323  7.1661  7.1076
  43  0.498638  3.6521  4.7906 -1.0929  9.9075  8.4161  7.5507  7.2400  7.0813  7.0253
  44  0.506802  3.6568  4.7829 -1.0593  9.7482  8.2900  7.4537  7.1548  7.0031  6.9496
  45  0.514238  3.6614  4.7763 -1.0281  9.5964  8.1728  7.3639  7.0761  6.9311  6.8802
  46  0.521518  3.6661  4.7705 -0.9973  9.4426  8.0566  7.2750  6.9982  6.8603  6.8119
  47  0.529090  3.6712  4.7647 -0.9652  9.2804  7.9365  7.1829  6.9173  6.7864  6.7408
  48  0.537376  3.6767  4.7584 -0.9301  9.1031  7.8081  7.0835  6.8294  6.7060  6.6635
  49  0.546599  3.6828  4.7516 -0.8913  8.9081  7.6694  6.9750  6.7327  6.6173  6.5782
  50  0.556661  3.6895  4.7441 -0.8493  8.7002  7.5222  6.8583  6.6284  6.5217  6.4862
  51  0.567109  3.6964  4.7364 -0.8055  8.4906  7.3723  6.7387  6.5214  6.4232  6.3917
  52  0.572334  3.7000  4.7324 -0.7837  8.3866  7.2983  6.6795  6.4684  6.3746  6.3450
  53  0.577569  3.7035  4.7285 -0.7618  8.2831  7.2249  6.6207  6.4159  6.3264  6.2987
  54  0.582783  3.7069  4.7245 -0.7400  8.1818  7.1532  6.5628  6.3639  6.2785  6.2526
  55  0.587956  3.7103  4.7204 -0.7185  8.0833  7.0831  6.5060  6.3127  6.2313  6.2072
  56  0.593071  3.7136  4.7162 -0.6973  7.9880  7.0149  6.4504  6.2625  6.1849  6.1626
  57  0.598113  3.7169  4.7118 -0.6764  7.8959  6.9487  6.3962  6.2135  6.1396  6.1189
  58  0.603084  3.7199  4.7073 -0.6559  7.8069  6.8842  6.3433  6.1654  6.0951  6.0759
  59  0.607988  3.7230  4.7029 -0.6356  7.7206  6.8211  6.2915  6.1185  6.0515  6.0340
  60  0.612830  3.7260  4.6983 -0.6157  7.6368  6.7595  6.2408  6.0724  6.0087  5.9927
  61  0.617608  3.7289  4.6936 -0.5960  7.5553  6.6992  6.1910  6.0272  5.9667  5.9521
  62  0.622330  3.7317  4.6888 -0.5765  7.4763  6.6402  6.1422  5.9828  5.9254  5.9121
  63  0.626987  3.7345  4.6840 -0.5574  7.3997  6.5823  6.0942  5.9391  5.8847  5.8728
