#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2455 2.8125E-04 1.4316E-04  -2.13   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE=12.400 EEPS=266
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  13  0.108718  3.5423  5.3501 -2.7535 16.1923 13.7448 12.1745 11.4170 11.1013 11.0033
  14  0.119398  3.5501  5.3019 -2.6334 15.7260 13.3472 11.8103 11.1203 10.8155 10.7175
  15  0.131541  3.5581  5.2543 -2.5119 15.2527 12.9476 11.4494 10.8178 10.5238 10.4267
  16  0.144800  3.5656  5.2126 -2.3985 14.8113 12.5759 11.1192 10.5335 10.2496 10.1544
  17  0.158105  3.5719  5.1799 -2.3025 14.4366 12.2631 10.8448 10.2921 10.0167  9.9232
  18  0.170554  3.5769  5.1544 -2.2238 14.1301 12.0088 10.6237 10.0940  9.8256  9.7337
  19  0.182364  3.5810  5.1328 -2.1565 13.8708 11.7936 10.4369  9.9245  9.6617  9.5713
  20  0.194100  3.5847  5.1130 -2.0952 13.6388 11.6000 10.2689  9.7701  9.5123  9.4231
  21  0.206701  3.5881  5.0936 -2.0349 13.4140 11.4120 10.1052  9.6184  9.3651  9.2773
  22  0.220888  3.5914  5.0740 -1.9732 13.1863 11.2209  9.9387  9.4631  9.2144  9.1279
  23  0.237178  3.5949  5.0546 -1.9090 12.9512 11.0235  9.7667  9.3017  9.0575  8.9725
  24  0.256168  3.5984  5.0350 -1.8415 12.7038 10.8162  9.5865  9.1322  8.8927  8.8091
  25  0.279447  3.6024  5.0143 -1.7673 12.4328 10.5887  9.3888  8.9455  8.7115  8.6296
  26  0.298017  3.6052  5.0006 -1.7142 12.2394 10.4260  9.2476  8.8119  8.5817  8.5012
  27  0.308476  3.6067  4.9940 -1.6867 12.1390 10.3415  9.1743  8.7426  8.5144  8.4345
  28  0.315324  3.6076  4.9901 -1.6696 12.0770 10.2891  9.1288  8.6994  8.4726  8.3932
  29  0.320084  3.6083  4.9874 -1.6578 12.0337 10.2526  9.0972  8.6695  8.4437  8.3645
  30  0.323892  3.6088  4.9856 -1.6487 11.9998 10.2241  9.0727  8.6464  8.4214  8.3425
  31  0.327495  3.6093  4.9835 -1.6396 11.9666 10.1961  9.0485  8.6237  8.3993  8.3207
  32  0.331240  3.6099  4.9809 -1.6299 11.9314 10.1663  9.0227  8.5992  8.3757  8.2973
  33  0.336438  3.6106  4.9782 -1.6176 11.8861 10.1278  8.9894  8.5678  8.3452  8.2672
  34  0.341963  3.6114  4.9741 -1.6034 11.8356 10.0847  8.9517  8.5321  8.3106  8.2330
  35  0.348835  3.6124  4.9690 -1.5857 11.7717 10.0303  8.9045  8.4873  8.2673  8.1902
  36  0.355755  3.6134  4.9627 -1.5667 11.7033  9.9721  8.8539  8.4395  8.2209  8.1444
  37  0.364804  3.6149  4.9539 -1.5410 11.6089  9.8921  8.7850  8.3743  8.1579  8.0822
  38  0.378379  3.6176  4.9400 -1.5004 11.4552  9.7630  8.6754  8.2715  8.0588  7.9845
  39  0.394794  3.6215  4.9218 -1.4480 11.2511  9.5920  8.5324  8.1384  7.9314  7.8591
  40  0.410974  3.6259  4.9020 -1.3935 11.0393  9.4124  8.3825  7.9996  7.7990  7.7289
  41  0.427344  3.6309  4.8808 -1.3352 10.8110  9.2174  8.2209  7.8508  7.6576  7.5904
  42  0.442103  3.6360  4.8622 -1.2816 10.5980  9.0364  8.0720  7.7145  7.5289  7.4644
  43  0.455380  3.6410  4.8461 -1.2326 10.3945  8.8670  7.9341  7.5895  7.4116  7.3498
  44  0.467086  3.6459  4.8318 -1.1877 10.2020  8.7098  7.8075  7.4752  7.3046  7.2456
  45  0.476967  3.6505  4.8198 -1.1481 10.0275  8.5702  7.6955  7.3745  7.2108  7.1543
  46  0.486282  3.6551  4.8087 -1.1100  9.8557  8.4351  7.5878  7.2779  7.1210  7.0671
  47  0.495076  3.6597  4.7986 -1.0736  9.6892  8.3057  7.4851  7.1860  7.0359  6.9845
  48  0.503349  3.6643  4.7896 -1.0392  9.5298  8.1834  7.3881  7.0996  6.9560  6.9071
  49  0.510962  3.6687  4.7817 -1.0072  9.3781  8.0687  7.2978  7.0192  6.8821  6.8356
  50  0.518108  3.6730  4.7746 -0.9766  9.2304  7.9589  7.2115  6.9427  6.8117  6.7677
  51  0.525227  3.6777  4.7679 -0.9456  9.0808  7.8492  7.1250  6.8657  6.7410  6.6995
  52  0.529342  3.6803  4.7640 -0.9277  8.9940  7.7861  7.0750  6.8211  6.7000  6.6600
  53  0.533489  3.6830  4.7601 -0.9095  8.9065  7.7229  7.0248  6.7763  6.6587  6.6202
  54  0.537699  3.6858  4.7562 -0.8910  8.8177  7.6590  6.9739  6.7307  6.6168  6.5798
  55  0.542000  3.6886  4.7521 -0.8722  8.7280  7.5944  6.9223  6.6845  6.5742  6.5388
  56  0.546411  3.6916  4.7480 -0.8529  8.6371  7.5288  6.8697  6.6374  6.5307  6.4969
  57  0.550931  3.6945  4.7437 -0.8331  8.5460  7.4622  6.8161  6.5893  6.4864  6.4542
  58  0.555532  3.6976  4.7392 -0.8130  8.4541  7.3948  6.7617  6.5406  6.4414  6.4109
  59  0.560157  3.7006  4.7349 -0.7927  8.3619  7.3273  6.7073  6.4918  6.3965  6.3677
  60  0.564780  3.7037  4.7304 -0.7723  8.2692  7.2599  6.6531  6.4434  6.3519  6.3247
  61  0.569387  3.7068  4.7260 -0.7520  8.1775  7.1932  6.5993  6.3952  6.3075  6.2820
  62  0.573955  3.7099  4.7214 -0.7318  8.0873  7.1276  6.5462  6.3475  6.2636  6.2397
  63  0.578481  3.7129  4.7169 -0.7118  7.9996  7.0635  6.4940  6.3005  6.2202  6.1978
  64  0.582950  3.7158  4.7123 -0.6920  7.9144  7.0010  6.4428  6.2542  6.1773  6.1564
  65  0.587352  3.7187  4.7077 -0.6725  7.8317  6.9398  6.3927  6.2089  6.1352  6.1157
  66  0.591685  3.7216  4.7029 -0.6532  7.7518  6.8801  6.3435  6.1643  6.0938  6.0758
  67  0.595944  3.7243  4.6981 -0.6344  7.6745  6.8219  6.2954  6.1207  6.0532  6.0366
  68  0.600130  3.7270  4.6931 -0.6158  7.5995  6.7649  6.2483  6.0779  6.0133  5.9980
  69  0.604240  3.7296  4.6882 -0.5975  7.5268  6.7093  6.2023  6.0360  5.9743  5.9603
  70  0.608278  3.7321  4.6833 -0.5794  7.4563  6.6549  6.1570  5.9948  5.9359  5.9231
  71  0.612245  3.7346  4.6782 -0.5616  7.3878  6.6016  6.1126  5.9543  5.8982  5.8865
  72  0.616145  3.7370  4.6731 -0.5441  7.3213  6.5495  6.0691  5.9146  5.8611  5.8505
  73  0.619973  3.7393  4.6679 -0.5268  7.2565  6.4983  6.0263  5.8755  5.8246  5.8152
