#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2455 3.0946E-04 1.5752E-04  -2.08   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE= 6.300 EEPS=270
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  10  0.109566  3.5415  5.3474 -2.7503 16.1879 13.7526 12.1825 11.4150 11.0967 10.9983
  11  0.119926  3.5486  5.3008 -2.6363 15.7535 13.3769 11.8363 11.1320 10.8241 10.7256
  12  0.132464  3.5563  5.2528 -2.5143 15.2878 12.9779 11.4728 10.8275 10.5305 10.4330
  13  0.149178  3.5649  5.2051 -2.3806 14.7743 12.5408 11.0814 10.4914 10.2065 10.1110
  14  0.170276  3.5738  5.1643 -2.2470 14.2553 12.1044 10.6978 10.1541  9.8816  9.7890
  15  0.190362  3.5806  5.1330 -2.1399 13.8429 11.7594 10.3978  9.8836  9.6206  9.5303
  16  0.207136  3.5853  5.1084 -2.0599 13.5430 11.5076 10.1784  9.6821  9.4255  9.3369
  17  0.222590  3.5890  5.0873 -1.9930 13.2963 11.2998  9.9969  9.5137  9.2619  9.1748
  18  0.237772  3.5921  5.0685 -1.9327 13.0758 11.1141  9.8347  9.3620  9.1147  9.0287
  19  0.253676  3.5952  5.0508 -1.8747 12.8637 10.9359  9.6793  9.2162  8.9730  8.8882
  20  0.271785  3.5983  5.0330 -1.8145 12.6428 10.7510  9.5187  9.0650  8.8259  8.7423
  21  0.288717  3.6010  5.0173 -1.7616 12.4504 10.5895  9.3781  8.9320  8.6967  8.6143
  22  0.301123  3.6029  5.0065 -1.7248 12.3172 10.4775  9.2806  8.8397  8.6069  8.5254
  23  0.309301  3.6040  4.9996 -1.7017 12.2342 10.4073  9.2194  8.7815  8.5503  8.4693
  24  0.315237  3.6049  4.9948 -1.6855 12.1763 10.3583  9.1764  8.7407  8.5106  8.4298
  25  0.319720  3.6055  4.9911 -1.6733 12.1329 10.3214  9.1442  8.7101  8.4808  8.4003
  26  0.323444  3.6060  4.9881 -1.6633 12.0974 10.2911  9.1176  8.6849  8.4563  8.3761
  27  0.327135  3.6064  4.9853 -1.6536 12.0627 10.2617  9.0920  8.6605  8.4326  8.3526
  28  0.331716  3.6070  4.9825 -1.6423 12.0218 10.2270  9.0619  8.6320  8.4049  8.3252
  29  0.338167  3.6079  4.9788 -1.6269 11.9657 10.1794  9.0207  8.5931  8.3671  8.2878
  30  0.348692  3.6094  4.9734 -1.6021 11.8734 10.1019  8.9543  8.5306  8.3067  8.2281
  31  0.372569  3.6137  4.9537 -1.5369 11.6259  9.8944  8.7782  8.3653  8.1474  8.0710
  32  0.404361  3.6207  4.9213 -1.4406 11.2537  9.5812  8.5155  8.1206  7.9129  7.8402
