#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2454 2.2483E-04 1.1444E-04  -2.25   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE= 7.800 EEPS=268
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  11  0.108867  3.5447  5.3548 -2.7478 16.1495 13.6865 12.1204 11.3913 11.0821 10.9850
  12  0.118969  3.5528  5.3095 -2.6318 15.6850 13.3009 11.7714 11.1071 10.8080 10.7108
  13  0.131004  3.5613  5.2629 -2.5092 15.1928 12.8958 11.4108 10.8037 10.5152 10.4191
  14  0.146029  3.5702  5.2175 -2.3813 14.6819 12.4742 11.0430 10.4842 10.2072 10.1132
  15  0.163460  3.5784  5.1793 -2.2618 14.2029 12.0840 10.7073 10.1846  9.9182  9.8265
  16  0.180171  3.5845  5.1497 -2.1649 13.8185 11.7723 10.4407  9.9416  9.6832  9.5937
  17  0.194918  3.5892  5.1259 -2.0884 13.5237 11.5308 10.2332  9.7497  9.4973  9.4095
  18  0.208836  3.5928  5.1048 -2.0226 13.2748 11.3252 10.0559  9.5842  9.3366  9.2504
  19  0.223182  3.5963  5.0851 -1.9604 13.0441 11.1334  9.8897  9.4280  9.1850  9.1001
  20  0.238412  3.5995  5.0663 -1.9000 12.8229 10.9485  9.7289  9.2764  9.0376  8.9541
  21  0.255796  3.6028  5.0474 -1.8374 12.5943 10.7570  9.5624  9.1190  8.8847  8.8026
  22  0.276330  3.6063  5.0274 -1.7696 12.3491 10.5503  9.3822  8.9482  8.7187  8.6384
  23  0.294577  3.6092  5.0121 -1.7147 12.1528 10.3838  9.2369  8.8102  8.5846  8.5057
  24  0.305922  3.6109  5.0041 -1.6836 12.0411 10.2888  9.1542  8.7316  8.5085  8.4303
  25  0.313309  3.6119  4.9994 -1.6646 11.9729 10.2307  9.1034  8.6835  8.4617  8.3841
  26  0.318502  3.6126  4.9959 -1.6511 11.9253 10.1901  9.0679  8.6496  8.4289  8.3516
  27  0.322464  3.6132  4.9931 -1.6407 11.8882 10.1584  9.0401  8.6234  8.4033  8.3264
  28  0.326110  3.6137  4.9905 -1.6311 11.8542 10.1294  9.0148  8.5993  8.3800  8.3033
  29  0.330281  3.6143  4.9878 -1.6206 11.8165 10.0971  8.9867  8.5726  8.3542  8.2777
  30  0.335991  3.6150  4.9849 -1.6073 11.7680 10.0560  8.9509  8.5388  8.3214  8.2454
  31  0.344002  3.6161  4.9801 -1.5880 11.6989  9.9968  8.8994  8.4900  8.2741  8.1988
  32  0.355156  3.6177  4.9722 -1.5597 11.5965  9.9096  8.8236  8.4183  8.2048  8.1303
  33  0.374674  3.6211  4.9562 -1.5068 11.3981  9.7425  8.6809  8.2841  8.0757  8.0029
  34  0.395808  3.6257  4.9353 -1.4439 11.1566  9.5391  8.5093  8.1240  7.9222  7.8519
  35  0.416156  3.6310  4.9128 -1.3785 10.9035  9.3246  8.3299  7.9579  7.7637  7.6964
  36  0.436484  3.6369  4.8899 -1.3112 10.6384  9.1013  8.1437  7.7863  7.6010  7.5370
  37  0.455603  3.6432  4.8682 -1.2457 10.3709  8.8805  7.9613  7.6193  7.4434  7.3829
  38  0.470985  3.6490  4.8505 -1.1900 10.1350  8.6899  7.8056  7.4777  7.3106  7.2534
  39  0.483959  3.6547  4.8357 -1.1409  9.9202  8.5202  7.6681  7.3534  7.1945  7.1404
  40  0.495151  3.6599  4.8234 -1.0979  9.7274  8.3702  7.5474  7.2447  7.0933  7.0421
  41  0.504861  3.6646  4.8135 -1.0605  9.5568  8.2391  7.4424  7.1505  7.0059  6.9574
  42  0.513076  3.6689  4.8056 -1.0284  9.4074  8.1258  7.3523  7.0701  6.9315  6.8854
  43  0.520578  3.6731  4.7986 -0.9986  9.2663  8.0201  7.2686  6.9956  6.8631  6.8193
  44  0.528018  3.6774  4.7920 -0.9685  9.1234  7.9144  7.1851  6.9213  6.7948  6.7533
  45  0.536200  3.6822  4.7851 -0.9356  8.9667  7.7997  7.0940  6.8401  6.7200  6.6813
  46  0.545772  3.6878  4.7772 -0.8976  8.7866  7.6686  6.9893  6.7465  6.6339  6.5982
  47  0.556835  3.6944  4.7682 -0.8535  8.5824  7.5196  6.8698  6.6397  6.5353  6.5033
  48  0.568740  3.7016  4.7587 -0.8061  8.3656  7.3607  6.7424  6.5258  6.4306  6.4025
  49  0.580798  3.7090  4.7492 -0.7579  8.1493  7.2022  6.6151  6.4123  6.3263  6.3020
  50  0.592626  3.7161  4.7394 -0.7110  7.9457  7.0517  6.4932  6.3029  6.2253  6.2047
  51  0.603975  3.7228  4.7296 -0.6663  7.7598  6.9123  6.3790  6.1998  6.1297  6.1124
  52  0.609336  3.7258  4.7248 -0.6453  7.6746  6.8475  6.3258  6.1517  6.0850  6.0692
  53  0.614660  3.7288  4.7199 -0.6245  7.5915  6.7838  6.2733  6.1040  6.0408  6.0266
  54  0.619947  3.7318  4.7150 -0.6038  7.5103  6.7211  6.2215  6.0572  5.9973  5.9844
  55  0.625191  3.7348  4.7099 -0.5833  7.4310  6.6594  6.1704  6.0109  5.9541  5.9427
  56  0.630392  3.7377  4.7049 -0.5630  7.3536  6.5985  6.1201  5.9651  5.9116  5.9016
  57  0.635553  3.7406  4.6998 -0.5429  7.2780  6.5385  6.0703  5.9201  5.8697  5.8609
  58  0.640672  3.7434  4.6946 -0.5230  7.2040  6.4794  6.0213  5.8755  5.8282  5.8207
  59  0.645748  3.7462  4.6893 -0.5033  7.1318  6.4212  5.9729  5.8316  5.7872  5.7809
  60  0.650788  3.7488  4.6838 -0.4837  7.0610  6.3638  5.9250  5.7881  5.7465  5.7415
  61  0.655782  3.7515  4.6783 -0.4643  6.9918  6.3073  5.8777  5.7450  5.7064  5.7025
  62  0.660735  3.7541  4.6727 -0.4451  6.9239  6.2513  5.8311  5.7026  5.6667  5.6640
  63  0.665646  3.7566  4.6669 -0.4260  6.8571  6.1961  5.7849  5.6607  5.6274  5.6258
  64  0.670500  3.7591  4.6612 -0.4071  6.7916  6.1416  5.7394  5.6193  5.5887  5.5882
  65  0.675298  3.7615  4.6554 -0.3884  6.7278  6.0882  5.6946  5.5783  5.5503  5.5507
  66  0.680034  3.7639  4.6496 -0.3700  6.6656  6.0358  5.6502  5.5379  5.5123  5.5137
  67  0.684700  3.7663  4.6440 -0.3519  6.6052  5.9845  5.6067  5.4977  5.4746  5.4771
  68  0.689289  3.7686  4.6383 -0.3340  6.5464  5.9342  5.5638  5.4584  5.4377  5.4410
  69  0.693802  3.7709  4.6329 -0.3165  6.4892  5.8850  5.5218  5.4198  5.4013  5.4057
  70  0.698232  3.7731  4.6274 -0.2993  6.4333  5.8367  5.4806  5.3819  5.3658  5.3710
  71  0.702584  3.7754  4.6221 -0.2825  6.3788  5.7894  5.4403  5.3450  5.3310  5.3371
  72  0.706850  3.7776  4.6169 -0.2660  6.3256  5.7432  5.4009  5.3087  5.2970  5.3039
  73  0.711032  3.7797  4.6119 -0.2497  6.2736  5.6978  5.3623  5.2734  5.2638  5.2716
  74  0.715130  3.7818  4.6069 -0.2338  6.2228  5.6534  5.3246  5.2389  5.2314  5.2400
  75  0.719143  3.7839  4.6020 -0.2182  6.1732  5.6099  5.2876  5.2050  5.1997  5.2090
  76  0.723080  3.7860  4.5971 -0.2029  6.1247  5.5672  5.2513  5.1718  5.1685  5.1785
  77  0.726936  3.7880  4.5923 -0.1878  6.0775  5.5252  5.2156  5.1391  5.1378  5.1486
  78  0.730715  3.7899  4.5875 -0.1729  6.0314  5.4840  5.1804  5.1068  5.1074  5.1189
  79  0.734421  3.7918  4.5826 -0.1583  5.9864  5.4435  5.1457  5.0749  5.0774  5.0896
  80  0.738053  3.7936  4.5777 -0.1439  5.9425  5.4038  5.1114  5.0434  5.0477  5.0605
  81  0.741615  3.7954  4.5727 -0.1296  5.8994  5.3645  5.0777  5.0124  5.0185  5.0319
  82  0.746735  3.7979  4.5652 -0.1090  5.8373  5.3080  5.0292  4.9676  4.9762  4.9905
  83  0.751858  3.8005  4.5574 -0.0882  5.7750  5.2510  4.9804  4.9228  4.9339  4.9490
  84  0.756968  3.8029  4.5491 -0.0673  5.7128  5.1939  4.9314  4.8776  4.8912  4.9069
  85  0.762053  3.8053  4.5405 -0.0462  5.6510  5.1366  4.8821  4.8321  4.8479  4.8644
  86  0.767110  3.8076  4.5315 -0.0251  5.5900  5.0792  4.8321  4.7857  4.8038  4.8209
  87  0.772122  3.8098  4.5222 -0.0039  5.5295  5.0219  4.7816  4.7388  4.7591  4.7768
  88  0.777064  3.8120  4.5125  0.0172  5.4700  4.9649  4.7310  4.6915  4.7138  4.7323
  89  0.781939  3.8141  4.5028  0.0382  5.4109  4.9081  4.6805  4.6441  4.6686  4.6876
  90  0.786755  3.8161  4.4927  0.0592  5.3522  4.8515  4.6298  4.5965  4.6230  4.6427
  91  0.791509  3.8182  4.4824  0.0802  5.2938  4.7950  4.5792  4.5491  4.5774  4.5977
  92  0.796205  3.8202  4.4720  0.1011  5.2356  4.7386  4.5287  4.5016  4.5319  4.5526
  93  0.800865  3.8222  4.4613  0.1221  5.1777  4.6819  4.4779  4.4538  4.4861  4.5073
  94  0.805497  3.8241  4.4505  0.1433  5.1195  4.6250  4.4268  4.4058  4.4399  4.4616
  95  0.810083  3.8260  4.4395  0.1646  5.0614  4.5678  4.3755  4.3576  4.3935  4.4156
  96  0.814611  3.8280  4.4285  0.1858  5.0034  4.5106  4.3239  4.3092  4.3469  4.3695
  97  0.819097  3.8299  4.4172  0.2072  4.9452  4.4529  4.2720  4.2604  4.2999  4.3229
  98  0.823542  3.8318  4.4057  0.2287  4.8866  4.3948  4.2197  4.2112  4.2525  4.2760
  99  0.827917  3.8338  4.3942  0.2503  4.8280  4.3366  4.1672  4.1619  4.2051  4.2289
 100  0.832197  3.8358  4.3828  0.2717  4.7697  4.2785  4.1150  4.1128  4.1577  4.1819
 101  0.836383  3.8377  4.3713  0.2931  4.7118  4.2207  4.0629  4.0639  4.1105  4.1351
 102  0.840473  3.8396  4.3598  0.3145  4.6542  4.1630  4.0110  4.0152  4.0636  4.0885
 103  0.844464  3.8416  4.3483  0.3356  4.5969  4.1057  3.9593  3.9667  4.0168  4.0420
 104  0.848331  3.8434  4.3367  0.3567  4.5402  4.0487  3.9080  3.9186  3.9703  3.9958
 105  0.852074  3.8452  4.3250  0.3775  4.4841  3.9923  3.8571  3.8709  3.9241  3.9499
 106  0.855693  3.8470  4.3134  0.3981  4.4287  3.9365  3.8066  3.8236  3.8783  3.9044
 107  0.859199  3.8487  4.3016  0.4186  4.3737  3.8811  3.7566  3.7766  3.8327  3.8590
 108  0.862602  3.8504  4.2898  0.4388  4.3194  3.8263  3.7069  3.7300  3.7875  3.8140
 109  0.865913  3.8520  4.2779  0.4589  4.2656  3.7720  3.6577  3.6838  3.7426  3.7693
 110  0.869138  3.8536  4.2659  0.4788  4.2125  3.7184  3.6089  3.6379  3.6978  3.7247
 111  0.872271  3.8551  4.2538  0.4984  4.1600  3.6653  3.5606  3.5925  3.6535  3.6806
 112  0.873158  3.8556  4.2504  0.5041  4.1448  3.6500  3.5467  3.5793  3.6408  3.6679
 113  0.874041  3.8560  4.2471  0.5098  4.1294  3.6344  3.5326  3.5662  3.6280  3.6551
 114  0.874923  3.8565  4.2437  0.5156  4.1140  3.6189  3.5185  3.5530  3.6152  3.6423
 115  0.875800  3.8570  4.2404  0.5214  4.0984  3.6029  3.5043  3.5398  3.6023  3.6295
 116  0.876674  3.8575  4.2371  0.5272  4.0826  3.5871  3.4900  3.5265  3.5894  3.6166
