#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2480 1.8352E-03 9.3416E-04  -1.25   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE= 6.900 EEPS=270
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  10  0.109630  3.5240  5.3226 -2.7954 16.3659 14.1541 12.6537 11.5939 11.1908 11.0779
  11  0.122505  3.5284  5.2663 -2.6735 15.9677 13.7751 12.2854 11.2834 10.8922 10.7798
  12  0.138650  3.5335  5.2089 -2.5421 15.5317 13.3642 11.8881 10.9482 10.5700 10.4584
  13  0.160995  3.5408  5.1563 -2.3956 15.0286 12.8917 11.4345 10.5722 10.2120 10.1021
  14  0.187062  3.5491  5.1156 -2.2565 14.5350 12.4317 10.9980 10.2133  9.8726  9.7659
  15  0.209084  3.5549  5.0853 -2.1542 14.1801 12.1025 10.6871  9.9508  9.6230  9.5188
  16  0.227505  3.5589  5.0613 -2.0774 13.9205 11.8614 10.4592  9.7545  9.4353  9.3329
  17  0.244193  3.5621  5.0415 -2.0140 13.7095 11.6654 10.2741  9.5931  9.2805  9.1795
  18  0.260674  3.5648  5.0244 -1.9576 13.5229 11.4912 10.1097  9.4490  9.1423  9.0428
  19  0.276681  3.5672  5.0097 -1.9072 13.3578 11.3370  9.9641  9.3207  9.0193  8.9208
  20  0.290137  3.5692  4.9972 -1.8664 13.2256 11.2130  9.8470  9.2172  8.9197  8.8223
  21  0.300128  3.5706  4.9874 -1.8363 13.1288 11.1217  9.7609  9.1406  8.8462  8.7494
  22  0.307572  3.5716  4.9797 -1.8141 13.0577 11.0547  9.6977  9.0841  8.7918  8.6956
  23  0.313322  3.5724  4.9740 -1.7973 13.0043 11.0044  9.6501  9.0416  8.7507  8.6549
  24  0.317846  3.5729  4.9693 -1.7841 12.9626 10.9651  9.6131  9.0083  8.7187  8.6231
  25  0.321715  3.5734  4.9655 -1.7731 12.9273 10.9319  9.5819  8.9804  8.6918  8.5964
  26  0.325432  3.5739  4.9621 -1.7628 12.8939 10.9004  9.5522  8.9540  8.6665  8.5715
  27  0.329594  3.5745  4.9587 -1.7515 12.8578 10.8664  9.5201  8.9257  8.6394  8.5445
  28  0.334330  3.5750  4.9555 -1.7396 12.8187 10.8302  9.4860  8.8955  8.6104  8.5158
  29  0.343078  3.5764  4.9480 -1.7155 12.7381 10.7558  9.4157  8.8347  8.5524  8.4583
  30  0.373907  3.5828  4.9163 -1.6225 12.4275 10.4569  9.1330  8.5974  8.3304  8.2397
  31  0.395459  3.5871  4.8936 -1.5581 12.2025 10.2516  8.9481  8.4338  8.1750  8.0865
  32  0.424740  3.5936  4.8582 -1.4642 11.8624  9.9477  8.6823  8.1953  7.9480  7.8627
  33  0.437417  3.5973  4.8408 -1.4193 11.6982  9.7977  8.5509  8.0809  7.8407  7.7572
  34  0.449587  3.6013  4.8246 -1.3751 11.5345  9.6477  8.4206  7.9683  7.7356  7.6540
  35  0.462667  3.6061  4.8075 -1.3266 11.3510  9.4807  8.2782  7.8447  7.6204  7.5410
  36  0.476065  3.6115  4.7907 -1.2757 11.1540  9.3017  8.1295  7.7149  7.4997  7.4228
  37  0.488533  3.6171  4.7760 -1.2272 10.9617  9.1271  7.9883  7.5915  7.3853  7.3110
  38  0.499521  3.6225  4.7641 -1.1840 10.7843  8.9659  7.8616  7.4815  7.2840  7.2123
  39  0.509038  3.6276  4.7547 -1.1461 10.6243  8.8214  7.7507  7.3855  7.1960  7.1267
  40  0.517717  3.6325  4.7471 -1.1114 10.4720  8.6856  7.6483  7.2973  7.1155  7.0485
  41  0.526455  3.6378  4.7403 -1.0762 10.3135  8.5455  7.5439  7.2079  7.0345  6.9699
  42  0.536183  3.6440  4.7338 -1.0371 10.1317  8.3881  7.4274  7.1088  6.9447  6.8830
  43  0.547340  3.6513  4.7274 -0.9923  9.9137  8.2053  7.2938  6.9951  6.8421  6.7838
  44  0.559816  3.6599  4.7211 -0.9423  9.6524  7.9997  7.1448  6.8677  6.7271  6.6731
  45  0.573350  3.6692  4.7150 -0.8884  9.3584  7.7811  6.9859  6.7304  6.6027  6.5538
  46  0.587351  3.6787  4.7085 -0.8336  9.0550  7.5652  6.8266  6.5907  6.4756  6.4319
  47  0.601484  3.6880  4.7017 -0.7790  8.7535  7.3589  6.6714  6.4529  6.3497  6.3112
  48  0.615500  3.6970  4.6942 -0.7256  8.4585  7.1645  6.5231  6.3202  6.2280  6.1946
  49  0.629274  3.7056  4.6864 -0.6737  8.1848  6.9829  6.3819  6.1933  6.1114  6.0829
  50  0.642557  3.7137  4.6782 -0.6242  7.9481  6.8168  6.2490  6.0736  6.0011  5.9770
  51  0.655143  3.7210  4.6697 -0.5780  7.7396  6.6663  6.1265  5.9629  5.8989  5.8785
  52  0.660766  3.7243  4.6656 -0.5574  7.6491  6.6008  6.0730  5.9142  5.8539  5.8351
  53  0.666325  3.7273  4.6616 -0.5371  7.5587  6.5370  6.0207  5.8667  5.8098  5.7927
  54  0.671815  3.7304  4.6574 -0.5173  7.4705  6.4748  5.9697  5.8203  5.7668  5.7512
  55  0.677237  3.7333  4.6530 -0.4978  7.3847  6.4142  5.9199  5.7749  5.7246  5.7105
  56  0.682598  3.7361  4.6485 -0.4784  7.3016  6.3551  5.8713  5.7303  5.6831  5.6705
  57  0.687899  3.7388  4.6441 -0.4595  7.2207  6.2974  5.8235  5.6867  5.6423  5.6312
  58  0.693145  3.7416  4.6394 -0.4407  7.1424  6.2409  5.7768  5.6438  5.6022  5.5924
  59  0.698345  3.7442  4.6345 -0.4222  7.0665  6.1854  5.7306  5.6014  5.5626  5.5540
  60  0.703513  3.7468  4.6296 -0.4037  6.9923  6.1308  5.6850  5.5595  5.5234  5.5160
  61  0.708645  3.7493  4.6245 -0.3855  6.9201  6.0769  5.6400  5.5181  5.4845  5.4783
  62  0.713738  3.7517  4.6192 -0.3674  6.8493  6.0240  5.5954  5.4769  5.4458  5.4408
  63  0.718794  3.7542  4.6137 -0.3493  6.7802  5.9716  5.5512  5.4361  5.4074  5.4034
  64  0.723802  3.7564  4.6080 -0.3314  6.7127  5.9201  5.5075  5.3956  5.3691  5.3663
  65  0.728761  3.7587  4.6021 -0.3136  6.6472  5.8694  5.4642  5.3554  5.3311  5.3293
  66  0.733668  3.7608  4.5960 -0.2960  6.5831  5.8195  5.4214  5.3156  5.2934  5.2926
  67  0.738508  3.7628  4.5899 -0.2787  6.5205  5.7704  5.3793  5.2764  5.2562  5.2564
  68  0.743290  3.7649  4.5837 -0.2615  6.4594  5.7223  5.3379  5.2377  5.2194  5.2205
  69  0.748015  3.7669  4.5774 -0.2446  6.3996  5.6748  5.2970  5.1997  5.1832  5.1851
  70  0.752682  3.7688  4.5712 -0.2278  6.3412  5.6282  5.2568  5.1622  5.1475  5.1504
  71  0.757305  3.7707  4.5649 -0.2113  6.2839  5.5823  5.2173  5.1253  5.1123  5.1160
  72  0.761882  3.7726  4.5587 -0.1951  6.2276  5.5372  5.1784  5.0891  5.0777  5.0823
  73  0.766413  3.7744  4.5525 -0.1791  6.1722  5.4927  5.1403  5.0534  5.0439  5.0491
  74  0.770907  3.7762  4.5464 -0.1632  6.1182  5.4489  5.1026  5.0182  5.0103  5.0164
  75  0.775369  3.7780  4.5404 -0.1475  6.0651  5.4057  5.0654  4.9835  4.9772  4.9840
  76  0.779782  3.7797  4.5343 -0.1322  6.0133  5.3632  5.0287  4.9493  4.9445  4.9521
  77  0.784150  3.7814  4.5283 -0.1169  5.9625  5.3214  4.9925  4.9155  4.9122  4.9205
  78  0.788472  3.7831  4.5222 -0.1019  5.9129  5.2801  4.9568  4.8821  4.8803  4.8893
  79  0.792734  3.7847  4.5162 -0.0871  5.8644  5.2395  4.9215  4.8492  4.8487  4.8584
  80  0.796923  3.7862  4.5102 -0.0725  5.8169  5.1995  4.8868  4.8168  4.8177  4.8279
  81  0.801036  3.7878  4.5042 -0.0581  5.7709  5.1602  4.8524  4.7846  4.7868  4.7977
  82  0.806040  3.7896  4.4966 -0.0404  5.7148  5.1121  4.8104  4.7452  4.7491  4.7608
  83  0.810952  3.7914  4.4890 -0.0230  5.6597  5.0645  4.7687  4.7063  4.7117  4.7240
  84  0.815763  3.7932  4.4812 -0.0057  5.6056  5.0174  4.7274  4.6676  4.6746  4.6876
  85  0.820465  3.7948  4.4734  0.0114  5.5525  4.9709  4.6866  4.6293  4.6377  4.6513
  86  0.825051  3.7964  4.4655  0.0284  5.5004  4.9251  4.6463  4.5914  4.6012  4.6155
  87  0.829525  3.7981  4.4575  0.0451  5.4491  4.8799  4.6063  4.5538  4.5650  4.5799
  88  0.833892  3.7997  4.4496  0.0616  5.3986  4.8352  4.5667  4.5166  4.5291  4.5446
  89  0.838168  3.8013  4.4415  0.0780  5.3490  4.7911  4.5274  4.4796  4.4933  4.5093
  90  0.842350  3.8027  4.4334  0.0941  5.3002  4.7475  4.4885  4.4429  4.4577  4.4744
  91  0.846443  3.8042  4.4253  0.1103  5.2517  4.7044  4.4499  4.4065  4.4225  4.4397
  92  0.850459  3.8056  4.4171  0.1262  5.2039  4.6616  4.4118  4.3704  4.3876  4.4053
  93  0.854398  3.8069  4.4089  0.1420  5.1566  4.6193  4.3739  4.3346  4.3527  4.3711
  94  0.858258  3.8083  4.4005  0.1577  5.1100  4.5775  4.3364  4.2990  4.3181  4.3371
  95  0.862042  3.8096  4.3921  0.1731  5.0641  4.5362  4.2992  4.2637  4.2838  4.3033
  96  0.865751  3.8108  4.3836  0.1884  5.0189  4.4952  4.2623  4.2287  4.2497  4.2697
  97  0.869379  3.8120  4.3751  0.2036  4.9745  4.4549  4.2258  4.1940  4.2159  4.2363
  98  0.872925  3.8131  4.3664  0.2187  4.9308  4.4151  4.1897  4.1596  4.1823  4.2032
  99  0.876390  3.8142  4.3576  0.2334  4.8880  4.3759  4.1541  4.1256  4.1490  4.1703
 100  0.879782  3.8152  4.3488  0.2479  4.8460  4.3373  4.1188  4.0920  4.1161  4.1378
 101  0.883109  3.8163  4.3401  0.2623  4.8047  4.2992  4.0840  4.0587  4.0835  4.1056
 102  0.886378  3.8172  4.3313  0.2765  4.7642  4.2618  4.0496  4.0257  4.0511  4.0736
 103  0.889589  3.8181  4.3225  0.2905  4.7242  4.2248  4.0157  3.9932  4.0192  4.0420
 104  0.892745  3.8189  4.3137  0.3043  4.6852  4.1884  3.9820  3.9609  3.9875  4.0106
 105  0.895851  3.8198  4.3048  0.3179  4.6467  4.1524  3.9488  3.9290  3.9561  3.9796
 106  0.898914  3.8206  4.2959  0.3314  4.6089  4.1169  3.9161  3.8975  3.9251  3.9490
 107  0.901943  3.8213  4.2871  0.3447  4.5716  4.0819  3.8836  3.8662  3.8943  3.9183
 108  0.904929  3.8220  4.2782  0.3579  4.5350  4.0474  3.8514  3.8352  3.8637  3.8881
 109  0.907869  3.8227  4.2693  0.3709  4.4989  4.0133  3.8196  3.8045  3.8334  3.8580
 110  0.910735  3.8233  4.2603  0.3837  4.4633  3.9795  3.7881  3.7740  3.8032  3.8282
 111  0.913512  3.8240  4.2515  0.3965  4.4281  3.9461  3.7569  3.7440  3.7735  3.7987
 112  0.914723  3.8243  4.2475  0.4021  4.4125  3.9312  3.7430  3.7306  3.7603  3.7855
 113  0.915935  3.8246  4.2436  0.4079  4.3966  3.9161  3.7290  3.7170  3.7469  3.7723
 114  0.917152  3.8249  4.2395  0.4137  4.3806  3.9009  3.7148  3.7033  3.7333  3.7589
 115  0.918369  3.8252  4.2354  0.4196  4.3644  3.8855  3.7004  3.6894  3.7196  3.7452
 116  0.919587  3.8254  4.2311  0.4255  4.3482  3.8699  3.6859  3.6753  3.7056  3.7313
 117  0.920805  3.8257  4.2268  0.4315  4.3318  3.8543  3.6711  3.6610  3.6915  3.7173
 118  0.922022  3.8260  4.2223  0.4375  4.3153  3.8384  3.6561  3.6465  3.6771  3.7031
 119  0.923237  3.8262  4.2176  0.4437  4.2987  3.8224  3.6410  3.6318  3.6625  3.6886
 120  0.924453  3.8264  4.2128  0.4500  4.2821  3.8063  3.6257  3.6169  3.6476  3.6738
 121  0.925666  3.8266  4.2079  0.4562  4.2653  3.7900  3.6103  3.6018  3.6327  3.6589
 122  0.926879  3.8268  4.2030  0.4624  4.2484  3.7736  3.5946  3.5865  3.6174  3.6438
 123  0.928091  3.8270  4.1978  0.4689  4.2314  3.7571  3.5788  3.5709  3.6020  3.6283
 124  0.929295  3.8272  4.1926  0.4753  4.2143  3.7404  3.5626  3.5553  3.5863  3.6128
 125  0.930498  3.8273  4.1872  0.4819  4.1970  3.7235  3.5465  3.5394  3.5705  3.5970
 126  0.931699  3.8274  4.1818  0.4885  4.1797  3.7066  3.5301  3.5233  3.5544  3.5810
 127  0.932898  3.8275  4.1762  0.4951  4.1624  3.6895  3.5136  3.5070  3.5381  3.5649
 128  0.934092  3.8277  4.1705  0.5017  4.1450  3.6723  3.4970  3.4906  3.5218  3.5484
 129  0.935283  3.8277  4.1646  0.5085  4.1276  3.6550  3.4801  3.4739  3.5051  3.5318
 130  0.936469  3.8278  4.1586  0.5153  4.1100  3.6377  3.4631  3.4571  3.4882  3.5150
 131  0.937649  3.8278  4.1524  0.5221  4.0924  3.6202  3.4459  3.4401  3.4711  3.4980
 132  0.938821  3.8278  4.1461  0.5291  4.0749  3.6026  3.4286  3.4228  3.4538  3.4807
 133  0.939986  3.8278  4.1394  0.5360  4.0574  3.5850  3.4110  3.4054  3.4362  3.4630
 134  0.941141  3.8277  4.1327  0.5430  4.0399  3.5673  3.3933  3.3876  3.4184  3.4451
 135  0.942290  3.8276  4.1257  0.5501  4.0225  3.5496  3.3755  3.3696  3.4003  3.4270
 136  0.943427  3.8275  4.1185  0.5572  4.0051  3.5318  3.3575  3.3515  3.3820  3.4086
 137  0.944556  3.8273  4.1112  0.5643  3.9877  3.5139  3.3392  3.3331  3.3634  3.3900
 138  0.945675  3.8271  4.1037  0.5716  3.9703  3.4960  3.3208  3.3145  3.3446  3.3712
 139  0.946784  3.8268  4.0959  0.5788  3.9531  3.4780  3.3024  3.2957  3.3255  3.3520
 140  0.947883  3.8265  4.0879  0.5861  3.9359  3.4601  3.2837  3.2767  3.3063  3.3326
 141  0.948968  3.8262  4.0797  0.5934  3.9188  3.4422  3.2649  3.2574  3.2866  3.3129
 142  0.950043  3.8258  4.0712  0.6008  3.9019  3.4242  3.2458  3.2379  3.2667  3.2930
 143  0.951104  3.8253  4.0625  0.6083  3.8850  3.4062  3.2268  3.2181  3.2467  3.2726
 144  0.952150  3.8248  4.0535  0.6157  3.8685  3.3883  3.2075  3.1981  3.2263  3.2520
 145  0.953185  3.8242  4.0441  0.6233  3.8520  3.3704  3.1880  3.1779  3.2056  3.2311
 146  0.954203  3.8236  4.0346  0.6308  3.8358  3.3526  3.1684  3.1575  3.1847  3.2098
 147  0.955207  3.8229  4.0246  0.6383  3.8199  3.3347  3.1486  3.1367  3.1634  3.1883
 148  0.956196  3.8221  4.0144  0.6458  3.8044  3.3171  3.1287  3.1158  3.1417  3.1664
 149  0.957169  3.8212  4.0037  0.6534  3.7891  3.2996  3.1087  3.0945  3.1198  3.1442
 150  0.958125  3.8202  3.9927  0.6610  3.7743  3.2822  3.0886  3.0730  3.0976  3.1215
 151  0.959066  3.8191  3.9812  0.6687  3.7600  3.2649  3.0683  3.0512  3.0750  3.0985
 152  0.959989  3.8179  3.9693  0.6763  3.7463  3.2479  3.0479  3.0291  3.0521  3.0751
 153  0.960897  3.8167  3.9568  0.6839  3.7331  3.2311  3.0275  3.0068  3.0288  3.0513
 154  0.961787  3.8152  3.9439  0.6915  3.7206  3.2147  3.0069  2.9842  3.0051  3.0271
 155  0.962662  3.8137  3.9304  0.6992  3.7089  3.1985  2.9863  2.9613  2.9810  3.0023
 156  0.963522  3.8119  3.9163  0.7067  3.6983  3.1828  2.9656  2.9381  2.9565  2.9770
 157  0.964365  3.8099  3.9013  0.7142  3.6892  3.1679  2.9448  2.9145  2.9313  2.9511
 158  0.965193  3.8077  3.8852  0.7217  3.6820  3.1538  2.9240  2.8904  2.9054  2.9242
 159  0.966006  3.8051  3.8677  0.7289  3.6771  3.1412  2.9034  2.8657  2.8788  2.8964
 160  0.966816  3.8021  3.8492  0.7361  3.6740  3.1297  2.8829  2.8408  2.8515  2.8681
 161  0.967613  3.7984  3.8282  0.7429  3.6762  3.1212  2.8630  2.8154  2.8231  2.8382
 162  0.968167  3.7950  3.8101  0.7473  3.6843  3.1182  2.8493  2.7965  2.8013  2.8150
 163  0.968730  3.7916  3.7924  0.7513  3.6966  3.1166  2.8364  2.7785  2.7803  2.7924
 164  0.969300  3.7880  3.7750  0.7548  3.7119  3.1165  2.8247  2.7616  2.7604  2.7710
 165  0.969875  3.7844  3.7583  0.7575  3.7295  3.1183  2.8147  2.7465  2.7422  2.7511
 166  0.970440  3.7805  3.7412  0.7594  3.7515  3.1232  2.8072  2.7332  2.7256  2.7328
 167  0.970990  3.7764  3.7235  0.7605  3.7777  3.1312  2.8017  2.7217  2.7103  2.7156
 168  0.971530  3.7718  3.7047  0.7611  3.8093  3.1423  2.7975  2.7105  2.6949  2.6983
 169  0.972072  3.7667  3.6839  0.7619  3.8457  3.1549  2.7931  2.6985  2.6783  2.6794
 170  0.972619  3.7615  3.6618  0.7636  3.8830  3.1663  2.7868  2.6843  2.6591  2.6579
 171  0.973157  3.7569  3.6408  0.7666  3.9132  3.1727  2.7777  2.6684  2.6388  2.6355
 172  0.973653  3.7530  3.6208  0.7706  3.9369  3.1753  2.7666  2.6511  2.6177  2.6126
 173  0.974113  3.7493  3.6019  0.7755  3.9550  3.1745  2.7537  2.6328  2.5959  2.5890
 174  0.974536  3.7462  3.5837  0.7814  3.9672  3.1698  2.7384  2.6128  2.5727  2.5644
 175  0.974917  3.7437  3.5671  0.7882  3.9728  3.1611  2.7211  2.5917  2.5490  2.5396
 176  0.975262  3.7418  3.5516  0.7959  3.9730  3.1493  2.7023  2.5698  2.5251  2.5146
 177  0.975580  3.7400  3.5371  0.8039  3.9685  3.1350  2.6823  2.5474  2.5008  2.4895
 178  0.975878  3.7388  3.5234  0.8124  3.9603  3.1186  2.6614  2.5244  2.4766  2.4646
 179  0.976155  3.7376  3.5101  0.8211  3.9498  3.1009  2.6397  2.5011  2.4520  2.4394
 180  0.976412  3.7367  3.4976  0.8301  3.9366  3.0819  2.6177  2.4778  2.4277  2.4146
 181  0.976656  3.7358  3.4851  0.8390  3.9229  3.0628  2.5957  2.4544  2.4034  2.3899
 182  0.977016  3.7346  3.4668  0.8527  3.9000  3.0330  2.5619  2.4189  2.3665  2.3524
 183  0.977373  3.7335  3.4484  0.8669  3.8749  3.0015  2.5268  2.3820  2.3285  2.3138
 184  0.977727  3.7325  3.4300  0.8816  3.8477  2.9686  2.4905  2.3443  2.2897  2.2745
 185  0.978079  3.7316  3.4115  0.8967  3.8185  2.9344  2.4533  2.3057  2.2501  2.2344
 186  0.978429  3.7307  3.3930  0.9120  3.7885  2.8997  2.4157  2.2667  2.2102  2.1941
 187  0.978778  3.7300  3.3745  0.9275  3.7574  2.8640  2.3774  2.2271  2.1698  2.1533
 188  0.979126  3.7293  3.3561  0.9432  3.7250  2.8277  2.3387  2.1873  2.1291  2.1122
 189  0.979474  3.7286  3.3378  0.9590  3.6918  2.7908  2.2996  2.1471  2.0881  2.0708
 190  0.979820  3.7280  3.3194  0.9751  3.6578  2.7532  2.2599  2.1064  2.0466  2.0291
 191  0.980165  3.7274  3.3008  0.9912  3.6232  2.7153  2.2198  2.0653  2.0048  1.9870
 192  0.980509  3.7268  3.2823  1.0076  3.5878  2.6769  2.1794  2.0239  1.9627  1.9446
 193  0.980853  3.7262  3.2637  1.0241  3.5520  2.6380  2.1386  1.9822  1.9203  1.9020
 194  0.981194  3.7257  3.2450  1.0408  3.5153  2.5986  2.0973  1.9400  1.8775  1.8588
 195  0.981534  3.7251  3.2260  1.0578  3.4777  2.5583  2.0552  1.8971  1.8337  1.8148
 196  0.981868  3.7246  3.2064  1.0754  3.4390  2.5168  2.0118  1.8526  1.7887  1.7695
 197  0.982191  3.7240  3.1856  1.0940  3.3977  2.4729  1.9659  1.8058  1.7412  1.7217
