#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2454 2.2483E-04 1.1444E-04  -2.25   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE= 7.500 EEPS=269
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  10  0.101028  3.5381  5.3920 -2.8436 16.5277 14.0055 12.4131 11.6240 11.3061 11.2099
  11  0.110543  3.5461  5.3471 -2.7280 16.0703 13.6203 12.0600 11.3429 11.0354 10.9382
  12  0.120822  3.5542  5.3018 -2.6118 15.6047 13.2346 11.7119 11.0578 10.7605 10.6633
  13  0.133297  3.5628  5.2551 -2.4879 15.1074 12.8255 11.3489 10.7507 10.4641 10.3683
  14  0.149005  3.5717  5.2102 -2.3591 14.5935 12.4014 10.9799 10.4286 10.1536 10.0600
  15  0.167034  3.5798  5.1730 -2.2404 14.1170 12.0144 10.6477 10.1308  9.8663  9.7750
  16  0.183863  3.5858  5.1443 -2.1458 13.7437 11.7113 10.3885  9.8937  9.6369  9.5477
  17  0.198654  3.5902  5.1209 -2.0711 13.4572 11.4761 10.1862  9.7061  9.4550  9.3676
  18  0.212765  3.5938  5.1001 -2.0059 13.2119 11.2733 10.0111  9.5423  9.2960  9.2101
  19  0.227395  3.5972  5.0805 -1.9441 12.9837 11.0831  9.8461  9.3871  9.1452  9.0607
  20  0.242869  3.6003  5.0620 -1.8842 12.7646 10.8998  9.6867  9.2366  8.9990  8.9159
  21  0.260934  3.6037  5.0431 -1.8208 12.5334 10.7060  9.5182  9.0772  8.8441  8.7625
  22  0.281686  3.6072  5.0232 -1.7536 12.2913 10.5014  9.3397  8.9079  8.6795  8.5996
  23  0.298155  3.6097  5.0101 -1.7053 12.1187 10.3549  9.2118  8.7864  8.5616  8.4829
  24  0.307978  3.6111  5.0033 -1.6788 12.0238 10.2741  9.1414  8.7195  8.4967  8.4187
  25  0.314687  3.6121  4.9990 -1.6616 11.9621 10.2215  9.0954  8.6759  8.4543  8.3768
  26  0.319481  3.6127  4.9957 -1.6491 11.9178 10.1838  9.0623  8.6444  8.4238  8.3466
  27  0.323264  3.6133  4.9929 -1.6391 11.8822 10.1533  9.0356  8.6191  8.3992  8.3223
  28  0.326933  3.6138  4.9902 -1.6294 11.8481 10.1241  9.0102  8.5949  8.3757  8.2991
  29  0.331329  3.6144  4.9874 -1.6184 11.8086 10.0904  8.9808  8.5670  8.3487  8.2724
  30  0.337513  3.6152  4.9843 -1.6040 11.7564 10.0460  8.9421  8.5305  8.3134  8.2375
  31  0.346311  3.6164  4.9790 -1.5827 11.6800  9.9807  8.8854  8.4767  8.2612  8.1860
  32  0.359286  3.6183  4.9695 -1.5494 11.5588  9.8777  8.7961  8.3923  8.1797  8.1055
  33  0.381789  3.6225  4.9499 -1.4867 11.3214  9.6781  8.6264  8.2332  8.0267  7.9547
  34  0.403480  3.6275  4.9277 -1.4207 11.0670  9.4634  8.4459  8.0651  7.8659  7.7966
  35  0.424271  3.6333  4.9044 -1.3528 10.8029  9.2392  8.2587  7.8923  7.7015  7.6353
  36  0.445209  3.6395  4.8810 -1.2832 10.5260  9.0077  8.0661  7.7150  7.5336  7.4709
  37  0.463212  3.6458  4.8605 -1.2203 10.2645  8.7939  7.8904  7.5547  7.3827  7.3237
  38  0.477341  3.6515  4.8442 -1.1680 10.0389  8.6136  7.7437  7.4217  7.2582  7.2024
  39  0.489680  3.6570  4.8304 -1.1209  9.8305  8.4502  7.6118  7.3027  7.1472  7.0945
  40  0.500259  3.6621  4.8193 -1.0803  9.6472  8.3085  7.4980  7.2003  7.0521  7.0022
  41  0.509171  3.6666  4.8105 -1.0460  9.4890  8.1876  7.4015  7.1140  6.9722  6.9248
  42  0.516848  3.6707  4.8033 -1.0158  9.3470  8.0806  7.3167  7.0385  6.9025  6.8574
  43  0.524178  3.6748  4.7967 -0.9865  9.2079  7.9770  7.2347  6.9656  6.8356  6.7928
  44  0.531836  3.6793  4.7901 -0.9557  9.0611  7.8689  7.1493  6.8895  6.7656  6.7253
  45  0.540608  3.6845  4.7829 -0.9207  8.8947  7.7476  7.0527  6.8033  6.6863  6.6488
  46  0.551126  3.6906  4.7743 -0.8792  8.6998  7.6057  6.9391  6.7018  6.5927  6.5586
  47  0.563041  3.6978  4.7649 -0.8320  8.4822  7.4466  6.8116  6.5878  6.4876  6.4574
  48  0.575473  3.7053  4.7552 -0.7826  8.2580  7.2822  6.6798  6.4702  6.3797  6.3535
  49  0.587858  3.7128  4.7455 -0.7335  8.0402  7.1225  6.5512  6.3554  6.2740  6.2517
  50  0.599837  3.7199  4.7354 -0.6866  7.8413  6.9744  6.4304  6.2465  6.1732  6.1545
  51  0.611299  3.7265  4.7254 -0.6420  7.6595  6.8366  6.3172  6.1441  6.0782  6.0627
  52  0.616693  3.7295  4.7205 -0.6210  7.5760  6.7726  6.2645  6.0964  6.0339  6.0199
  53  0.622051  3.7325  4.7156 -0.6003  7.4946  6.7096  6.2125  6.0492  5.9900  5.9775
  54  0.627375  3.7355  4.7106 -0.5796  7.4151  6.6477  6.1612  6.0027  5.9468  5.9356
  55  0.632659  3.7384  4.7055 -0.5592  7.3375  6.5866  6.1105  5.9568  5.9040  5.8942
  56  0.637902  3.7413  4.7004 -0.5390  7.2615  6.5262  6.0606  5.9115  5.8619  5.8535
  57  0.643109  3.7442  4.6952 -0.5190  7.1872  6.4666  6.0112  5.8668  5.8203  5.8131
