#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2454 2.2483E-04 1.1444E-04  -2.25   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE=11.900 EEPS=266
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  13  0.109787  3.5456  5.3485 -2.7344 16.0973 13.6425 12.0800 11.3587 11.0505 10.9533
  14  0.120322  3.5539  5.3017 -2.6143 15.6151 13.2431 11.7193 11.0640 10.7664 10.6693
  15  0.132311  3.5625  5.2556 -2.4931 15.1277 12.8424 11.3638 10.7636 10.4767 10.3806
  16  0.145371  3.5702  5.2151 -2.3806 14.6785 12.4718 11.0409 10.4825 10.2055 10.1114
  17  0.158468  3.5767  5.1831 -2.2856 14.2985 12.1619 10.7740 10.2445  9.9758  9.8836
  18  0.170784  3.5817  5.1578 -2.2076 13.9888 11.9107 10.5587 10.0491  9.7869  9.6963
  19  0.182557  3.5858  5.1361 -2.1405 13.7272 11.6972 10.3755  9.8808  9.6239  9.5348
  20  0.194347  3.5894  5.1162 -2.0790 13.4921 11.5039 10.2090  9.7264  9.4742  9.3865
  21  0.207159  3.5928  5.0965 -2.0178 13.2619 11.3137 10.0446  9.5729  9.3251  9.2387
  22  0.221693  3.5963  5.0766 -1.9547 13.0277 11.1189  9.8758  9.4143  9.1711  9.0862
  23  0.238657  3.5998  5.0563 -1.8882 12.7839 10.9150  9.6986  9.2471  9.0087  8.9253
  24  0.259038  3.6036  5.0357 -1.8167 12.5224 10.6959  9.5082  9.0671  8.8339  8.7522
  25  0.283818  3.6078  5.0142 -1.7387 12.2408 10.4579  9.3010  8.8706  8.6431  8.5635
  26  0.301084  3.6105  5.0023 -1.6906 12.0672 10.3108  9.1730  8.7493  8.5254  8.4472
  27  0.310535  3.6117  4.9969 -1.6664 11.9800 10.2368  9.1087  8.6883  8.4663  8.3887
  28  0.316759  3.6126  4.9934 -1.6510 11.9243 10.1896  9.0675  8.6493  8.4285  8.3513
  29  0.321180  3.6132  4.9908 -1.6398 11.8841 10.1553  9.0378  8.6211  8.4013  8.3243
  30  0.324914  3.6138  4.9888 -1.6306 11.8504 10.1268  9.0131  8.5979  8.3787  8.3021
  31  0.328757  3.6143  4.9865 -1.6210 11.8154 10.0971  8.9873  8.5734  8.3552  8.2788
  32  0.333196  3.6149  4.9837 -1.6099 11.7755 10.0630  8.9575  8.5453  8.3279  8.2519
  33  0.339417  3.6158  4.9802 -1.5950 11.7225 10.0176  8.9180  8.5078  8.2916  8.2161
  34  0.346681  3.6168  4.9752 -1.5770 11.6582  9.9625  8.8697  8.4620  8.2472  8.1722
  35  0.355011  3.6180  4.9690 -1.5556 11.5812  9.8968  8.8126  8.4079  8.1949  8.1207
  36  0.363316  3.6193  4.9619 -1.5330 11.4990  9.8268  8.7520  8.3507  8.1396  8.0661
  37  0.373594  3.6212  4.9519 -1.5035 11.3893  9.7342  8.6725  8.2758  8.0675  7.9949
  38  0.386584  3.6240  4.9381 -1.4636 11.2363  9.6060  8.5641  8.1745  7.9702  7.8991
  39  0.400238  3.6274  4.9224 -1.4192 11.0647  9.4615  8.4429  8.0617  7.8624  7.7931
  40  0.414064  3.6312  4.9049 -1.3717 10.8809  9.3052  8.3123  7.9408  7.7471  7.6798
  41  0.428649  3.6357  4.8866 -1.3208 10.6818  9.1362  8.1714  7.8110  7.6238  7.5591
  42  0.443744  3.6406  4.8685 -1.2679 10.4691  8.9589  8.0246  7.6764  7.4967  7.4346
  43  0.458511  3.6460  4.8512 -1.2146 10.2461  8.7771  7.8755  7.5406  7.3690  7.3100
  44  0.470222  3.6509  4.8369 -1.1699 10.0541  8.6232  7.7503  7.4270  7.2626  7.2064
  45  0.480947  3.6558  4.8238 -1.1274  9.8670  8.4760  7.6312  7.3193  7.1620  7.1085
  46  0.490939  3.6607  4.8120 -1.0870  9.6862  8.3358  7.5183  7.2175  7.0673  7.0166
  47  0.500066  3.6653  4.8017 -1.0500  9.5176  8.2063  7.4144  7.1244  6.9809  6.9327
  48  0.508238  3.6698  4.7929 -1.0164  9.3625  8.0887  7.3206  7.0405  6.9032  6.8576
  49  0.515760  3.6741  4.7852 -0.9850  9.2146  7.9781  7.2328  6.9622  6.8311  6.7879
  50  0.522977  3.6784  4.7780 -0.9544  9.0687  7.8704  7.1472  6.8860  6.7610  6.7201
  51  0.530324  3.6831  4.7709 -0.9227  8.9190  7.7610  7.0601  6.8080  6.6892  6.6509
  52  0.534535  3.6858  4.7668 -0.9046  8.8333  7.6987  7.0103  6.7634  6.6481  6.6113
  53  0.538821  3.6885  4.7627 -0.8861  8.7466  7.6356  6.9598  6.7182  6.6063  6.5710
  54  0.543209  3.6912  4.7585 -0.8671  8.6586  7.5715  6.9082  6.6721  6.5638  6.5300
  55  0.547720  3.6942  4.7542 -0.8477  8.5695  7.5062  6.8556  6.6250  6.5204  6.4881
  56  0.552347  3.6971  4.7496 -0.8277  8.4792  7.4398  6.8020  6.5770  6.4761  6.4455
  57  0.557038  3.7001  4.7450 -0.8075  8.3884  7.3726  6.7479  6.5285  6.4313  6.4023
  58  0.561744  3.7031  4.7404 -0.7872  8.2974  7.3054  6.6938  6.4800  6.3866  6.3592
  59  0.566441  3.7061  4.7358 -0.7667  8.2061  7.2383  6.6398  6.4318  6.3423  6.3164
  60  0.571118  3.7091  4.7311 -0.7464  8.1162  7.1721  6.5863  6.3839  6.2982  6.2740
  61  0.575759  3.7122  4.7264 -0.7261  8.0281  7.1070  6.5335  6.3366  6.2545  6.2318
  62  0.580353  3.7151  4.7217 -0.7061  7.9424  7.0434  6.4817  6.2899  6.2111  6.1901
  63  0.584897  3.7181  4.7169 -0.6862  7.8592  6.9811  6.4307  6.2438  6.1684  6.1488
  64  0.589376  3.7209  4.7121 -0.6667  7.7785  6.9203  6.3807  6.1985  6.1264  6.1081
  65  0.593785  3.7238  4.7072 -0.6473  7.7002  6.8608  6.3316  6.1541  6.0851  6.0682
  66  0.598125  3.7265  4.7023 -0.6284  7.6242  6.8026  6.2836  6.1105  6.0445  6.0290
  67  0.602395  3.7291  4.6972 -0.6096  7.5505  6.7457  6.2364  6.0677  6.0046  5.9904
  68  0.606595  3.7317  4.6921 -0.5911  7.4788  6.6900  6.1901  6.0256  5.9654  5.9525
  69  0.610719  3.7343  4.6870 -0.5729  7.4092  6.6354  6.1448  5.9843  5.9269  5.9152
  70  0.614772  3.7367  4.6819 -0.5550  7.3415  6.5820  6.1002  5.9437  5.8890  5.8784
  71  0.618754  3.7391  4.6767 -0.5374  7.2756  6.5295  6.0564  5.9038  5.8518  5.8422
  72  0.622671  3.7415  4.6715 -0.5200  7.2113  6.4780  6.0133  5.8646  5.8152  5.8068
  73  0.626518  3.7437  4.6662 -0.5028  7.1486  6.4274  5.9711  5.8260  5.7791  5.7717
  74  0.630297  3.7460  4.6608 -0.4858  7.0876  6.3777  5.9295  5.7881  5.7436  5.7372
  75  0.634017  3.7482  4.6555 -0.4691  7.0280  6.3291  5.8886  5.7507  5.7085  5.7032
  76  0.637678  3.7504  4.6501 -0.4526  6.9700  6.2813  5.8483  5.7138  5.6739  5.6695
  77  0.641274  3.7525  4.6447 -0.4363  6.9130  6.2342  5.8086  5.6776  5.6399  5.6365
  78  0.644818  3.7545  4.6392 -0.4202  6.8572  6.1877  5.7696  5.6420  5.6065  5.6040
  79  0.648302  3.7566  4.6337 -0.4043  6.8022  6.1419  5.7312  5.6071  5.5738  5.5721
  80  0.651736  3.7585  4.6281 -0.3887  6.7481  6.0968  5.6934  5.5726  5.5414  5.5405
  81  0.655107  3.7604  4.6226 -0.3731  6.6955  6.0525  5.6560  5.5384  5.5092  5.5091
  82  0.660021  3.7632  4.6142 -0.3504  6.6197  5.9882  5.6012  5.4879  5.4617  5.4628
  83  0.664920  3.7660  4.6056 -0.3275  6.5450  5.9241  5.5461  5.4369  5.4134  5.4157
  84  0.669789  3.7687  4.5967 -0.3046  6.4712  5.8602  5.4909  5.3858  5.3650  5.3684
  85  0.674615  3.7714  4.5877 -0.2817  6.3982  5.7965  5.4357  5.3346  5.3167  5.3211
  86  0.679388  3.7741  4.5785 -0.2589  6.3260  5.7330  5.3808  5.2837  5.2685  5.2738
  87  0.684099  3.7767  4.5693 -0.2361  6.2546  5.6699  5.3260  5.2329  5.2203  5.2268
  88  0.688743  3.7793  4.5599 -0.2134  6.1839  5.6073  5.2716  5.1824  5.1724  5.1799
  89  0.693317  3.7819  4.5504 -0.1907  6.1140  5.5451  5.2175  5.1321  5.1248  5.1331
  90  0.697815  3.7844  4.5408 -0.1682  6.0449  5.4833  5.1636  5.0822  5.0772  5.0866
  91  0.702237  3.7869  4.5310 -0.1457  5.9765  5.4215  5.1099  5.0321  5.0297  5.0400
  92  0.706579  3.7894  4.5210 -0.1233  5.9090  5.3603  5.0561  4.9821  4.9821  4.9933
  93  0.710834  3.7918  4.5108 -0.1008  5.8424  5.2991  5.0023  4.9319  4.9343  4.9463
  94  0.715000  3.7941  4.5004 -0.0784  5.7763  5.2380  4.9485  4.8817  4.8865  4.8992
  95  0.719073  3.7964  4.4897 -0.0560  5.7105  5.1770  4.8950  4.8317  4.8387  4.8523
  96  0.723053  3.7986  4.4786 -0.0335  5.6449  5.1163  4.8417  4.7820  4.7911  4.8054
  97  0.726928  3.8008  4.4671 -0.0110  5.5797  5.0557  4.7884  4.7321  4.7435  4.7584
  98  0.730700  3.8029  4.4552  0.0114  5.5154  4.9953  4.7350  4.6820  4.6955  4.7110
  99  0.734360  3.8048  4.4430  0.0338  5.4519  4.9352  4.6813  4.6315  4.6469  4.6630
 100  0.737909  3.8068  4.4304  0.0561  5.3893  4.8752  4.6277  4.5808  4.5981  4.6147
 101  0.741343  3.8086  4.4175  0.0783  5.3274  4.8158  4.5740  4.5301  4.5492  4.5662
