#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2496 2.8198E-03 1.4353E-03  -1.07   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE=13.000 EEPS=266
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  13  0.113975  3.5209  5.2937 -2.7617 16.2378 14.1139 12.6507 11.5246 11.0952 10.9761
  14  0.129507  3.5243  5.2300 -2.6295 15.8333 13.7246 12.2708 11.1888 10.7683 10.6492
  15  0.147728  3.5284  5.1724 -2.4985 15.4231 13.3297 11.8869 10.8544 10.4449 10.3264
  16  0.166824  3.5335  5.1310 -2.3837 15.0454 12.9647 11.5339 10.5580 10.1623 10.0452
  17  0.183880  3.5384  5.1027 -2.2932 14.7387 12.6683 11.2484 10.3232  9.9407  9.8255
  18  0.198379  3.5423  5.0805 -2.2225 14.5002 12.4384 11.0275 10.1400  9.7674  9.6541
  19  0.211626  3.5455  5.0612 -2.1623 14.2992 12.2452 10.8418  9.9845  9.6200  9.5082
  20  0.224614  3.5484  5.0438 -2.1073 14.1166 12.0699 10.6735  9.8428  9.4857  9.3753
  21  0.237762  3.5512  5.0278 -2.0557 13.9458 11.9063 10.5166  9.7101  9.3596  9.2506
  22  0.251252  3.5537  5.0129 -2.0066 13.7847 11.7519 10.3684  9.5839  9.2398  9.1322
  23  0.267117  3.5564  4.9977 -1.9542 13.6144 11.5879 10.2108  9.4494  9.1117  9.0057
  24  0.283179  3.5589  4.9837 -1.9048 13.4556 11.4345 10.0634  9.3229  8.9914  8.8868
  25  0.296463  3.5609  4.9724 -1.8654 13.3295 11.3124  9.9461  9.2222  8.8957  8.7922
  26  0.305954  3.5623  4.9644 -1.8381 13.2424 11.2277  9.8647  9.1523  8.8293  8.7266
  27  0.312862  3.5633  4.9589 -1.8189 13.1816 11.1688  9.8080  9.1035  8.7829  8.6808
  28  0.317964  3.5640  4.9549 -1.8050 13.1371 11.1256  9.7666  9.0679  8.7490  8.6473
  29  0.321794  3.5646  4.9517 -1.7943 13.1027 11.0924  9.7349  9.0405  8.7230  8.6217
  30  0.325033  3.5651  4.9488 -1.7850 13.0730 11.0637  9.7073  9.0169  8.7007  8.5996
  31  0.328132  3.5656  4.9460 -1.7761 13.0441 11.0358  9.6807  8.9942  8.6792  8.5783
  32  0.331526  3.5662  4.9430 -1.7664 13.0129 11.0057  9.6519  8.9696  8.6559  8.5554
  33  0.335381  3.5668  4.9396 -1.7555 12.9776 10.9715  9.6193  8.9417  8.6294  8.5292
  34  0.340201  3.5676  4.9352 -1.7420 12.9339 10.9292  9.5787  8.9070  8.5966  8.4968
  35  0.343311  3.5679  4.9320 -1.7330 12.9054 10.9034  9.5537  8.8848  8.5750  8.4753
  36  0.369076  3.5728  4.9051 -1.6552 12.6508 10.6561  9.3172  8.6861  8.3886  8.2916
  37  0.400940  3.5807  4.8676 -1.5511 12.3003 10.3165  8.9964  8.4205  8.1418  8.0492
  38  0.416263  3.5844  4.8483 -1.5002 12.1231 10.1507  8.8447  8.2908  8.0202  7.9295
  39  0.429106  3.5880  4.8310 -1.4550 11.9618 10.0010  8.7098  8.1758  7.9129  7.8241
  40  0.439031  3.5912  4.8173 -1.4187 11.8314  9.8783  8.5992  8.0828  7.8270  7.7397
