#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2480 1.8352E-03 9.3416E-04  -1.25   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE= 9.900 EEPS=268
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  11  0.102406  3.5213  5.3553 -2.8685 16.6030 14.3834 12.8772 11.7804 11.3696 11.2563
  12  0.114723  3.5259  5.2983 -2.7441 16.1989 13.9944 12.4984 11.4633 11.0652 10.9526
  13  0.129029  3.5305  5.2401 -2.6161 15.7777 13.5960 12.1120 11.1371 10.7516 10.6394
  14  0.146855  3.5363  5.1847 -2.4815 15.3252 13.1708 11.7022 10.7934 10.4222 10.3110
  15  0.167800  3.5433  5.1411 -2.3523 14.8734 12.7480 11.2981 10.4605 10.1062  9.9972
  16  0.187531  3.5496  5.1095 -2.2473 14.5021 12.4027 10.9709 10.1899  9.8500  9.7435
  17  0.204291  3.5540  5.0845 -2.1670 14.2249 12.1454 10.7278  9.9841  9.6541  9.5494
  18  0.219668  3.5575  5.0630 -2.0998 13.9971 11.9338 10.5278  9.8122  9.4898  9.3866
  19  0.234867  3.5605  5.0437 -2.0390 13.7940 11.7453 10.3498  9.6573  9.3414  9.2396
  20  0.249912  3.5633  5.0264 -1.9841 13.6118 11.5758 10.1899  9.5173  9.2070  9.1065
  21  0.265733  3.5659  5.0109 -1.9317 13.4395 11.4150 10.0379  9.3838  9.0790  8.9796
  22  0.281151  3.5681  4.9972 -1.8843 13.2855 11.2704  9.9013  9.2634  8.9634  8.8653
  23  0.293739  3.5699  4.9860 -1.8471 13.1649 11.1566  9.7938  9.1685  8.8723  8.7752
  24  0.303105  3.5712  4.9774 -1.8198 13.0772 11.0736  9.7155  9.0991  8.8057  8.7091
  25  0.310269  3.5721  4.9712 -1.7996 13.0127 11.0127  9.6580  9.0479  8.7566  8.6605
  26  0.315702  3.5728  4.9666 -1.7848 12.9649 10.9677  9.6155  9.0101  8.7201  8.6244
  27  0.319951  3.5733  4.9630 -1.7732 12.9275 10.9325  9.5825  8.9806  8.6919  8.5965
  28  0.323633  3.5738  4.9600 -1.7632 12.8951 10.9021  9.5540  8.9553  8.6677  8.5725
  29  0.327091  3.5743  4.9571 -1.7537 12.8645 10.8732  9.5269  8.9314  8.6446  8.5497
  30  0.330928  3.5748  4.9540 -1.7434 12.8309 10.8416  9.4972  8.9052  8.6197  8.5251
  31  0.335477  3.5755  4.9505 -1.7314 12.7914 10.8045  9.4623  8.8746  8.5905  8.4962
  32  0.337027  3.5755  4.9495 -1.7282 12.7803 10.7975  9.4561  8.8673  8.5824  8.4879
  33  0.358648  3.5795  4.9280 -1.6643 12.5696 10.5948  9.2634  8.7044  8.4292  8.3368
  34  0.380623  3.5843  4.9032 -1.5952 12.3370 10.3728  9.0557  8.5287  8.2648  8.1748
  35  0.410112  3.5903  4.8688 -1.5035 12.0111 10.0802  8.7966  8.2958  8.0426  7.9556
  36  0.427112  3.5947  4.8463 -1.4454 11.7983  9.8888  8.6297  8.1480  7.9028  7.8179
  37  0.438395  3.5982  4.8305 -1.4044 11.6483  9.7516  8.5096  8.0435  7.8048  7.7217
  38  0.449754  3.6020  4.8148 -1.3621 11.4916  9.6080  8.3852  7.9358  7.7044  7.6231
  39  0.461827  3.6066  4.7985 -1.3162 11.3178  9.4496  8.2505  7.8188  7.5955  7.5163
  40  0.474071  3.6117  4.7825 -1.2685 11.1333  9.2818  8.1112  7.6972  7.4823  7.4055
  41  0.485731  3.6171  4.7681 -1.2221 10.9496  9.1149  7.9761  7.5791  7.3728  7.2984
  42  0.496259  3.6224  4.7561 -1.1795 10.7754  8.9565  7.8516  7.4708  7.2729  7.2010
  43  0.505763  3.6275  4.7461 -1.1406 10.6117  8.8085  7.7378  7.3722  7.1824  7.1130
  44  0.514602  3.6327  4.7378 -1.1042 10.4536  8.6666  7.6305  7.2798  7.0982  7.0311
  45  0.523249  3.6381  4.7305 -1.0681 10.2919  8.5231  7.5233  7.1884  7.0152  6.9506
  46  0.532365  3.6440  4.7238 -1.0300 10.1143  8.3692  7.4095  7.0915  6.9276  6.8658
  47  0.542242  3.6509  4.7175 -0.9886  9.9130  8.2003  7.2860  6.9864  6.8327  6.7741
  48  0.552674  3.6583  4.7117 -0.9446  9.6849  8.0197  7.1551  6.8747  6.7318  6.6770
  49  0.563537  3.6660  4.7060 -0.8992  9.4373  7.8339  7.0205  6.7586  6.6266  6.5760
  50  0.574550  3.6740  4.7001 -0.8533  9.1841  7.6511  6.8864  6.6416  6.5204  6.4740
  51  0.585457  3.6817  4.6940 -0.8084  8.9368  7.4779  6.7571  6.5273  6.4161  6.3740
  52  0.590707  3.6853  4.6908 -0.7868  8.8187  7.3970  6.6961  6.4730  6.3664  6.3264
  53  0.595944  3.6888  4.6876 -0.7655  8.7017  7.3179  6.6360  6.4192  6.3171  6.2791
  54  0.601151  3.6924  4.6843 -0.7443  8.5846  7.2405  6.5770  6.3663  6.2685  6.2325
  55  0.606332  3.6959  4.6808 -0.7233  8.4696  7.1650  6.5189  6.3142  6.2206  6.1866
  56  0.611475  3.6992  4.6772 -0.7023  8.3575  7.0912  6.4619  6.2628  6.1735  6.1414
  57  0.616571  3.7026  4.6736 -0.6818  8.2493  7.0195  6.4060  6.2124  6.1270  6.0969
  58  0.621620  3.7059  4.6699 -0.6615  8.1454  6.9496  6.3509  6.1627  6.0812  6.0529
  59  0.626621  3.7091  4.6661 -0.6413  8.0479  6.8818  6.2966  6.1136  6.0360  6.0094
  60  0.631566  3.7123  4.6621 -0.6213  7.9557  6.8158  6.2433  6.0656  5.9915  5.9666
  61  0.636453  3.7153  4.6582 -0.6016  7.8669  6.7517  6.1910  6.0182  5.9477  5.9244
  62  0.641286  3.7183  4.6541 -0.5822  7.7810  6.6890  6.1397  5.9718  5.9047  5.8830
  63  0.646056  3.7212  4.6498 -0.5630  7.6969  6.6279  6.0894  5.9261  5.8625  5.8422
  64  0.650770  3.7241  4.6455 -0.5441  7.6147  6.5680  6.0402  5.8814  5.8209  5.8022
  65  0.655416  3.7270  4.6412 -0.5256  7.5324  6.5096  5.9922  5.8375  5.7802  5.7629
  66  0.660001  3.7296  4.6366 -0.5072  7.4520  6.4525  5.9452  5.7946  5.7402  5.7243
  67  0.664520  3.7322  4.6320 -0.4892  7.3738  6.3968  5.8992  5.7525  5.7010  5.6864
  68  0.668979  3.7347  4.6273 -0.4714  7.2976  6.3425  5.8541  5.7112  5.6624  5.6491
  69  0.673368  3.7372  4.6225 -0.4539  7.2238  6.2894  5.8100  5.6707  5.6245  5.6125
  70  0.677691  3.7396  4.6175 -0.4367  7.1523  6.2376  5.7668  5.6309  5.5873  5.5765
  71  0.681950  3.7420  4.6125 -0.4196  7.0832  6.1868  5.7244  5.5918  5.5506  5.5409
  72  0.686144  3.7442  4.6073 -0.4028  7.0162  6.1373  5.6827  5.5534  5.5145  5.5059
  73  0.690273  3.7464  4.6021 -0.3864  6.9510  6.0887  5.6419  5.5157  5.4791  5.4714
