#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2518 4.1831E-03 2.1293E-03  -0.90   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE=12.900 EEPS=267
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  13  0.115601  3.5174  5.2796 -2.7554 16.1899 14.1594 12.7271 11.5272 11.0682 10.9407
  14  0.132815  3.5195  5.2114 -2.6189 15.7946 13.7774 12.3528 11.1823 10.7287 10.6008
  15  0.153138  3.5226  5.1518 -2.4852 15.3971 13.3900 11.9741 10.8419 10.3971 10.2695
  16  0.173680  3.5271  5.1118 -2.3724 15.0407 13.0379 11.6319 10.5498 10.1181  9.9919
  17  0.190929  3.5314  5.0852 -2.2877 14.7648 12.7643 11.3666 10.3292  9.9097  9.7854
  18  0.205283  3.5346  5.0643 -2.2223 14.5519 12.5539 11.1626 10.1589  9.7486  9.6262
  19  0.218369  3.5374  5.0462 -2.1662 14.3699 12.3744 10.9886 10.0132  9.6109  9.4899
  20  0.231002  3.5400  5.0304 -2.1153 14.2043 12.2114 10.8308  9.8812  9.4862  9.3667
  21  0.243879  3.5426  5.0156 -2.0669 14.0471 12.0567 10.6811  9.7556  9.3676  9.2496
  22  0.257547  3.5451  5.0012 -2.0190 13.8924 11.9044 10.5338  9.6316  9.2503  9.1339
  23  0.273124  3.5477  4.9865 -1.9683 13.7296 11.7443 10.3790  9.5007  9.1263  9.0115
  24  0.288115  3.5501  4.9733 -1.9221 13.5825 11.5998 10.2392  9.3820  9.0139  8.9005
  25  0.300268  3.5521  4.9628 -1.8859 13.4673 11.4866 10.1298  9.2889  8.9257  8.8136
  26  0.308867  3.5533  4.9554 -1.8609 13.3882 11.4086 10.0542  9.2248  8.8651  8.7536
  27  0.315031  3.5542  4.9502 -1.8435 13.3333 11.3544 10.0017  9.1801  8.8228  8.7119
  28  0.319610  3.5550  4.9464 -1.8306 13.2926 11.3142  9.9629  9.1472  8.7917  8.6812
  29  0.323140  3.5555  4.9434 -1.8205 13.2603 11.2823  9.9321  9.1211  8.7671  8.6570
  30  0.326287  3.5560  4.9403 -1.8112 13.2309 11.2534  9.9041  9.0973  8.7447  8.6348
  31  0.329425  3.5565  4.9375 -1.8021 13.2017 11.2245  9.8763  9.0739  8.7226  8.6131
  32  0.333074  3.5572  4.9344 -1.7917 13.1686 11.1919  9.8448  9.0473  8.6975  8.5885
  33  0.337293  3.5579  4.9307 -1.7798 13.1305 11.1542  9.8085  9.0167  8.6687  8.5600
  34  0.342689  3.5588  4.9259 -1.7646 13.0820 11.1062  9.7623  8.9776  8.6319  8.5237
  35  0.360031  3.5623  4.9093 -1.7134 12.9174 10.9380  9.6010  8.8445  8.5086  8.4029
  36  0.391630  3.5690  4.8755 -1.6157 12.5968 10.6228  9.2992  8.5946  8.2756  8.1739
  37  0.420912  3.5766  4.8408 -1.5191 12.2720 10.3044  8.9971  8.3474  8.0472  7.9497
  38  0.431383  3.5797  4.8270 -1.4821 12.1462 10.1791  8.8782  8.2524  7.9604  7.8649
  39  0.440735  3.5827  4.8145 -1.4484 12.0313 10.0652  8.7705  8.1663  7.8819  7.7880
  40  0.450435  3.5859  4.8016 -1.4133 11.9086  9.9449  8.6585  8.0762  7.7997  7.7076
  41  0.461135  3.5896  4.7875 -1.3740 11.7697  9.8094  8.5339  7.9756  7.7082  7.6182
  42  0.472668  3.5939  4.7723 -1.3307 11.6140  9.6583  8.3970  7.8648  7.6075  7.5198
  43  0.484447  3.5987  4.7571 -1.2857 11.4490  9.4987  8.2552  7.7493  7.5027  7.4176
  44  0.495841  3.6037  4.7429 -1.2416 11.2857  9.3408  8.1180  7.6366  7.4004  7.3177
  45  0.506432  3.6084  4.7304 -1.2006 11.1317  9.1915  7.9907  7.5318  7.3051  7.2249
  46  0.516164  3.6131  4.7195 -1.1625 10.9871  9.0512  7.8728  7.4345  7.2172  7.1392
  47  0.525381  3.6181  4.7098 -1.1259 10.8452  8.9135  7.7594  7.3411  7.1328  7.0571
  48  0.534508  3.6230  4.7006 -1.0891 10.7008  8.7721  7.6451  7.2471  7.0483  6.9748
  49  0.543895  3.6286  4.6920 -1.0509 10.5470  8.6221  7.5263  7.1497  6.9608  6.8898
  50  0.553644  3.6346  4.6836 -1.0109 10.3796  8.4623  7.4023  7.0478  6.8697  6.8013
  51  0.563722  3.6410  4.6757 -0.9695 10.1949  8.2929  7.2738  6.9419  6.7748  6.7094
  52  0.569033  3.6446  4.6721 -0.9474 10.0878  8.2005  7.2052  6.8854  6.7242  6.6605
  53  0.574290  3.6483  4.6688 -0.9254  9.9764  8.1072  7.1370  6.8290  6.6737  6.6119
  54  0.579487  3.6520  4.6659 -0.9035  9.8620  8.0142  7.0694  6.7729  6.6233  6.5634
  55  0.584628  3.6557  4.6630 -0.8819  9.7450  7.9217  7.0027  6.7172  6.5733  6.5153
  56  0.589708  3.6594  4.6603 -0.8605  9.6261  7.8306  6.9372  6.6620  6.5235  6.4675
  57  0.594733  3.6631  4.6576 -0.8393  9.5073  7.7415  6.8729  6.6071  6.4739  6.4199
  58  0.599715  3.6668  4.6548 -0.8183  9.3888  7.6546  6.8101  6.5529  6.4247  6.3727
  59  0.604657  3.6703  4.6517 -0.7976  9.2710  7.5698  6.7486  6.4994  6.3758  6.3258
  60  0.609553  3.6738  4.6486 -0.7772  9.1542  7.4873  6.6884  6.4466  6.3276  6.2796
  61  0.614402  3.6772  4.6453 -0.7570  9.0378  7.4069  6.6295  6.3946  6.2800  6.2339
  62  0.619191  3.6804  4.6419 -0.7371  8.9214  7.3285  6.5721  6.3436  6.2333  6.1892
  63  0.623913  3.6836  4.6385 -0.7174  8.8049  7.2522  6.5161  6.2938  6.1875  6.1454
  64  0.628578  3.6868  4.6349 -0.6980  8.6911  7.1780  6.4613  6.2447  6.1424  6.1021
  65  0.633183  3.6899  4.6313 -0.6788  8.5803  7.1058  6.4075  6.1965  6.0981  6.0597
  66  0.637726  3.6930  4.6276 -0.6599  8.4734  7.0359  6.3549  6.1492  6.0545  6.0178
  67  0.642223  3.6959  4.6239 -0.6412  8.3723  6.9679  6.3031  6.1025  6.0115  5.9765
  68  0.646657  3.6988  4.6199 -0.6228  8.2798  6.9025  6.2521  6.0566  5.9692  5.9358
  69  0.651045  3.7016  4.6159 -0.6046  8.1933  6.8391  6.2019  6.0114  5.9274  5.8955
  70  0.655382  3.7044  4.6118 -0.5867  8.1101  6.7774  6.1527  5.9670  5.8863  5.8559
  71  0.659666  3.7071  4.6077 -0.5690  8.0295  6.7174  6.1044  5.9234  5.8458  5.8168
  72  0.663887  3.7097  4.6035 -0.5515  7.9514  6.6589  6.0569  5.8805  5.8062  5.7785
  73  0.668055  3.7122  4.5993 -0.5344  7.8741  6.6017  6.0104  5.8384  5.7670  5.7407
  74  0.672154  3.7147  4.5949 -0.5173  7.7973  6.5459  5.9650  5.7971  5.7287  5.7037
  75  0.676177  3.7172  4.5905 -0.5006  7.7195  6.4912  5.9207  5.7566  5.6910  5.6673
  76  0.680124  3.7195  4.5859 -0.4841  7.6435  6.4378  5.8773  5.7170  5.6542  5.6317
  77  0.683997  3.7218  4.5814 -0.4680  7.5690  6.3857  5.8349  5.6781  5.6179  5.5968
  78  0.687782  3.7240  4.5768 -0.4521  7.4963  6.3349  5.7933  5.6401  5.5825  5.5625
  79  0.691491  3.7262  4.5722 -0.4363  7.4253  6.2854  5.7527  5.6029  5.5476  5.5287
  80  0.695116  3.7283  4.5674 -0.4209  7.3568  6.2372  5.7129  5.5663  5.5134  5.4956
  81  0.698666  3.7304  4.5625 -0.4058  7.2900  6.1901  5.6739  5.5304  5.4798  5.4631
  82  0.703158  3.7329  4.5562 -0.3864  7.2069  6.1306  5.6245  5.4849  5.4371  5.4217
  83  0.707576  3.7354  4.5496 -0.3673  7.1259  6.0722  5.5759  5.4399  5.3948  5.3806
  84  0.711929  3.7376  4.5427 -0.3483  7.0473  6.0151  5.5278  5.3955  5.3529  5.3399
  85  0.716220  3.7400  4.5356 -0.3294  6.9705  5.9588  5.4805  5.3514  5.3113  5.2994
  86  0.720454  3.7422  4.5283 -0.3107  6.8955  5.9033  5.4335  5.3078  5.2699  5.2592
  87  0.724634  3.7444  4.5209 -0.2921  6.8224  5.8489  5.3870  5.2644  5.2289  5.2192
  88  0.728757  3.7464  4.5132 -0.2737  6.7510  5.7952  5.3409  5.2212  5.1878  5.1791
  89  0.732829  3.7485  4.5052 -0.2553  6.6816  5.7424  5.2951  5.1781  5.1467  5.1391
  90  0.736843  3.7504  4.4970 -0.2370  6.6136  5.6902  5.2497  5.1355  5.1059  5.0992
  91  0.740801  3.7522  4.4886 -0.2190  6.5472  5.6389  5.2048  5.0930  5.0653  5.0595
