#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2503 3.2608E-03 1.6598E-03  -1.01   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE=11.600 EEPS=267
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  12  0.107603  3.5183  5.3209 -2.8245 16.4169 14.3171 12.8609 11.6896 11.2465 11.1250
  13  0.122177  3.5210  5.2566 -2.6946 16.0298 13.9424 12.4947 11.3604 10.9244 10.8028
  14  0.139930  3.5241  5.1927 -2.5592 15.6217 13.5476 12.1093 11.0162 10.5889 10.4673
  15  0.160638  3.5288  5.1411 -2.4292 15.2125 13.1492 11.7219 10.6822 10.2678 10.1471
  16  0.180696  3.5342  5.1068 -2.3220 14.8573 12.8016 11.3857 10.4038 10.0043  9.8857
  17  0.197253  3.5386  5.0824 -2.2420 14.5897 12.5400 11.1329 10.1957  9.8081  9.6915
  18  0.211313  3.5418  5.0622 -2.1785 14.3797 12.3356 10.9356 10.0313  9.6525  9.5376
  19  0.224410  3.5448  5.0449 -2.1233 14.1967 12.1581 10.7643  9.8883  9.5173  9.4039
  20  0.237315  3.5475  5.0293 -2.0724 14.0292 11.9956 10.6075  9.7570  9.3930  9.2812
  21  0.250296  3.5500  5.0147 -2.0245 13.8728 11.8441 10.4615  9.6340  9.2764  9.1659
  22  0.265622  3.5527  4.9997 -1.9731 13.7058 11.6822 10.3054  9.5017  9.1509  9.0420
  23  0.281359  3.5552  4.9857 -1.9240 13.5479 11.5286 10.1573  9.3754  9.0310  8.9236
  24  0.294976  3.5574  4.9737 -1.8830 13.4167 11.4010 10.0342  9.2703  8.9314  8.8251
  25  0.304856  3.5589  4.9649 -1.8537 13.3238 11.3105  9.9467  9.1955  8.8604  8.7551
  26  0.312046  3.5600  4.9589 -1.8334 13.2590 11.2471  9.8858  9.1434  8.8109  8.7062
  27  0.317318  3.5608  4.9543 -1.8185 13.2120 11.2014  9.8416  9.1054  8.7749  8.6707
  28  0.321429  3.5614  4.9509 -1.8070 13.1752 11.1654  9.8069  9.0759  8.7469  8.6430
  29  0.324836  3.5620  4.9478 -1.7972 13.1438 11.1348  9.7775  9.0508  8.7231  8.6195
  30  0.328173  3.5625  4.9448 -1.7875 13.1132 11.1051  9.7488  9.0264  8.7000  8.5967
  31  0.331795  3.5631  4.9416 -1.7772 13.0801 11.0728  9.7179  9.0001  8.6752  8.5722
  32  0.336202  3.5637  4.9380 -1.7650 13.0406 11.0345  9.6809  8.9688  8.6457  8.5430
  33  0.341560  3.5645  4.9331 -1.7500 12.9925 10.9875  9.6357  8.9304  8.6094  8.5072
  34  0.347871  3.5656  4.9273 -1.7320 12.9346 10.9317  9.5821  8.8847  8.5661  8.4645
  35  0.394985  3.5759  4.8763 -1.5853 12.4480 10.4582  9.1311  8.5099  8.2166  8.1207
  36  0.415047  3.5810  4.8520 -1.5188 12.2219 10.2395  8.9256  8.3400  8.0590  7.9660
  37  0.427712  3.5845  4.8356 -1.4749 12.0684 10.0940  8.7918  8.2280  7.9553  7.8641
  38  0.438103  3.5877  4.8215 -1.4376 11.9362  9.9682  8.6768  8.1326  7.8673  7.7777
  39  0.449137  3.5914  4.8069 -1.3974 11.7921  9.8313  8.5526  8.0299  7.7729  7.6853
  40  0.460840  3.5957  4.7913 -1.3538 11.6327  9.6803  8.4176  7.9183  7.6706  7.5853
  41  0.473031  3.6005  4.7752 -1.3071 11.4596  9.5170  8.2742  7.7991  7.5616  7.4787
  42  0.484985  3.6056  4.7599 -1.2606 11.2840  9.3517  8.1324  7.6805  7.4530  7.3725
  43  0.496097  3.6106  4.7465 -1.2172 11.1165  9.1945  8.0012  7.5697  7.3515  7.2734
  44  0.505989  3.6154  4.7353 -1.1781 10.9632  9.0510  7.8840  7.4705  7.2607  7.1847
  45  0.514915  3.6200  4.7257 -1.1423 10.8195  8.9167  7.7769  7.3794  7.1775  7.1037
  46  0.523534  3.6249  4.7170 -1.1073 10.6760  8.7827  7.6718  7.2904  7.0965  7.0248
  47  0.532315  3.6300  4.7088 -1.0712 10.5261  8.6415  7.5627  7.1988  7.0136  6.9441
  48  0.541667  3.6358  4.7008 -1.0326 10.3605  8.4876  7.4458  7.1007  6.9251  6.8582
  49  0.551723  3.6422  4.6930 -0.9910 10.1736  8.3191  7.3199  6.9951  6.8299  6.7658
  50  0.561977  3.6493  4.6864 -0.9482  9.9621  8.1407  7.1896  6.8858  6.7316  6.6709
  51  0.572169  3.6566  4.6808 -0.9054  9.7336  7.9595  7.0593  6.7762  6.6327  6.5759
  52  0.577362  3.6604  4.6781 -0.8835  9.6127  7.8672  6.9933  6.7201  6.5822  6.5273
  53  0.582530  3.6642  4.6755 -0.8618  9.4912  7.7764  6.9282  6.6644  6.5317  6.4788
  54  0.587661  3.6680  4.6729 -0.8403  9.3701  7.6876  6.8642  6.6090  6.4814  6.4306
  55  0.592781  3.6717  4.6701 -0.8190  9.2498  7.6011  6.8012  6.5541  6.4314  6.3826
