#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2452 1.1200E-04 5.7009E-05  -2.49   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE=11.600 EEPS=266
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  13  0.109215  3.5505  5.3578 -2.7262 16.0189 13.5375 11.9836 11.3170 11.0211 10.9256
  14  0.119110  3.5600  5.3138 -2.6067 15.5073 13.1350 11.6301 11.0280 10.7421 10.6467
  15  0.130242  3.5694  5.2698 -2.4863 14.9939 12.7326 11.2848 10.7332 10.4574 10.3632
  16  0.142359  3.5778  5.2301 -2.3741 14.5235 12.3589 10.9705 10.4548 10.1889 10.0968
  17  0.154690  3.5844  5.1976 -2.2790 14.1261 12.0485 10.7113 10.2186  9.9604  9.8702
  18  0.166557  3.5895  5.1716 -2.2005 13.8021 11.7963 10.5007 10.0235  9.7713  9.6826
  19  0.178036  3.5937  5.1495 -2.1326 13.5300 11.5814 10.3199  9.8544  9.6072  9.5201
  20  0.189614  3.5974  5.1291 -2.0702 13.2857 11.3859 10.1542  9.6985  9.4558  9.3702
  21  0.202258  3.6010  5.1089 -2.0075 13.0453 11.1915  9.9885  9.5417  9.3035  9.2195
  22  0.217011  3.6047  5.0879 -1.9414 12.7972 10.9881  9.8138  9.3759  9.1424  9.0602
  23  0.235093  3.6086  5.0660 -1.8691 12.5319 10.7674  9.6230  9.1943  8.9659  8.8856
  24  0.257371  3.6128  5.0431 -1.7898 12.2452 10.5262  9.4131  8.9945  8.7720  8.6939
  25  0.285512  3.6176  5.0189 -1.7015 11.9313 10.2584  9.1789  8.7714  8.5555  8.4801
  26  0.302928  3.6202  5.0081 -1.6545 11.7640 10.1148  9.0535  8.6522  8.4401  8.3661
  27  0.311989  3.6216  5.0037 -1.6321 11.6845 10.0465  8.9938  8.5954  8.3853  8.3120
  28  0.317843  3.6224  5.0007 -1.6177 11.6333 10.0024  8.9552  8.5589  8.3498  8.2771
  29  0.322060  3.6230  4.9981 -1.6069 11.5949  9.9694  8.9264  8.5314  8.3233  8.2510
  30  0.325805  3.6236  4.9956 -1.5971 11.5602  9.9396  8.9002  8.5067  8.2994  8.2273
  31  0.330059  3.6242  4.9929 -1.5863 11.5221  9.9068  8.8715  8.4794  8.2730  8.2012
  32  0.335700  3.6249  4.9896 -1.5727 11.4740  9.8652  8.8350  8.4448  8.2395  8.1681
  33  0.343502  3.6259  4.9852 -1.5542 11.4095  9.8094  8.7858  8.3979  8.1942  8.1235
  34  0.353738  3.6273  4.9787 -1.5294 11.3218  9.7337  8.7194  8.3350  8.1332  8.0634
  35  0.364172  3.6289  4.9713 -1.5030 11.2271  9.6528  8.6487  8.2680  8.0687  7.9998
  36  0.373351  3.6305  4.9639 -1.4785 11.1374  9.5763  8.5825  8.2057  8.0087  7.9408
  37  0.381199  3.6320  4.9564 -1.4560 11.0540  9.5060  8.5218  8.1486  7.9539  7.8868
  38  0.388210  3.6335  4.9489 -1.4345 10.9738  9.4385  8.4637  8.0941  7.9017  7.8354
  39  0.395335  3.6351  4.9405 -1.4119 10.8891  9.3673  8.4024  8.0365  7.8465  7.7812
  40  0.403820  3.6371  4.9303 -1.3847 10.7873  9.2819  8.3289  7.9676  7.7804  7.7162
  41  0.418244  3.6406  4.9133 -1.3383 10.6094  9.1339  8.2024  7.8495  7.6674  7.6054
  42  0.437333  3.6461  4.8916 -1.2750 10.3565  8.9278  8.0287  7.6885  7.5145  7.4556
  43  0.454292  3.6518  4.8718 -1.2161 10.1133  8.7330  7.8658  7.5386  7.3730  7.3173
  44  0.467942  3.6570  4.8547 -1.1653  9.8986  8.5639  7.7255  7.4099  7.2519  7.1994
  45  0.480499  3.6623  4.8390 -1.1167  9.6883  8.4009  7.5909  7.2872  7.1368  7.0873
  46  0.491780  3.6676  4.8255 -1.0724  9.4933  8.2515  7.4682  7.1757  7.0325  6.9860
  47  0.501497  3.6722  4.8143 -1.0339  9.3224  8.1218  7.3622  7.0797  6.9430  6.8991
  48  0.509926  3.6766  4.8048 -1.0000  9.1702  8.0072  7.2690  6.9958  6.8651  6.8236
  49  0.517571  3.6807  4.7966 -0.9686  9.0275  7.9008  7.1828  6.9185  6.7936  6.7545
  50  0.524889  3.6849  4.7887 -0.9380  8.8880  7.7975  7.0994  6.8436  6.7242  6.6873
  51  0.532359  3.6893  4.7809 -0.9065  8.7450  7.6920  7.0140  6.7669  6.6532  6.6188
  52  0.536646  3.6918  4.7764 -0.8883  8.6638  7.6316  6.9650  6.7229  6.6126  6.5796
  53  0.541020  3.6944  4.7719 -0.8697  8.5819  7.5700  6.9151  6.6782  6.5713  6.5397
  54  0.545514  3.6971  4.7672 -0.8506  8.4984  7.5072  6.8641  6.6326  6.5292  6.4990
  55  0.550146  3.6999  4.7623 -0.8310  8.4122  7.4428  6.8121  6.5861  6.4862  6.4575
  56  0.554840  3.7027  4.7573 -0.8111  8.3253  7.3776  6.7595  6.5391  6.4427  6.4155
  57  0.559550  3.7055  4.7523 -0.7910  8.2382  7.3123  6.7067  6.4919  6.3993  6.3736
  58  0.564253  3.7084  4.7473 -0.7709  8.1518  7.2470  6.6541  6.4449  6.3559  6.3317
  59  0.568942  3.7113  4.7423 -0.7508  8.0664  7.1823  6.6018  6.3982  6.3128  6.2899
  60  0.573600  3.7142  4.7373 -0.7307  7.9825  7.1183  6.5500  6.3518  6.2699  6.2486
  61  0.578222  3.7170  4.7322 -0.7107  7.9005  7.0555  6.4987  6.3058  6.2273  6.2075
  62  0.582799  3.7198  4.7271 -0.6909  7.8208  6.9939  6.4483  6.2603  6.1852  6.1667
  63  0.587332  3.7226  4.7220 -0.6713  7.7431  6.9335  6.3986  6.2155  6.1434  6.1263
  64  0.591806  3.7254  4.7168 -0.6519  7.6673  6.8742  6.3497  6.1712  6.1022  6.0864
