#NUMBER OF AGES= 1 MAGS= 6
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2484 2.1123E-03 1.0752E-03  -1.19   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: DECam (AB)
#----------------------------------------------------       
#AGE=11.200 EEPS=267
#EEP   M/Mo    LogTeff  LogG   LogL/Lo DECam_u DECam_g DECam_r DECam_i DECam_z DECam_Y
  12  0.108366  3.5222  5.3246 -2.8095 16.4030 14.2168 12.7270 11.6351 11.2213 11.1065
  13  0.121931  3.5264  5.2649 -2.6823 15.9972 13.8281 12.3486 11.3114 10.9089 10.7943
  14  0.138318  3.5310  5.2057 -2.5498 15.5674 13.4202 11.9531 10.9735 10.5831 10.4693
  15  0.157649  3.5369  5.1563 -2.4202 15.1319 13.0078 11.5558 10.6409 10.2654 10.1529
  16  0.177114  3.5431  5.1213 -2.3098 14.7473 12.6448 11.2087 10.3554  9.9954  9.8851
  17  0.193992  3.5480  5.0950 -2.2241 14.4503 12.3655 10.9430 10.1346  9.7862  9.6779
  18  0.208773  3.5518  5.0731 -2.1552 14.2160 12.1454 10.7339  9.9578  9.6179  9.5112
  19  0.223039  3.5549  5.0535 -2.0941 14.0106 11.9527 10.5507  9.8011  9.4685  9.3633
  20  0.237517  3.5578  5.0356 -2.0372 13.8211 11.7749 10.3820  9.6555  9.3293  9.2255
  21  0.251959  3.5604  5.0195 -1.9850 13.6488 11.6131 10.2284  9.5223  9.2019  9.0993
  22  0.267896  3.5630  5.0043 -1.9328 13.4783 11.4521 10.0753  9.3892  9.0746  8.9733
  23  0.283294  3.5653  4.9907 -1.8859 13.3263 11.3078  9.9381  9.2693  8.9599  8.8599
  24  0.295758  3.5671  4.9798 -1.8491 13.2080 11.1950  9.8308  9.1756  8.8703  8.7712
  25  0.304926  3.5684  4.9718 -1.8226 13.1233 11.1141  9.7538  9.1082  8.8058  8.7075
  26  0.311816  3.5693  4.9661 -1.8036 13.0624 11.0559  9.6985  9.0596  8.7593  8.6615
  27  0.316987  3.5700  4.9619 -1.7895 13.0173 11.0130  9.6578  9.0237  8.7250  8.6275
  28  0.321077  3.5706  4.9586 -1.7784 12.9815 10.9789  9.6256  8.9954  8.6980  8.6008
  29  0.324500  3.5711  4.9556 -1.7689 12.9507 10.9498  9.5981  8.9713  8.6748  8.5779
  30  0.327861  3.5716  4.9528 -1.7595 12.9205 10.9211  9.5709  8.9477  8.6523  8.5557
  31  0.331512  3.5721  4.9498 -1.7496 12.8879 10.8901  9.5417  8.9222  8.6282  8.5317
  32  0.335808  3.5728  4.9462 -1.7379 12.8498 10.8540  9.5074  8.8925  8.5998  8.5037
  33  0.338534  3.5730  4.9439 -1.7307 12.8265 10.8337  9.4883  8.8747  8.5825  8.4864
  34  0.351369  3.5752  4.9313 -1.6934 12.7044 10.7174  9.3774  8.7801  8.4928  8.3978
  35  0.382732  3.5822  4.8960 -1.5944 12.3736 10.3977  9.0749  8.5275  8.2570  8.1659
  36  0.403208  3.5864  4.8721 -1.5302 12.1510 10.1931  8.8895  8.3647  8.1027  8.0136
  37  0.423514  3.5914  4.8461 -1.4623 11.9045  9.9711  8.6942  8.1918  7.9392  7.8525
  38  0.434757  3.5947  4.8304 -1.4217 11.7571  9.8356  8.5745  8.0884  7.8425  7.7575
  39  0.445711  3.5984  4.8152 -1.3812 11.6087  9.6983  8.4537  7.9851  7.7463  7.6631
  40  0.456981  3.6025  4.7996 -1.3384 11.4490  9.5512  8.3263  7.8759  7.6450  7.5638
  41  0.468898  3.6072  4.7836 -1.2922 11.2737  9.3903  8.1896  7.7582  7.5359  7.4569
  42  0.480635  3.6124  4.7685 -1.2458 11.0936  9.2252  8.0532  7.6399  7.4263  7.3497
  43  0.491402  3.6176  4.7555 -1.2024 10.9214  9.0676  7.9264  7.5298  7.3245  7.2503
  44  0.501117  3.6226  4.7446 -1.1628 10.7587  8.9192  7.8099  7.4291  7.2319  7.1600
  45  0.510049  3.6276  4.7352 -1.1259 10.6032  8.7780  7.7015  7.3354  7.1461  7.0765
  46  0.518636  3.6327  4.7270 -1.0900 10.4485  8.6378  7.5952  7.2445  7.0634  6.9960
  47  0.527351  3.6382  4.7196 -1.0532 10.2846  8.4913  7.4857  7.1513  6.9791  6.9142
  48  0.536624  3.6444  4.7126 -1.0141 10.1030  8.3330  7.3686  7.0519  6.8891  6.8271
  49  0.546366  3.6512  4.7062 -0.9727  9.9001  8.1633  7.2448  6.9467  6.7941  6.7354
  50  0.556367  3.6584  4.7006 -0.9300  9.6751  7.9864  7.1170  6.8379  6.6958  6.6408
  51  0.566509  3.6659  4.6951 -0.8869  9.4383  7.8090  6.9889  6.7276  6.5960  6.5449
  52  0.571631  3.6697  4.6923 -0.8651  9.3176  7.7212  6.9249  6.6719  6.5455  6.4964
  53  0.576729  3.6734  4.6894 -0.8435  9.1977  7.6352  6.8620  6.6168  6.4953  6.4483
  54  0.581801  3.6771  4.6865 -0.8222  9.0790  7.5515  6.8001  6.5622  6.4455  6.4006
  55  0.586867  3.6806  4.6834 -0.8009  8.9616  7.4699  6.7391  6.5082  6.3961  6.3531
  56  0.591911  3.6842  4.6801 -0.7798  8.8452  7.3900  6.6792  6.4548  6.3471  6.3062
  57  0.596920  3.6876  4.6767 -0.7589  8.7287  7.3120  6.6204  6.4021  6.2988  6.2599
  58  0.601893  3.6911  4.6734 -0.7382  8.6130  7.2358  6.5625  6.3504  6.2513  6.2143
  59  0.606821  3.6944  4.6698 -0.7176  8.4993  7.1615  6.5060  6.2994  6.2045  6.1696
  60  0.611691  3.6977  4.6662 -0.6974  8.3886  7.0893  6.4504  6.2495  6.1586  6.1254
  61  0.616504  3.7008  4.6624 -0.6775  8.2817  7.0191  6.3960  6.2004  6.1134  6.0821
  62  0.621256  3.7040  4.6586 -0.6578  8.1804  6.9510  6.3425  6.1521  6.0689  6.0394
  63  0.625945  3.7071  4.6547 -0.6383  8.0854  6.8850  6.2900  6.1047  6.0250  5.9972
  64  0.630577  3.7101  4.6508 -0.6192  7.9962  6.8210  6.2382  6.0580  5.9819  5.9556
  65  0.635144  3.7130  4.6467 -0.6002  7.9107  6.7587  6.1876  6.0121  5.9395  5.9148
  66  0.639650  3.7160  4.6427 -0.5815  7.8281  6.6979  6.1379  5.9672  5.8978  5.8746
  67  0.644096  3.7187  4.6384 -0.5630  7.7477  6.6386  6.0891  5.9228  5.8567  5.8350
  68  0.648477  3.7215  4.6341 -0.5448  7.6681  6.5807  6.0414  5.8795  5.8165  5.7961
  69  0.652797  3.7241  4.6297 -0.5270  7.5895  6.5240  5.9947  5.8370  5.7769  5.7579
  70  0.657052  3.7267  4.6253 -0.5093  7.5112  6.4686  5.9491  5.7953  5.7381  5.7205
  71  0.661243  3.7293  4.6206 -0.4919  7.4348  6.4144  5.9044  5.7544  5.7001  5.6837
  72  0.665370  3.7317  4.6160 -0.4747  7.3603  6.3616  5.8606  5.7143  5.6626  5.6475
